Log(Degree),Log(Probability)
0.6931471805599453,-1.7639799051209792
1.0986122886681098,-1.8497467268784045
1.3862943611198906,-1.8955562629096985
1.6094379124341003,-2.365559892155434
1.791759469228055,-2.443521433625146
1.9459101490553132,-2.9189451303402207
2.0794415416798357,-2.7963428082478883
2.1972245773362196,-3.3463891451671604
2.302585092994046,-3.4894899888078337
2.3978952727983707,-3.751854253275325
2.4849066497880004,-3.751854253275325
2.5649493574615367,-4.2626798770413155
2.6390573296152584,-3.857214768933151
2.70805020110221,-4.44500143383527
2.772588722239781,-4.2626798770413155
2.833213344056216,-6.05443934626937
2.8903717578961645,-5.3612921657094255
2.9444389791664403,-5.3612921657094255
2.995732273553991,-6.05443934626937
3.044522437723423,-5.3612921657094255
3.091042453358316,-5.3612921657094255
3.1354942159291497,-6.05443934626937
3.258096538021482,-6.05443934626937
3.4011973816621555,-6.05443934626937
3.4339872044851463,-5.3612921657094255
3.5263605246161616,-6.05443934626937
3.713572066704308,-6.05443934626937
3.7376696182833684,-6.05443934626937
3.7612001156935624,-6.05443934626937
4.143134726391533,-5.3612921657094255
4.852030263919617,-6.05443934626937
