Log(Degree),Log(Probability)
0.6931471805599453,-1.7416350820454864
1.0986122886681098,-1.7686637544334056
1.3862943611198906,-1.7964433185404813
1.6094379124341003,-2.208975593871738
1.791759469228055,-2.801026657560315
1.9459101490553132,-2.691827365595323
2.0794415416798357,-3.351072994479587
2.1972245773362196,-3.1146842164153563
2.302585092994046,-3.756538102587751
2.3978952727983707,-3.8618986182455775
2.4849066497880004,-3.8618986182455775
2.5649493574615367,-4.672828834461907
2.6390573296152584,-4.267363726353742
2.70805020110221,-4.9605109069136875
2.772588722239781,-4.449685283147696
2.833213344056216,-4.672828834461907
2.8903717578961645,-6.059123195581797
2.9444389791664403,-4.9605109069136875
2.995732273553991,-4.449685283147696
3.091042453358316,-6.059123195581797
3.1354942159291497,-5.365976015021851
3.1780538303479458,-6.059123195581797
3.2188758248682006,-6.059123195581797
3.258096538021482,-6.059123195581797
3.295836866004329,-6.059123195581797
3.367295829986474,-6.059123195581797
3.4339872044851463,-6.059123195581797
3.4965075614664802,-6.059123195581797
3.6635616461296463,-6.059123195581797
4.0943445622221,-6.059123195581797
4.1588830833596715,-6.059123195581797
4.174387269895637,-6.059123195581797
