Log(Degree),Log(Probability)
0.6931471805599453,-1.6491453620292131
1.0986122886681098,-1.7844867098989754
1.3862943611198906,-1.9077193503229233
1.6094379124341003,-2.1065702090680887
1.791759469228055,-2.4350742760401247
1.9459101490553132,-3.0228609409422433
2.0794415416798357,-3.2460044922564535
2.1972245773362196,-3.7160081215021887
2.302585092994046,-3.821368637160015
2.3978952727983707,-3.7160081215021887
2.4849066497880004,-3.9391516728163984
2.5649493574615367,-4.409155302062135
2.6390573296152584,-4.409155302062135
2.70805020110221,-4.22683374526818
2.772588722239781,-4.919980925828125
2.833213344056216,-4.632298853376344
2.8903717578961645,-4.919980925828125
2.9444389791664403,-6.018593214496234
2.995732273553991,-5.32544603393629
3.044522437723423,-5.32544603393629
3.091042453358316,-6.018593214496234
3.1354942159291497,-5.32544603393629
3.1780538303479458,-5.32544603393629
3.2188758248682006,-6.018593214496234
3.4011973816621555,-6.018593214496234
3.4965075614664802,-5.32544603393629
3.5263605246161616,-6.018593214496234
3.58351893845611,-6.018593214496234
3.7376696182833684,-6.018593214496234
