Log(Degree),Log(Probability)
0.6931471805599453,-1.816150922352214
1.0986122886681098,-1.816150922352214
1.3862943611198906,-1.9339339580085977
1.6094379124341003,-2.627081138568543
1.791759469228055,-2.339399066116762
1.9459101490553132,-2.9147632110203237
2.0794415416798357,-2.8094026953624978
2.1972245773362196,-3.3202283191284883
2.302585092994046,-5.111987788356543
2.3978952727983707,-3.16607763930123
2.4849066497880004,-5.111987788356543
2.5649493574615367,-4.013375499688434
2.6390573296152584,-5.111987788356543
2.70805020110221,-3.7256934272366524
2.772588722239781,-5.111987788356543
2.833213344056216,-4.418840607796598
2.8903717578961645,-5.111987788356543
2.9444389791664403,-5.111987788356543
2.995732273553991,-4.418840607796598
3.091042453358316,-5.111987788356543
3.1354942159291497,-4.418840607796598
3.1780538303479458,-5.111987788356543
3.2188758248682006,-5.111987788356543
3.295836866004329,-5.111987788356543
3.367295829986474,-5.111987788356543
3.4011973816621555,-5.111987788356543
3.4339872044851463,-5.111987788356543
3.4657359027997265,-5.111987788356543
3.4965075614664802,-5.111987788356543
