Log(Degree),Log(Probability)
0.6931471805599453,-1.7460894323948666
1.0986122886681098,-1.5970538532343788
1.3862943611198906,-2.404145293143542
1.6094379124341003,-2.3057052203302892
1.791759469228055,-2.5933872927820705
1.9459101490553132,-3.2865344733420154
2.0794415416798357,-3.206491765668479
2.1972245773362196,-3.206491765668479
2.302585092994046,-3.206491765668479
2.3978952727983707,-4.385146762010125
2.4849066497880004,-3.979681653901961
2.5649493574615367,-3.979681653901961
2.6390573296152584,-3.979681653901961
2.70805020110221,-4.672828834461907
2.772588722239781,-4.672828834461907
2.833213344056216,-4.672828834461907
2.8903717578961645,-4.672828834461907
2.9444389791664403,-4.672828834461907
3.1354942159291497,-5.07829394257007
3.2188758248682006,-5.07829394257007
3.258096538021482,-5.771441123130016
3.295836866004329,-5.07829394257007
3.367295829986474,-5.07829394257007
3.4339872044851463,-5.07829394257007
3.4657359027997265,-4.385146762010125
3.5263605246161616,-5.07829394257007
3.5553480614894135,-5.07829394257007
3.58351893845611,-5.771441123130016
3.6375861597263857,-5.771441123130016
3.6635616461296463,-5.771441123130016
3.713572066704308,-5.771441123130016
3.7376696182833684,-5.771441123130016
3.784189633918261,-5.771441123130016
3.828641396489095,-5.771441123130016
3.9318256327243257,-5.771441123130016
