T,Flux,E
5386.79108,14.718,0.003
5386.80373,14.718,0.003
5386.82019,14.718,0.003
5386.83300,14.723,0.003
5387.46503,14.697,0.003
5387.49942,14.702,0.003
5387.53620,14.704,0.003
5387.57043,14.709,0.003
5387.60842,14.705,0.003
5387.64318,14.697,0.003
5387.68264,14.704,0.003
5387.69554,14.707,0.003
5387.70853,14.711,0.003
5387.72130,14.704,0.003
5387.73397,14.704,0.003
5387.74684,14.709,0.003
5387.76205,14.708,0.003
5387.77480,14.705,0.003
5387.79061,14.705,0.003
5387.80326,14.709,0.003
5387.81818,14.707,0.003
5387.83069,14.707,0.003
5387.84326,14.710,0.003
5388.46320,14.708,0.004
5388.47576,14.701,0.003
5388.48832,14.705,0.003
5388.50083,14.705,0.003
5388.51362,14.700,0.003
5388.52636,14.710,0.003
5388.56074,14.709,0.003
5388.60083,14.701,0.003
5388.63542,14.702,0.003
5388.67314,14.714,0.003
5388.70816,14.706,0.003
5388.74553,14.705,0.003
5388.75823,14.711,0.003
5388.77258,14.705,0.003
5388.78530,14.706,0.003
5388.80309,14.704,0.003
5388.81576,14.700,0.003
5388.82940,14.707,0.003
5388.84194,14.702,0.003
5389.46278,14.704,0.004
5389.47631,14.705,0.003
5389.48904,14.707,0.003
5389.50165,14.702,0.003
5389.51443,14.706,0.003
5389.52714,14.704,0.003
5389.54015,14.709,0.003
5389.57820,14.701,0.003
5389.61243,14.705,0.003
5389.64692,14.707,0.003
5389.68336,14.705,0.003
5389.71775,14.700,0.003
5389.75257,14.704,0.003
5389.76536,14.710,0.003
5389.77809,14.708,0.003
5389.79184,14.703,0.003
5389.80454,14.699,0.003
5389.81863,14.707,0.003
5389.83141,14.701,0.003
5389.84426,14.703,0.003
5390.46350,14.705,0.004
5390.51829,14.701,0.004
5390.53495,14.708,0.003
5390.54764,14.706,0.003
5390.56030,14.705,0.003
5390.58061,14.700,0.003
5390.59346,14.709,0.003
5390.60619,14.707,0.003
5390.64584,14.705,0.003
5390.66635,14.701,0.003
5390.67897,14.702,0.004
5390.69211,14.705,0.003
5390.71603,14.699,0.003
5390.72915,14.702,0.003
5390.74158,14.704,0.003
5390.75430,14.710,0.003
5390.76698,14.701,0.003
5390.77958,14.704,0.003
5390.79214,14.702,0.003
5390.80472,14.702,0.003
5390.81721,14.697,0.003
5390.82965,14.706,0.003
5391.46963,14.704,0.004
5391.50184,14.707,0.003
5391.51530,14.707,0.003
5391.52920,14.706,0.003
5391.54172,14.706,0.003
5391.55409,14.700,0.004
5391.56654,14.704,0.004
5391.57912,14.708,0.003
5391.61366,14.705,0.003
5391.65011,14.703,0.003
5391.68838,14.707,0.003
5391.72292,14.704,0.003
5391.75716,14.704,0.003
5391.79361,14.709,0.003
5391.80623,14.711,0.003
5391.81885,14.709,0.003
5391.83135,14.709,0.003
5391.84369,14.705,0.003
5392.46626,14.707,0.003
5392.47897,14.704,0.003
5392.49144,14.706,0.003
5392.50408,14.699,0.003
5392.51684,14.701,0.003
5392.53017,14.697,0.003
5392.54306,14.698,0.003
5392.55682,14.701,0.003
5392.59160,14.701,0.003
5392.62646,14.706,0.003
5392.66324,14.702,0.003
5392.70172,14.704,0.003
5392.73657,14.702,0.003
5392.77119,14.700,0.003
5392.78370,14.698,0.003
5392.79630,14.707,0.003
5392.80887,14.705,0.003
5392.82133,14.701,0.003
5392.83379,14.709,0.003
5393.62426,14.704,0.003
5393.63669,14.706,0.003
5393.65088,14.703,0.003
5393.66372,14.702,0.004
5393.67640,14.705,0.003
5393.68936,14.704,0.003
5393.70206,14.696,0.003
5393.71460,14.699,0.003
5393.72729,14.705,0.003
5393.74235,14.708,0.004
5393.75993,14.700,0.003
5393.77278,14.701,0.003
5393.78557,14.706,0.003
5393.79805,14.698,0.003
5393.81065,14.699,0.003
5393.82330,14.716,0.004
5393.83590,14.707,0.003
5395.80661,14.712,0.003
5395.81652,14.703,0.003
5395.82889,14.702,0.003
5396.52363,14.695,0.003
5396.53617,14.697,0.004
5396.57082,14.705,0.003
5396.59792,14.704,0.003
5396.61137,14.702,0.003
5396.62458,14.704,0.003
5396.66103,14.702,0.003
5396.67365,14.704,0.003
5396.70824,14.700,0.003
5396.72069,14.701,0.003
5396.75549,14.701,0.003
5396.76807,14.702,0.003
5396.78081,14.708,0.003
5396.79350,14.696,0.003
5396.80623,14.698,0.003
5397.58599,14.715,0.004
5397.60274,14.714,0.003
5397.61615,14.719,0.004
5397.63584,14.717,0.004
5397.64880,14.715,0.003
5397.66147,14.700,0.003
5397.67406,14.710,0.003
5397.68662,14.716,0.004
5397.69927,14.705,0.003
5397.71177,14.694,0.004
5402.51595,14.711,0.005
5402.60679,14.692,0.005
5402.65067,14.694,0.004
5402.68053,14.700,0.004
5403.46700,14.697,0.003
5403.47936,14.703,0.003
5403.49198,14.702,0.003
5403.50445,14.696,0.003
5403.51694,14.693,0.003
5403.52914,14.694,0.003
5403.54169,14.691,0.003
5403.55408,14.705,0.003
5403.56665,14.701,0.003
5403.57960,14.700,0.003
5403.59285,14.704,0.003
5403.60645,14.707,0.003
5403.62089,14.705,0.003
5403.63368,14.704,0.003
5403.64647,14.698,0.003
5403.65948,14.703,0.003
5403.67195,14.702,0.003
5403.68453,14.700,0.003
5403.69728,14.708,0.003
5403.71280,14.702,0.003
5403.72552,14.698,0.003
5403.73810,14.707,0.003
5403.75071,14.697,0.003
5403.76333,14.710,0.003
5403.77603,14.707,0.003
5403.78856,14.708,0.003
5404.46725,14.704,0.003
5404.47980,14.699,0.003
5404.49245,14.703,0.003
5404.50515,14.709,0.003
5404.51767,14.707,0.003
5404.53027,14.699,0.003
5404.54295,14.699,0.003
5404.55547,14.697,0.003
5404.56798,14.707,0.003
5404.58076,14.711,0.003
5404.59386,14.701,0.003
5404.60778,14.713,0.003
5404.62129,14.707,0.003
5404.63647,14.711,0.003
5404.64992,14.707,0.003
5404.66333,14.705,0.003
5404.67603,14.716,0.003
5404.68981,14.716,0.003
5404.70226,14.719,0.003
5404.71491,14.720,0.003
5404.72761,14.722,0.003
5404.74177,14.721,0.003
5404.75442,14.712,0.003
5404.77030,14.711,0.003
5404.78554,14.711,0.003
5405.61358,14.703,0.004
5405.62784,14.705,0.003
5405.64032,14.711,0.003
5405.65287,14.703,0.003
5405.66740,14.705,0.003
5405.68013,14.708,0.003
5405.69280,14.708,0.003
5405.70547,14.704,0.003
5405.71794,14.701,0.003
5405.73054,14.702,0.003
5405.74295,14.707,0.003
5405.75552,14.709,0.003
5405.76804,14.712,0.003
5405.78056,14.704,0.003
5405.79306,14.706,0.003
5407.46751,14.712,0.004
5407.48233,14.701,0.003
5407.49475,14.704,0.003
5407.50733,14.703,0.003
5407.52022,14.702,0.003
5407.53274,14.711,0.003
5407.54538,14.703,0.003
5407.55842,14.702,0.003
5407.57107,14.703,0.003
5407.58398,14.710,0.003
5407.59755,14.712,0.003
5407.61169,14.703,0.003
5407.62437,14.698,0.003
5407.63713,14.706,0.004
5407.64993,14.703,0.003
5407.66269,14.696,0.003
5407.67517,14.713,0.003
5407.68895,14.707,0.003
5407.70160,14.706,0.003
5407.71439,14.704,0.003
5407.72702,14.707,0.003
5407.73967,14.705,0.003
5407.75232,14.706,0.003
5407.76497,14.709,0.003
5407.77752,14.707,0.003
5408.50009,14.711,0.003
5408.51273,14.710,0.004
5408.53033,14.703,0.003
5408.54281,14.705,0.003
5408.55535,14.706,0.004
5408.57769,14.698,0.003
5408.59081,14.699,0.003
5408.60474,14.699,0.003
5408.61797,14.698,0.003
5408.63065,14.701,0.003
5408.64310,14.701,0.003
5408.65574,14.706,0.003
5408.66928,14.698,0.003
5408.68184,14.706,0.003
5408.69444,14.703,0.003
5408.70716,14.699,0.003
5408.71973,14.701,0.003
5408.73238,14.693,0.003
5408.74488,14.696,0.003
5408.75744,14.694,0.003
5408.77005,14.710,0.003
5408.78246,14.706,0.003
5409.46752,14.700,0.004
5409.48027,14.704,0.003
5409.49267,14.703,0.003
5409.50531,14.701,0.003
5409.52152,14.701,0.003
5409.55648,14.696,0.003
5409.59204,14.698,0.003
5409.62738,14.700,0.003
5409.66327,14.700,0.003
5409.69850,14.700,0.003
5409.73440,14.701,0.003
5409.74697,14.701,0.003
5409.75965,14.700,0.003
5409.77218,14.697,0.003
5409.78472,14.705,0.003
5410.46841,14.709,0.003
5410.48450,14.700,0.003
5410.49708,14.698,0.003
5410.51002,14.701,0.003
5410.52262,14.702,0.003
5410.55875,14.704,0.003
5410.59458,14.702,0.003
5410.63094,14.699,0.003
5410.66726,14.705,0.003
5410.70201,14.702,0.003
5410.73809,14.697,0.003
5410.75068,14.702,0.003
5410.76391,14.701,0.003
5410.77655,14.702,0.003
5411.47365,14.696,0.003
5411.48623,14.694,0.003
5411.49908,14.696,0.003
5411.51159,14.694,0.003
5411.52417,14.693,0.003
5411.55942,14.700,0.003
5411.59455,14.704,0.003
5411.63102,14.699,0.003
5411.66719,14.696,0.003
5411.70278,14.705,0.003
5411.73889,14.695,0.003
5411.75160,14.701,0.003
5411.76429,14.707,0.003
5411.77665,14.703,0.003
5412.51014,14.701,0.003
5412.52271,14.702,0.003
5412.53694,14.701,0.003
5412.54959,14.696,0.003
5412.56263,14.701,0.003
5412.57615,14.699,0.003
5412.58980,14.698,0.003
5412.60269,14.698,0.003
5412.61555,14.703,0.003
5412.62820,14.702,0.003
5412.64089,14.703,0.003
5412.65337,14.699,0.003
5412.67152,14.702,0.003
5412.68411,14.701,0.003
5412.69778,14.708,0.003
5412.73229,14.701,0.003
5412.75832,14.707,0.004
5413.47713,14.704,0.003
5413.48966,14.707,0.003
5413.50388,14.700,0.003
5413.51653,14.696,0.003
5413.55191,14.695,0.003
5413.58785,14.699,0.003
5413.62336,14.692,0.003
5413.65894,14.697,0.003
5413.69573,14.703,0.003
5413.73085,14.703,0.003
5413.74335,14.704,0.003
5413.75610,14.697,0.003
5413.76859,14.700,0.003
5414.47165,14.696,0.003
5414.48433,14.699,0.003
5414.49681,14.699,0.003
5414.50939,14.704,0.003
5414.52210,14.695,0.003
5414.55807,14.699,0.003
5414.59463,14.699,0.003
5414.63079,14.695,0.003
5414.66752,14.703,0.003
5414.70624,14.700,0.003
5414.74266,14.707,0.003
5414.75519,14.705,0.003
5414.76806,14.704,0.003
5416.60096,14.699,0.003
5416.61385,14.703,0.003
5416.62916,14.701,0.003
5416.64689,14.708,0.003
5416.67057,14.702,0.003
5416.68430,14.705,0.003
5416.70970,14.699,0.003
5418.53284,14.694,0.003
5418.54638,14.700,0.003
5418.56549,14.706,0.003
5418.57936,14.698,0.003
5418.59645,14.700,0.003
5418.60974,14.690,0.003
5418.62954,14.692,0.003
5418.64662,14.701,0.003
5418.66477,14.699,0.003
5418.68110,14.693,0.003
5418.69599,14.699,0.003
5418.71137,14.700,0.003
5421.48831,14.691,0.003
5421.50454,14.700,0.003
5421.51828,14.697,0.003
5421.53241,14.695,0.003
5421.54720,14.702,0.003
5421.56425,14.704,0.003
5421.57762,14.697,0.003
5421.59201,14.697,0.003
5421.60899,14.704,0.003
5421.62368,14.696,0.003
5421.63818,14.698,0.003
5421.65195,14.701,0.003
5421.66649,14.705,0.003
5421.68047,14.696,0.003
5421.69438,14.706,0.003
5421.71225,14.699,0.003
5421.72489,14.700,0.003
5422.48859,14.705,0.003
5422.50142,14.702,0.003
5422.51419,14.699,0.003
5422.52934,14.703,0.003
5422.54553,14.698,0.003
5422.56026,14.698,0.003
5422.62781,14.708,0.003
5422.66938,14.714,0.003
5422.71425,14.718,0.003
5422.75560,14.707,0.003
5423.48316,14.697,0.003
5423.49817,14.695,0.003
5423.51191,14.696,0.003
5423.52508,14.696,0.003
5423.54049,14.697,0.003
5423.58348,14.694,0.003
5423.62983,14.702,0.003
5423.67420,14.701,0.003
5423.69137,14.699,0.003
5425.49211,14.695,0.003
5425.50559,14.701,0.003
5425.52025,14.699,0.003
5425.53327,14.694,0.003
5425.54691,14.708,0.003
5426.48692,14.696,0.004
5426.50055,14.698,0.004
5426.51357,14.698,0.003
5426.52637,14.710,0.003
5426.53960,14.706,0.003
5426.59256,14.697,0.004
5426.63458,14.697,0.004
5426.69082,14.709,0.004
5426.73307,14.706,0.004
5430.47361,14.711,0.004
5430.48646,14.701,0.003
5430.49913,14.705,0.003
5430.51239,14.694,0.003
5430.52634,14.704,0.003
5430.54559,14.703,0.003
5430.55847,14.696,0.003
5430.57115,14.693,0.003
5430.58388,14.705,0.003
5430.59651,14.705,0.003
5430.61034,14.697,0.003
5430.62285,14.702,0.003
5430.63553,14.705,0.003
5430.64834,14.705,0.003
5430.66399,14.702,0.003
5431.47452,14.701,0.003
5431.48750,14.699,0.003
5431.50020,14.705,0.003
5431.51328,14.708,0.003
5431.52696,14.702,0.003
5431.54086,14.699,0.003
5431.55354,14.699,0.003
5431.56627,14.702,0.003
5431.57887,14.699,0.003
5431.59131,14.703,0.003
5431.60778,14.700,0.003
5431.62024,14.712,0.003
5431.63275,14.706,0.003
5431.64538,14.708,0.003
5431.65792,14.708,0.003
5431.67193,14.698,0.003
5431.68632,14.695,0.003
5432.52424,14.707,0.004
5432.54437,14.699,0.004
5432.62334,14.708,0.003
5432.63732,14.710,0.003
5432.64992,14.706,0.003
5432.66624,14.710,0.003
5433.53259,14.704,0.004
5433.62827,14.711,0.003
5433.64098,14.707,0.003
5433.66061,14.710,0.003
5433.67382,14.709,0.003
5433.68628,14.706,0.003
5434.48630,14.704,0.003
5434.50386,14.698,0.003
5434.51764,14.705,0.003
5434.53136,14.694,0.003
5434.54975,14.707,0.003
5434.56247,14.699,0.003
5434.57572,14.696,0.003
5434.58815,14.707,0.003
5434.60546,14.702,0.003
5434.61812,14.707,0.003
5434.63538,14.708,0.003
5434.64793,14.708,0.003
5434.66283,14.699,0.003
5434.67781,14.708,0.003
5434.69030,14.703,0.003
5434.70294,14.702,0.003
5435.47677,14.697,0.003
5435.48967,14.699,0.003
5435.50237,14.706,0.003
5435.51570,14.700,0.003
5435.53263,14.701,0.003
5435.54516,14.703,0.003
5435.56184,14.704,0.003
5435.59930,14.704,0.003
5435.61508,14.698,0.003
5435.63269,14.710,0.003
5435.65286,14.704,0.003
5435.66856,14.706,0.003
5435.68096,14.677,0.003
5435.69351,14.706,0.003
5435.70750,14.705,0.003
5436.47464,14.701,0.003
5436.48742,14.701,0.003
5436.50083,14.703,0.003
5436.54173,14.707,0.003
5436.58630,14.703,0.003
5436.64477,14.709,0.003
5436.65883,14.700,0.003
5436.70058,14.702,0.003
5437.48342,14.703,0.003
5437.49674,14.700,0.003
5437.54184,14.695,0.003
5437.58035,14.707,0.003
5437.62082,14.705,0.003
5437.67288,14.711,0.003
5438.49601,14.701,0.003
5438.50967,14.700,0.003
5438.52274,14.709,0.003
5438.53546,14.702,0.003
5438.57201,14.700,0.003
5438.58805,14.707,0.003
5438.63691,14.708,0.003
5438.64979,14.701,0.003
5438.66247,14.704,0.003
5438.67491,14.711,0.003
5438.68752,14.702,0.003
5438.70009,14.706,0.003
5439.48598,14.705,0.003
5439.51952,14.709,0.004
5439.53689,14.707,0.003
5439.55340,14.700,0.003
5439.56586,14.706,0.003
5439.57831,14.705,0.003
5439.59077,14.706,0.003
5439.60333,14.705,0.003
5439.61609,14.704,0.003
5439.62879,14.704,0.003
5439.64140,14.702,0.003
5439.65408,14.708,0.003
5439.67458,14.714,0.003
5439.68716,14.703,0.003
5443.49444,14.708,0.003
5443.50857,14.704,0.003
5443.52109,14.674,0.003
5443.53393,14.702,0.003
5443.54652,14.702,0.003
5443.56720,14.701,0.003
5443.57978,14.700,0.003
5443.59254,14.698,0.003
5443.60503,14.702,0.003
5443.61753,14.709,0.003
5443.63026,14.707,0.003
5443.64756,14.703,0.003
5443.65998,14.697,0.003
5443.67394,14.711,0.003
5443.68649,14.706,0.003
5444.48117,14.708,0.003
5444.50208,14.695,0.003
5444.51753,14.716,0.003
5444.53186,14.712,0.003
5444.55359,14.707,0.003
5444.56618,14.700,0.003
5444.58848,14.705,0.003
5444.60525,14.702,0.003
5444.61785,14.710,0.003
5444.63051,14.700,0.003
5444.64335,14.707,0.003
5444.65587,14.705,0.003
5444.66859,14.699,0.003
5445.47680,14.703,0.003
5445.49641,14.694,0.003
5445.53439,14.700,0.003
5445.57466,14.701,0.003
5445.62568,14.705,0.003
5445.63833,14.699,0.003
5445.65079,14.701,0.003
5445.66499,14.700,0.003
5445.67739,14.702,0.003
5446.48122,14.698,0.003
5446.49942,14.704,0.003
5446.51283,14.697,0.003
5446.53232,14.704,0.003
5446.54488,14.708,0.003
5446.55864,14.709,0.003
5446.57281,14.711,0.003
5446.58596,14.699,0.003
5446.59850,14.704,0.003
5446.61151,14.704,0.003
5446.62399,14.700,0.003
5446.63760,14.710,0.003
5446.65134,14.704,0.003
5446.66395,14.704,0.003
5447.47152,14.700,0.004
5447.48494,14.703,0.003
5447.49981,14.705,0.003
5447.51601,14.702,0.003
5447.52846,14.702,0.003
5447.54252,14.702,0.003
5447.55518,14.697,0.003
5447.56763,14.704,0.003
5447.60645,14.705,0.003
5447.62047,14.699,0.003
5447.63306,14.703,0.003
5448.47372,14.699,0.004
5448.48709,14.696,0.003
5448.50572,14.698,0.003
5448.51852,14.709,0.003
5448.53121,14.702,0.003
5448.54443,14.703,0.003
5448.55917,14.703,0.003
5448.57265,14.702,0.003
5448.61438,14.708,0.003
5448.66030,14.702,0.003
5449.47489,14.703,0.004
5449.48805,14.703,0.003
5449.50049,14.708,0.003
5449.51325,14.706,0.003
5449.52875,14.703,0.003
5449.54425,14.694,0.003
5449.58024,14.702,0.003
5449.61466,14.706,0.003
5449.62785,14.699,0.003
5450.49071,14.696,0.003
5450.50342,14.703,0.003
5450.51602,14.702,0.003
5450.52843,14.692,0.003
5450.54104,14.708,0.003
5450.55354,14.703,0.003
5450.56649,14.702,0.003
5450.58027,14.704,0.003
5450.60220,14.708,0.003
5450.61478,14.702,0.003
5450.62926,14.708,0.003
5450.64210,14.700,0.003
5450.65550,14.705,0.003
5451.48966,14.698,0.003
5451.50218,14.695,0.003
5451.51592,14.699,0.003
5451.52835,14.713,0.003
5451.62979,14.705,0.003
5451.64490,14.700,0.003
5451.65821,14.705,0.003
5453.52916,14.700,0.003
5453.62134,14.705,0.003
5457.51506,14.703,0.003
5457.58555,14.717,0.003
5457.62627,14.704,0.003
5458.50371,14.717,0.003
5458.57070,14.710,0.003
5459.47829,14.702,0.003
5459.53373,14.699,0.003
5459.57746,14.706,0.003
5459.61807,14.705,0.003
5460.52329,14.700,0.003
5460.56381,14.717,0.003
5461.49274,14.717,0.003
5461.52481,14.701,0.003
5461.56640,14.702,0.003
5461.61844,14.700,0.003
5462.51056,14.702,0.003
5462.59410,14.703,0.003
5463.48774,14.704,0.003
5463.53000,14.698,0.003
5464.48003,14.700,0.004
5464.52185,14.699,0.003
5465.48117,14.695,0.004
5466.53774,14.690,0.003
5468.52711,14.700,0.003
5468.53295,14.701,0.003
5469.54895,14.701,0.003
5470.58753,14.698,0.003
5471.57163,14.706,0.003
5472.52774,14.705,0.003
5473.48684,14.706,0.003
5473.58009,14.696,0.003
5477.51814,14.701,0.003
5478.54133,14.703,0.003
5480.54540,14.695,0.003
5481.51564,14.705,0.003
5485.55993,14.698,0.003
5486.54786,14.697,0.003
5487.53066,14.700,0.003
5488.51794,14.701,0.003
5489.50426,14.697,0.003
5490.50439,14.707,0.004
5491.49913,14.712,0.004
5494.50778,14.700,0.003
5495.52139,14.702,0.003
5497.52390,14.705,0.003
5499.52397,14.704,0.003
5504.50909,14.698,0.003
5595.87791,14.692,0.004
5596.86436,14.702,0.003
5597.86384,14.706,0.003
5598.85913,14.702,0.003
5599.87094,14.715,0.003
5600.86542,14.702,0.003
5600.88878,14.700,0.003
5601.89033,14.678,0.004
5602.86287,14.697,0.003
5604.87108,14.705,0.003
5605.86915,14.702,0.003
5606.86691,14.704,0.003
5607.87120,14.694,0.003
5608.86611,14.699,0.003
5610.89137,14.706,0.003
5612.86574,14.695,0.003
5614.85119,14.708,0.003
5615.85948,14.700,0.003
5616.85220,14.701,0.003
5617.88820,14.704,0.004
5620.84035,14.706,0.003
5621.84305,14.702,0.003
5622.87766,14.707,0.003
5624.83607,14.697,0.003
5625.81526,14.708,0.003
5626.80993,14.707,0.004
5627.83950,14.708,0.003
5628.85023,14.705,0.003
5629.81843,14.704,0.003
5630.79583,14.707,0.003
5631.82129,14.707,0.003
5632.83088,14.707,0.003
5633.78811,14.700,0.003
5634.84297,14.703,0.003
5635.85104,14.699,0.003
5637.81050,14.700,0.003
5638.79033,14.700,0.003
5639.77022,14.706,0.003
5639.84600,14.707,0.003
5640.77622,14.714,0.003
5640.81440,14.702,0.003
5640.85263,14.708,0.003
5640.90237,14.702,0.003
5641.76604,14.693,0.003
5641.80908,14.702,0.003
5641.89084,14.705,0.003
5642.76950,14.698,0.003
5642.83037,14.707,0.003
5642.89023,14.706,0.003
5643.75409,14.711,0.003
5643.79226,14.702,0.003
5643.85212,14.705,0.003
5643.89297,14.709,0.003
5644.75797,14.717,0.003
5644.80017,14.716,0.003
5644.87455,14.712,0.003
5647.80029,14.704,0.003
5647.87139,14.691,0.003
5647.88738,14.709,0.003
5647.90578,14.710,0.003
5648.74379,14.706,0.003
5648.80633,14.704,0.003
5648.85034,14.696,0.003
5648.89360,14.706,0.003
5649.74961,14.700,0.003
5649.78881,14.700,0.003
5649.85624,14.699,0.003
5649.89473,14.701,0.003
5650.74457,14.709,0.003
5650.78067,14.705,0.003
5650.84303,14.703,0.003
5650.88719,14.708,0.003
5651.76232,14.698,0.003
5651.80497,14.708,0.003
5651.87563,14.712,0.003
5652.73467,14.701,0.003
5652.74240,14.700,0.003
5652.80383,14.703,0.003
5652.84614,14.705,0.003
5653.75897,14.702,0.003
5653.87836,14.706,0.003
5653.89145,14.706,0.003
5654.76156,14.709,0.003
5654.81411,14.703,0.003
