T,Flux,E
2338.79332,15.715,0.006
2338.81515,15.716,0.006
2339.59551,15.720,0.006
2339.60644,15.719,0.006
2339.61733,15.718,0.006
2339.62819,15.716,0.006
2339.64185,15.713,0.006
2339.65273,15.716,0.006
2339.66366,15.718,0.006
2339.67457,15.718,0.006
2339.68542,15.716,0.006
2339.69628,15.720,0.004
2339.71819,15.714,0.004
2339.72908,15.719,0.004
2339.74000,15.712,0.004
2339.75086,15.720,0.006
2339.76179,15.721,0.006
2339.77287,15.723,0.006
2339.78374,15.719,0.006
2339.79464,15.716,0.006
2339.80552,15.721,0.006
2340.59468,15.724,0.006
2340.60555,15.720,0.006
2340.62712,15.718,0.006
2340.63803,15.727,0.006
2340.65427,15.721,0.006
2340.66518,15.718,0.006
2340.67606,15.716,0.006
2340.68695,15.720,0.006
2340.69783,15.720,0.006
2340.70869,15.721,0.006
2340.71981,15.722,0.006
2340.74156,15.711,0.006
2340.75249,15.716,0.006
2340.76341,15.721,0.006
2340.78533,15.711,0.006
2340.80715,15.715,0.006
2340.83484,15.713,0.006
2341.59438,15.724,0.006
2341.60527,15.730,0.006
2341.61621,15.725,0.006
2341.63270,15.730,0.006
2341.64356,15.720,0.006
2341.65925,15.723,0.006
2341.67013,15.718,0.006
2341.68100,15.722,0.006
2341.69187,15.723,0.006
2341.70276,15.719,0.006
2341.71365,15.714,0.006
2341.72497,15.720,0.006
2341.73581,15.717,0.006
2341.74673,15.722,0.006
2341.75760,15.721,0.006
2341.76849,15.712,0.006
2341.77941,15.718,0.006
2341.79085,15.729,0.006
2341.80177,15.725,0.006
2341.81262,15.720,0.006
2342.58276,15.718,0.006
2342.70235,15.714,0.006
2342.71322,15.724,0.006
2342.73518,15.721,0.006
2342.74602,15.719,0.006
2342.75690,15.726,0.006
2342.76776,15.727,0.006
2342.77860,15.724,0.006
2342.78970,15.714,0.006
2342.80056,15.717,0.006
2343.56774,15.721,0.006
2343.57861,15.724,0.006
2343.59678,15.717,0.006
2343.60765,15.727,0.006
2343.61852,15.727,0.006
2343.62938,15.717,0.006
2343.64027,15.717,0.006
2343.66246,15.716,0.006
2343.67338,15.723,0.006
2343.68428,15.717,0.006
2343.69517,15.720,0.006
2343.70606,15.722,0.006
2343.71693,15.716,0.006
2343.73890,15.721,0.006
2343.74979,15.724,0.006
2343.76072,15.720,0.006
2343.78255,15.717,0.006
2343.79358,15.723,0.006
2343.80670,15.724,0.006
2343.81762,15.716,0.006
2343.82852,15.723,0.006
2344.57010,15.715,0.006
2344.58102,15.711,0.006
2344.59190,15.725,0.006
2344.60279,15.719,0.006
2344.61368,15.720,0.006
2344.62460,15.724,0.006
2344.63564,15.718,0.006
2344.64652,15.711,0.004
2344.65745,15.715,0.006
2344.66830,15.723,0.006
2344.71202,15.716,0.004
2344.72291,15.720,0.004
2344.73383,15.715,0.004
2344.74478,15.718,0.004
2344.75567,15.730,0.006
2344.77764,15.721,0.006
2344.78854,15.722,0.006
2344.79938,15.717,0.006
2344.81642,15.720,0.006
2344.82731,15.713,0.006
2345.58324,15.717,0.006
2345.59414,15.718,0.006
2345.60501,15.728,0.006
2345.62302,15.714,0.006
2345.63390,15.719,0.006
2345.64483,15.723,0.006
2345.65569,15.720,0.006
2345.66661,15.711,0.006
2345.67752,15.717,0.006
2345.68873,15.721,0.006
2345.71058,15.719,0.006
2345.72147,15.725,0.006
2345.73236,15.724,0.006
2345.74323,15.718,0.006
2345.76530,15.717,0.006
2346.58414,15.722,0.006
2346.59503,15.723,0.006
2346.60592,15.724,0.006
2346.61681,15.718,0.006
2346.62769,15.729,0.006
2346.63970,15.729,0.006
2346.65063,15.723,0.006
2346.66151,15.728,0.006
2346.67241,15.731,0.006
2346.68332,15.726,0.006
2346.69422,15.734,0.006
2346.70527,15.727,0.006
2346.71621,15.721,0.004
2346.73797,15.725,0.004
2346.77076,15.714,0.004
2346.78165,15.716,0.004
2346.80345,15.720,0.006
2347.58712,15.723,0.006
2347.59797,15.718,0.006
2347.60882,15.712,0.006
2347.61974,15.720,0.006
2347.63067,15.724,0.006
2347.64289,15.717,0.006
2347.65382,15.716,0.006
2347.66471,15.723,0.006
2347.67559,15.725,0.006
2347.71949,15.708,0.006
2347.74129,15.720,0.006
2347.75220,15.718,0.006
2347.76307,15.728,0.006
2347.77439,15.719,0.006
2347.78528,15.723,0.006
2349.58410,15.716,0.006
2349.59501,15.725,0.006
2349.60593,15.717,0.006
2349.61681,15.713,0.006
2349.62766,15.724,0.006
2349.63857,15.716,0.006
2349.65180,15.719,0.006
2349.66271,15.718,0.006
2349.67361,15.719,0.006
2349.70627,15.719,0.006
2349.71734,15.719,0.006
2349.72822,15.727,0.006
2349.73917,15.720,0.006
2349.75006,15.715,0.006
2349.76099,15.722,0.006
2349.77191,15.720,0.006
2349.78468,15.718,0.006
2349.79557,15.715,0.006
2349.80645,15.720,0.006
2350.56916,15.720,0.006
2350.58009,15.711,0.006
2350.59101,15.716,0.007
2350.60526,15.716,0.006
2350.62704,15.718,0.006
2350.63790,15.721,0.006
2350.64881,15.724,0.006
2350.67095,15.721,0.006
2350.68185,15.721,0.006
2350.69277,15.719,0.006
2350.70366,15.718,0.004
2350.71455,15.716,0.004
2350.72545,15.717,0.006
2350.73687,15.724,0.006
2350.74780,15.719,0.006
2350.76959,15.716,0.006
2350.78047,15.718,0.006
2350.79133,15.717,0.006
2350.80938,15.718,0.006
2351.57019,15.716,0.006
2351.58105,15.721,0.006
2351.59194,15.717,0.006
2351.60326,15.720,0.006
2351.61417,15.722,0.006
2351.62507,15.723,0.006
2351.63599,15.721,0.006
2351.64685,15.719,0.006
2351.65775,15.719,0.004
2351.66908,15.711,0.006
2351.67999,15.719,0.006
2351.70367,15.729,0.006
2351.71453,15.727,0.004
2351.72730,15.722,0.006
2351.73814,15.733,0.006
2351.76482,15.727,0.006
2351.77601,15.730,0.006
2351.78687,15.726,0.006
2351.80374,15.723,0.006
2352.62420,15.721,0.006
2352.63512,15.714,0.006
2352.64600,15.717,0.006
2352.65691,15.718,0.006
2352.66784,15.714,0.006
2352.68385,15.720,0.006
2352.69469,15.724,0.006
2352.70560,15.715,0.006
2352.71645,15.714,0.006
2352.74345,15.722,0.006
2352.75436,15.709,0.006
2352.76599,15.711,0.006
2352.78487,15.715,0.006
2352.79577,15.720,0.006
2352.80666,15.710,0.006
2353.57009,15.718,0.006
2353.58100,15.709,0.006
2353.59188,15.724,0.006
2353.60277,15.712,0.006
2353.61366,15.724,0.006
2353.62452,15.721,0.006
2353.63767,15.722,0.006
2353.64857,15.715,0.006
2353.65945,15.724,0.006
2353.67033,15.714,0.006
2353.68122,15.719,0.006
2353.69208,15.724,0.006
2353.71011,15.712,0.006
2353.72102,15.719,0.006
2353.73188,15.725,0.006
2353.74277,15.718,0.006
2353.75370,15.709,0.006
2353.76457,15.724,0.006
2353.77601,15.719,0.006
2353.79143,15.716,0.006
2353.80233,15.722,0.006
2354.56925,15.727,0.007
2354.58015,15.720,0.006
2354.59106,15.724,0.007
2354.60196,15.718,0.006
2354.61289,15.722,0.006
2354.62377,15.718,0.006
2354.63484,15.716,0.006
2354.65003,15.717,0.006
2354.66184,15.720,0.006
2354.67274,15.721,0.006
2354.68366,15.716,0.006
2354.71535,15.711,0.006
2354.73077,15.724,0.006
2354.74170,15.725,0.006
2354.75255,15.721,0.006
2354.77079,15.711,0.006
2354.78170,15.722,0.006
2354.79261,15.715,0.006
2354.80348,15.718,0.006
2355.57955,15.724,0.006
2355.59052,15.716,0.006
2355.60247,15.720,0.006
2355.61334,15.711,0.006
2355.62423,15.709,0.006
2355.63606,15.723,0.006
2355.64697,15.713,0.006
2355.65789,15.718,0.006
2355.66882,15.717,0.006
2355.67973,15.714,0.006
2355.69063,15.715,0.006
2355.70196,15.722,0.006
2355.71285,15.719,0.006
2355.72377,15.723,0.006
2355.73468,15.723,0.006
2355.74556,15.722,0.006
2355.75645,15.720,0.006
2355.77133,15.722,0.006
2355.78304,15.724,0.006
2355.79395,15.711,0.006
2356.57826,15.720,0.006
2356.58916,15.714,0.006
2356.60007,15.715,0.006
2356.62685,15.727,0.006
2356.64872,15.716,0.006
2356.65962,15.718,0.006
2356.67049,15.718,0.006
2356.68140,15.719,0.006
2356.69890,15.717,0.006
2356.70979,15.728,0.006
2356.72071,15.723,0.006
2356.73160,15.719,0.006
2356.74254,15.718,0.006
2356.75344,15.723,0.006
2356.76925,15.737,0.006
2356.78021,15.731,0.006
2356.79166,15.728,0.006
2356.80399,15.730,0.006
2357.61150,15.721,0.006
2357.62243,15.719,0.007
2357.63332,15.720,0.006
2357.64472,15.717,0.006
2357.65557,15.716,0.006
2357.66650,15.716,0.006
2357.67740,15.722,0.006
2357.68831,15.716,0.006
2357.74734,15.723,0.006
2357.75882,15.724,0.006
2357.77037,15.726,0.006
2357.78426,15.723,0.006
2358.59098,15.723,0.006
2358.60844,15.720,0.006
2358.61934,15.729,0.006
2358.63024,15.715,0.006
2358.64110,15.719,0.006
2358.65200,15.723,0.006
2358.66288,15.719,0.006
2358.67584,15.721,0.006
2358.68677,15.726,0.006
2358.69767,15.727,0.006
2358.70856,15.723,0.006
2358.75348,15.717,0.006
2358.80182,15.717,0.006
2359.56759,15.722,0.006
2359.57851,15.723,0.006
2359.59041,15.730,0.006
2359.60133,15.718,0.006
2359.61225,15.716,0.006
2359.62314,15.724,0.006
2359.63405,15.712,0.006
2359.64499,15.725,0.006
2359.65618,15.722,0.006
2359.67798,15.720,0.006
2359.69044,15.717,0.006
2359.70129,15.723,0.006
2359.72313,15.718,0.006
2359.73469,15.722,0.006
2359.76427,15.725,0.007
2359.77516,15.718,0.007
2359.78958,15.720,0.007
2359.80046,15.718,0.007
2360.57139,15.727,0.007
2360.58228,15.721,0.007
2360.59371,15.717,0.006
2360.60543,15.722,0.006
2360.62653,15.713,0.006
2360.63738,15.726,0.006
2360.65914,15.725,0.006
2360.67005,15.722,0.006
2360.68100,15.723,0.006
2360.69216,15.718,0.006
2360.70307,15.721,0.006
2360.71479,15.725,0.006
2360.72571,15.727,0.006
2360.74021,15.723,0.006
2360.75112,15.720,0.006
2360.76205,15.726,0.006
2360.77296,15.726,0.006
2360.78498,15.722,0.006
2360.81292,15.721,0.006
2361.58734,15.717,0.007
2361.59827,15.714,0.006
2361.60915,15.716,0.006
2361.62002,15.715,0.006
2361.63095,15.716,0.006
2361.64187,15.719,0.007
2361.65406,15.717,0.006
2361.66494,15.716,0.006
2361.69775,15.728,0.006
2361.70906,15.715,0.006
2361.72100,15.725,0.007
2361.75457,15.724,0.007
2361.76550,15.728,0.007
2361.77637,15.724,0.007
2361.78726,15.723,0.007
2362.56506,15.719,0.007
2362.57707,15.727,0.007
2362.58800,15.722,0.007
2362.59889,15.724,0.007
2362.60979,15.715,0.007
2362.63155,15.717,0.007
2362.64899,15.717,0.007
2362.65989,15.723,0.007
2362.67082,15.717,0.008
2363.69760,15.721,0.006
2363.73018,15.718,0.006
2363.74200,15.722,0.007
2363.76689,15.714,0.007
2363.78871,15.718,0.007
2363.79957,15.717,0.007
2365.55063,15.716,0.006
2365.56154,15.717,0.006
2365.57247,15.716,0.006
2365.58340,15.724,0.006
2365.61764,15.726,0.006
2365.62852,15.723,0.006
2365.63943,15.725,0.006
2365.65037,15.728,0.006
2365.66125,15.721,0.006
2365.67215,15.719,0.006
2365.68360,15.726,0.006
2365.69449,15.727,0.006
2365.70540,15.721,0.006
2365.72242,15.721,0.006
2365.73481,15.715,0.006
2365.76653,15.725,0.007
2366.57978,15.727,0.006
2366.59072,15.718,0.006
2366.60161,15.725,0.006
2366.64006,15.728,0.006
2366.65263,15.728,0.006
2366.66351,15.727,0.006
2366.67948,15.721,0.006
2366.69036,15.728,0.006
2366.72417,15.718,0.006
2366.73505,15.726,0.006
2366.74840,15.719,0.006
2366.76339,15.716,0.006
2366.77431,15.713,0.007
2366.78523,15.720,0.006
2367.80040,15.727,0.006
2367.81133,15.725,0.007
2368.55344,15.717,0.006
2368.57525,15.716,0.006
2368.58615,15.723,0.006
2368.59704,15.721,0.006
2368.60797,15.722,0.007
2368.62598,15.732,0.006
2368.63690,15.729,0.006
2368.64779,15.730,0.006
2368.65867,15.733,0.006
2368.66958,15.719,0.006
2368.70092,15.721,0.006
2368.73337,15.714,0.006
2368.74427,15.715,0.006
2368.77393,15.714,0.007
2368.78721,15.719,0.006
2368.79812,15.720,0.007
2368.80905,15.722,0.006
2368.81996,15.722,0.007
2369.56918,15.717,0.006
2369.58014,15.717,0.006
2369.59103,15.720,0.006
2369.60259,15.720,0.006
2369.61685,15.713,0.006
2369.63443,15.718,0.006
2369.66721,15.722,0.006
2369.67816,15.716,0.006
2369.68999,15.721,0.006
2369.70088,15.715,0.006
2369.71174,15.709,0.006
2369.74767,15.722,0.006
2369.77374,15.723,0.006
2369.78462,15.727,0.006
2370.57860,15.719,0.006
2370.59018,15.717,0.006
2370.60875,15.715,0.006
2370.61964,15.717,0.006
2370.63294,15.720,0.006
2370.64385,15.726,0.006
2370.66562,15.716,0.006
2370.69058,15.716,0.006
2370.70149,15.725,0.006
2370.71241,15.718,0.006
2370.72330,15.716,0.006
2370.73683,15.720,0.006
2370.74774,15.719,0.007
2370.75860,15.715,0.006
2370.76949,15.723,0.006
2370.78042,15.719,0.006
2371.57549,15.725,0.006
2371.58642,15.715,0.006
2371.59728,15.722,0.006
2371.60815,15.725,0.006
2371.61905,15.715,0.006
2371.63195,15.721,0.006
2371.64281,15.719,0.006
2371.66979,15.714,0.006
2371.68069,15.717,0.006
2371.69157,15.717,0.006
2371.70245,15.717,0.006
2371.71340,15.718,0.006
2371.72431,15.718,0.006
2371.73887,15.716,0.006
2371.74978,15.715,0.006
2371.76417,15.718,0.006
2372.59601,15.718,0.006
2372.60749,15.725,0.006
2372.61841,15.712,0.006
2372.62930,15.711,0.006
2372.64020,15.718,0.006
2372.65112,15.711,0.004
2372.66367,15.724,0.006
2372.67455,15.720,0.006
2372.68544,15.718,0.006
2372.69635,15.722,0.006
2372.70726,15.720,0.006
2372.71819,15.709,0.006
2372.73100,15.715,0.006
2372.74401,15.717,0.006
2373.56176,15.721,0.007
2373.57268,15.720,0.006
2373.58354,15.718,0.006
2373.60801,15.715,0.006
2373.61895,15.716,0.006
2373.62987,15.724,0.006
2373.64075,15.720,0.006
2373.65162,15.720,0.006
2373.66253,15.725,0.006
2373.67500,15.725,0.006
2373.68589,15.727,0.006
2373.69679,15.723,0.007
2373.70769,15.728,0.006
2373.72949,15.725,0.006
2373.74100,15.717,0.006
2373.75440,15.720,0.006
2378.51901,15.721,0.006
2378.54183,15.723,0.006
2378.55274,15.725,0.006
2378.56369,15.717,0.006
2378.57456,15.722,0.006
2378.58546,15.715,0.006
2378.59640,15.705,0.006
2378.61081,15.715,0.006
2378.62171,15.724,0.006
2378.63261,15.713,0.006
2378.64348,15.716,0.006
2378.65796,15.724,0.006
2378.66884,15.720,0.006
2378.67985,15.723,0.006
2378.70110,15.718,0.006
2378.71203,15.728,0.006
2378.72289,15.719,0.006
2378.73376,15.719,0.007
2378.74469,15.725,0.007
2379.53322,15.718,0.006
2379.54415,15.718,0.006
2379.55550,15.726,0.007
2379.56639,15.718,0.007
2379.57729,15.719,0.007
2379.58820,15.724,0.007
2379.60186,15.722,0.006
2379.61490,15.721,0.006
2379.62578,15.717,0.006
2379.63666,15.707,0.006
2379.64751,15.726,0.006
2379.65839,15.717,0.006
2379.66927,15.713,0.006
2379.68372,15.720,0.006
2379.70551,15.719,0.006
2379.71643,15.725,0.007
2379.72735,15.725,0.004
2379.74639,15.713,0.007
2380.70107,15.723,0.006
2380.71195,15.713,0.007
2380.72285,15.713,0.007
2380.73377,15.712,0.007
2380.74465,15.720,0.006
2381.53203,15.714,0.006
2381.54293,15.715,0.006
2381.55386,15.718,0.007
2381.57945,15.718,0.006
2381.59043,15.721,0.006
2381.60131,15.719,0.006
2381.61218,15.717,0.006
2381.62317,15.710,0.006
2381.63970,15.729,0.006
2381.65062,15.718,0.006
2381.66152,15.727,0.006
2381.67240,15.712,0.006
2381.68330,15.721,0.006
2381.69417,15.712,0.006
2381.70779,15.728,0.006
2381.71874,15.722,0.006
2381.73171,15.715,0.006
2381.75351,15.720,0.006
2381.76440,15.718,0.006
2381.77531,15.718,0.006
2381.78621,15.708,0.006
2382.54497,15.714,0.006
2382.55592,15.725,0.006
2382.56681,15.715,0.006
2382.57772,15.720,0.006
2382.60367,15.722,0.006
2382.61455,15.723,0.006
2382.62541,15.719,0.006
2382.63630,15.717,0.006
2382.64713,15.718,0.006
2382.66435,15.722,0.006
2382.69050,15.718,0.006
2382.70142,15.723,0.006
2382.71229,15.717,0.006
2382.72321,15.714,0.006
2382.73551,15.722,0.006
2382.74643,15.714,0.006
2382.75735,15.717,0.006
2382.76822,15.710,0.006
2382.77913,15.722,0.006
2384.57964,15.717,0.006
2384.59055,15.713,0.006
2384.60143,15.716,0.006
2384.63411,15.718,0.006
2384.64700,15.713,0.006
2384.65790,15.724,0.006
2384.66876,15.713,0.006
2384.67965,15.715,0.006
2386.56625,15.717,0.006
2386.57716,15.723,0.007
2386.58805,15.714,0.006
2386.59895,15.722,0.007
2386.62730,15.720,0.006
2386.63819,15.712,0.006
2386.64909,15.722,0.006
2390.56478,15.733,0.006
2390.57563,15.719,0.006
2390.58654,15.720,0.006
2390.59745,15.730,0.006
2390.60831,15.723,0.006
2390.61921,15.720,0.006
2390.64274,15.730,0.006
2390.65363,15.716,0.006
2392.57783,15.726,0.007
2392.58875,15.724,0.006
2392.59965,15.728,0.007
2392.61057,15.717,0.007
2392.62145,15.723,0.007
2392.63239,15.717,0.007
2393.70754,15.721,0.007
2393.71845,15.722,0.007
2393.72937,15.724,0.007
2393.74029,15.722,0.007
2393.75114,15.715,0.006
2393.76202,15.729,0.007
2395.60918,15.719,0.006
2395.62013,15.718,0.006
2395.63107,15.727,0.006
2395.64196,15.730,0.006
2395.65284,15.723,0.006
2395.66375,15.729,0.006
2395.67517,15.727,0.006
2395.68606,15.722,0.006
2395.69698,15.723,0.006
2395.71880,15.718,0.006
2396.57734,15.723,0.006
2396.58365,15.720,0.006
2396.59455,15.713,0.006
2396.60542,15.727,0.006
2396.61634,15.726,0.006
2396.62717,15.727,0.006
2396.63806,15.725,0.006
2396.66249,15.718,0.006
2396.67340,15.710,0.006
2396.68430,15.714,0.006
2396.69517,15.720,0.006
2396.70607,15.717,0.006
2397.59593,15.721,0.006
2397.60684,15.721,0.006
2397.61771,15.725,0.006
2397.62863,15.716,0.006
2397.63953,15.713,0.006
2397.65036,15.708,0.006
2400.57307,15.719,0.006
2400.58397,15.716,0.006
2400.59489,15.717,0.006
2400.60579,15.718,0.006
2400.61670,15.715,0.006
2400.62778,15.714,0.006
2400.63870,15.712,0.006
2400.64959,15.714,0.006
2400.66048,15.711,0.006
2400.67142,15.707,0.006
2401.56325,15.724,0.006
2401.57416,15.716,0.006
2401.58499,15.718,0.006
2401.59590,15.720,0.006
2401.60680,15.720,0.006
2401.61765,15.714,0.006
2401.62896,15.716,0.006
2401.63986,15.712,0.006
2402.56737,15.723,0.006
2402.61725,15.713,0.006
2402.62812,15.721,0.006
2402.63904,15.712,0.006
2402.64991,15.709,0.006
2402.66078,15.715,0.006
2403.55082,15.722,0.006
2403.56175,15.719,0.006
2403.57260,15.718,0.006
2403.58350,15.714,0.006
2403.59442,15.716,0.006
2403.60530,15.720,0.006
2404.53490,15.714,0.006
2404.54582,15.724,0.006
2404.55670,15.715,0.006
2404.56760,15.721,0.006
2404.57853,15.712,0.006
2404.58943,15.708,0.006
2404.60363,15.719,0.006
2404.61456,15.721,0.006
2404.62547,15.714,0.006
2404.63639,15.715,0.006
2405.53436,15.717,0.006
2405.55169,15.714,0.006
2405.56255,15.719,0.006
2405.57346,15.722,0.006
2405.58436,15.717,0.006
2405.59525,15.716,0.006
2405.60614,15.711,0.006
2406.52452,15.717,0.004
2406.53540,15.720,0.006
2406.54623,15.718,0.006
2406.55714,15.712,0.006
2406.56806,15.713,0.006
2406.57896,15.708,0.006
2406.61448,15.725,0.006
2411.52015,15.718,0.006
2411.54198,15.722,0.006
2411.55289,15.711,0.006
2411.56378,15.716,0.006
2411.57472,15.715,0.006
2411.60925,15.718,0.006
2411.62014,15.717,0.006
2413.54385,15.725,0.006
2413.55471,15.722,0.006
2413.56561,15.722,0.006
2413.57651,15.706,0.006
2414.49810,15.719,0.006
2414.52162,15.716,0.006
2414.53251,15.724,0.006
2414.54337,15.725,0.006
2414.55431,15.725,0.006
2414.56517,15.722,0.006
2415.50572,15.712,0.007
2415.52751,15.724,0.008
2415.53841,15.723,0.007
2415.54931,15.726,0.007
2415.56024,15.716,0.007
2417.51872,15.723,0.007
2417.52960,15.714,0.006
2417.54049,15.722,0.007
2417.55133,15.724,0.006
2417.56221,15.722,0.006
2417.57312,15.718,0.006
2425.51833,15.717,0.007
2433.46895,15.724,0.007
2433.49069,15.722,0.007
2433.50157,15.724,0.007
2433.51250,15.727,0.007
2433.52341,15.726,0.006
2433.53470,15.716,0.006
2433.54560,15.717,0.006
