T,Flux,E
5736.61421,13.918,0.003
5736.62897,13.913,0.003
5736.64370,13.918,0.003
5736.65634,13.918,0.003
5736.66900,13.917,0.003
5736.68385,13.923,0.003
5736.69956,13.916,0.003
5736.72033,13.922,0.003
5736.73870,13.925,0.003
5736.75556,13.928,0.003
5736.77963,13.931,0.003
5736.79508,13.929,0.003
5736.81079,13.927,0.003
5736.82664,13.921,0.003
5736.84219,13.923,0.003
5736.85790,13.921,0.003
5736.87474,13.924,0.003
5736.88894,13.929,0.003
5737.50281,13.919,0.003
5737.51732,13.925,0.003
5737.52990,13.916,0.003
5737.54271,13.920,0.003
5737.55537,13.915,0.003
5737.56986,13.923,0.003
5737.59519,13.918,0.003
5737.60867,13.915,0.003
5737.62258,13.915,0.003
5737.63758,13.914,0.003
5737.65125,13.917,0.003
5737.66491,13.918,0.003
5737.69181,13.912,0.003
5737.70536,13.919,0.003
5737.71945,13.921,0.003
5737.73197,13.917,0.003
5737.74616,13.912,0.003
5737.75884,13.915,0.003
5737.77258,13.919,0.003
5737.78534,13.920,0.003
5737.79950,13.923,0.003
5737.81932,13.923,0.003
5737.83178,13.922,0.003
5737.84513,13.920,0.003
5737.86057,13.922,0.003
5737.87329,13.920,0.003
5737.88580,13.922,0.003
5738.53271,13.921,0.003
5738.57217,13.920,0.003
5738.58478,13.919,0.003
5738.59813,13.922,0.003
5738.61285,13.919,0.003
5738.62561,13.920,0.003
5738.65127,13.914,0.003
5738.66430,13.917,0.003
5738.69286,13.916,0.003
5738.70571,13.920,0.003
5738.71851,13.919,0.003
5738.73240,13.917,0.003
5738.74526,13.920,0.003
5738.75821,13.923,0.003
5739.49832,13.922,0.003
5739.51105,13.922,0.003
5739.52357,13.922,0.003
5739.53631,13.923,0.003
5739.54907,13.919,0.003
5739.56181,13.921,0.003
5739.57454,13.919,0.003
5739.58737,13.921,0.003
5739.60240,13.921,0.003
5739.61514,13.922,0.003
5739.63835,13.919,0.003
5739.65112,13.920,0.003
5739.68230,13.919,0.003
5739.69644,13.919,0.003
5739.70903,13.923,0.003
5739.72177,13.921,0.003
5739.73453,13.919,0.003
5739.74735,13.921,0.003
5739.76076,13.923,0.003
5739.77359,13.921,0.003
5739.78617,13.924,0.003
5739.80315,13.922,0.003
5739.82086,13.922,0.003
5739.84101,13.923,0.003
5739.85659,13.917,0.003
5739.87014,13.921,0.003
5740.49389,13.928,0.003
5740.51046,13.921,0.003
5740.52611,13.922,0.003
5740.54148,13.923,0.003
5740.55518,13.924,0.003
5740.56830,13.921,0.003
5740.58256,13.925,0.003
5740.61691,13.930,0.003
5740.62963,13.920,0.003
5740.64233,13.922,0.003
5740.65865,13.925,0.003
5740.68361,13.924,0.003
5740.70602,13.922,0.003
5740.71953,13.917,0.003
5740.73299,13.919,0.003
5740.74551,13.913,0.003
5740.75925,13.922,0.003
5740.77187,13.923,0.003
5740.79040,13.925,0.003
5740.80396,13.923,0.003
5740.81681,13.925,0.003
5740.82947,13.926,0.003
5740.84208,13.926,0.003
5740.85561,13.925,0.003
5740.87689,13.928,0.003
5741.49092,13.923,0.003
5741.50364,13.924,0.003
5741.51629,13.924,0.003
5741.52914,13.922,0.003
5741.54187,13.924,0.003
5741.55555,13.922,0.003
5741.57441,13.920,0.003
5741.58705,13.924,0.003
5741.59971,13.927,0.003
5741.61222,13.925,0.003
5741.62494,13.922,0.003
5741.63756,13.925,0.003
5741.65028,13.921,0.003
5741.67443,13.920,0.003
5741.69866,13.923,0.003
5741.71147,13.919,0.003
5741.72458,13.920,0.003
5741.73769,13.923,0.003
5741.75300,13.924,0.003
5741.76568,13.925,0.003
5741.77862,13.924,0.003
5741.79141,13.927,0.003
5741.80427,13.918,0.003
5741.81692,13.924,0.003
5741.82948,13.921,0.003
5741.84226,13.927,0.003
5741.85486,13.924,0.003
5741.86765,13.925,0.003
5741.88104,13.924,0.003
5742.48781,13.925,0.003
5742.50130,13.919,0.003
5742.51669,13.923,0.003
5742.53049,13.921,0.003
5742.54428,13.929,0.003
5742.55988,13.922,0.003
5742.57285,13.925,0.003
5742.58540,13.920,0.003
5742.59813,13.918,0.003
5742.61079,13.920,0.003
5742.63389,13.923,0.003
5742.65722,13.921,0.003
5742.67261,13.917,0.003
5742.68574,13.923,0.003
5742.69876,13.918,0.003
5742.71143,13.920,0.003
5742.72473,13.922,0.003
5742.73745,13.921,0.003
5742.74997,13.919,0.003
5742.76273,13.917,0.003
5742.77571,13.918,0.003
5742.78822,13.922,0.003
5742.80107,13.918,0.003
5742.81380,13.924,0.003
5742.82623,13.921,0.003
5742.84123,13.921,0.003
5742.85394,13.924,0.003
5742.86651,13.923,0.003
5742.87895,13.924,0.003
5743.59555,13.924,0.003
5743.60993,13.924,0.003
5743.62238,13.926,0.003
5743.63502,13.927,0.003
5743.64783,13.924,0.003
5743.66187,13.923,0.003
5743.67564,13.921,0.003
5743.70125,13.921,0.003
5743.72319,13.923,0.003
5743.73577,13.919,0.003
5743.74880,13.922,0.003
5743.76134,13.921,0.003
5743.77392,13.921,0.003
5743.78660,13.918,0.003
5743.79940,13.919,0.003
5743.81193,13.923,0.003
5743.82451,13.919,0.003
5743.83699,13.922,0.003
5743.84968,13.923,0.003
5743.86233,13.924,0.003
5743.87495,13.914,0.003
5744.49355,13.934,0.003
5744.50638,13.927,0.003
5744.51904,13.920,0.003
5744.53161,13.921,0.003
5744.54425,13.923,0.003
5744.55744,13.928,0.003
5744.57010,13.919,0.003
5744.58281,13.919,0.003
5744.59561,13.922,0.003
5744.60828,13.925,0.003
5744.62100,13.922,0.003
5744.63269,13.919,0.003
5744.63428,13.918,0.003
5744.63592,13.925,0.003
5744.63759,13.920,0.003
5744.63928,13.923,0.003
5744.64411,13.924,0.003
5744.65033,13.916,0.003
5744.65193,13.917,0.003
5744.65355,13.921,0.003
5744.65520,13.923,0.003
5744.65688,13.918,0.003
5744.65858,13.922,0.003
5744.66849,13.923,0.003
5744.68290,13.918,0.003
5744.69629,13.915,0.003
5744.70932,13.917,0.003
5744.72067,13.921,0.003
5744.72541,13.923,0.003
5744.72996,13.924,0.003
5744.73460,13.923,0.003
5744.73803,13.922,0.003
5744.74105,13.918,0.003
5744.74409,13.921,0.003
5744.74716,13.918,0.003
5744.75014,13.922,0.003
5744.75755,13.925,0.003
5744.76547,13.921,0.003
5744.77242,13.919,0.003
5744.77849,13.923,0.003
5744.78713,13.920,0.003
5744.79323,13.922,0.003
5744.80129,13.925,0.003
5744.81414,13.923,0.003
5744.83349,13.924,0.003
5744.84680,13.922,0.003
5744.85931,13.927,0.003
5744.87187,13.922,0.003
5744.87672,13.924,0.003
5745.48571,13.910,0.003
5745.49834,13.926,0.003
5745.51080,13.923,0.003
5745.52421,13.928,0.003
5745.53758,13.926,0.003
5745.55699,13.921,0.003
5745.57095,13.922,0.003
5745.58435,13.916,0.003
5745.59774,13.923,0.003
5745.61117,13.919,0.003
5745.62409,13.914,0.003
5745.63689,13.923,0.003
5745.65995,13.917,0.003
5745.68441,13.917,0.003
5745.69743,13.921,0.003
5745.71024,13.922,0.003
5745.72288,13.924,0.003
5745.73546,13.920,0.003
5745.74820,13.923,0.003
5745.76106,13.922,0.003
5745.77365,13.922,0.003
5745.78628,13.927,0.003
5745.79899,13.919,0.003
5745.81155,13.925,0.003
5745.86461,13.921,0.003
5745.87470,13.921,0.003
5746.53927,13.922,0.003
5746.55661,13.918,0.003
5746.56560,13.921,0.003
5746.58156,13.920,0.003
5746.59405,13.916,0.003
5746.60653,13.921,0.003
5746.61920,13.921,0.003
5746.63195,13.921,0.003
5746.64719,13.918,0.003
5746.67470,13.923,0.003
5746.70061,13.920,0.003
5746.71316,13.924,0.003
5746.72572,13.927,0.003
5746.73838,13.920,0.003
5746.75099,13.921,0.003
5746.76345,13.922,0.003
5746.77598,13.921,0.003
5746.79335,13.922,0.003
5746.80574,13.925,0.003
5746.81839,13.924,0.003
5746.83340,13.927,0.003
5746.85153,13.918,0.003
5747.58273,13.922,0.003
5747.59690,13.921,0.003
5747.61110,13.927,0.003
5747.62610,13.924,0.003
5747.64034,13.917,0.003
5747.65594,13.923,0.003
5747.67214,13.923,0.003
5747.68682,13.927,0.003
5747.70121,13.924,0.003
5747.71537,13.925,0.003
5747.73001,13.927,0.003
5747.74494,13.923,0.003
5747.75950,13.925,0.003
5747.77417,13.924,0.003
5747.81128,13.926,0.003
5748.60171,13.917,0.003
5748.61447,13.918,0.003
5748.62724,13.920,0.003
5748.65089,13.919,0.003
5748.66563,13.920,0.003
5748.68460,13.922,0.003
5748.73756,13.932,0.003
5749.49870,13.926,0.003
5749.51148,13.919,0.003
5749.52394,13.920,0.003
5749.53655,13.918,0.003
5749.54908,13.921,0.003
5749.56191,13.918,0.003
5749.57442,13.920,0.003
5749.58689,13.918,0.003
5749.60128,13.916,0.003
5749.61390,13.917,0.003
5749.62692,13.925,0.003
5749.65060,13.919,0.003
5749.66399,13.922,0.003
5749.67723,13.926,0.003
5749.69026,13.924,0.003
5749.70308,13.920,0.003
5749.71579,13.920,0.003
5749.72852,13.927,0.003
5749.74131,13.917,0.003
5749.75400,13.925,0.003
5749.76691,13.923,0.003
5749.77983,13.923,0.003
5749.79354,13.927,0.003
5749.80619,13.923,0.003
5749.81960,13.923,0.003
5752.54302,13.917,0.003
5752.55557,13.925,0.003
5752.56830,13.924,0.003
5752.58088,13.921,0.003
5753.47178,13.925,0.003
5753.48224,13.916,0.003
5753.49720,13.921,0.003
5753.51753,13.923,0.003
5753.53570,13.923,0.003
5753.55131,13.922,0.003
5753.56879,13.922,0.003
5753.58413,13.923,0.003
5753.60188,13.930,0.003
5753.62201,13.927,0.003
5753.64069,13.933,0.003
5753.70790,13.926,0.003
5753.73566,13.925,0.003
5753.76618,13.926,0.003
5753.78339,13.921,0.003
5753.79806,13.922,0.003
5757.51153,13.933,0.003
5757.51333,13.934,0.003
5759.79880,13.920,0.003
5759.80404,13.925,0.003
5759.81653,13.927,0.003
5759.82776,13.928,0.003
5760.46213,13.932,0.003
5760.47491,13.929,0.003
5760.48764,13.921,0.003
5760.50003,13.921,0.003
5760.51258,13.920,0.003
5760.52927,13.922,0.003
5760.55636,13.921,0.003
5760.56902,13.925,0.003
5760.58185,13.919,0.003
5760.59450,13.929,0.003
5760.62005,13.925,0.003
5760.63805,13.921,0.003
5760.65077,13.925,0.003
5760.66865,13.922,0.003
5760.68142,13.923,0.003
5760.69619,13.922,0.003
5760.72013,13.922,0.003
5760.73271,13.920,0.003
5760.74550,13.926,0.003
5760.75839,13.921,0.003
5760.77096,13.927,0.003
5760.78353,13.922,0.003
5760.79605,13.923,0.003
5760.80865,13.922,0.003
5760.82109,13.926,0.003
5761.48722,13.921,0.003
5761.50208,13.918,0.003
5761.51647,13.918,0.003
5761.53104,13.917,0.003
5761.54531,13.923,0.003
5761.55963,13.919,0.003
5761.58755,13.922,0.003
5761.61082,13.919,0.003
5761.62708,13.922,0.003
5762.48069,13.919,0.003
5762.49610,13.918,0.003
5762.50867,13.921,0.003
5762.52133,13.924,0.003
5762.53436,13.921,0.003
5762.54695,13.921,0.003
5762.55952,13.929,0.003
5762.57229,13.929,0.003
5762.58859,13.920,0.003
5762.60135,13.923,0.003
5762.61391,13.922,0.003
5762.62696,13.926,0.003
5762.64030,13.924,0.003
5762.65316,13.917,0.003
5762.66672,13.924,0.003
5762.69040,13.921,0.003
5762.70293,13.922,0.003
5762.71586,13.926,0.003
5762.72862,13.923,0.003
5762.74477,13.926,0.003
5762.76430,13.928,0.003
5763.46826,13.917,0.003
5763.47161,13.921,0.003
5763.48422,13.919,0.003
5763.49377,13.917,0.003
5763.49898,13.921,0.003
5763.50501,13.921,0.003
5763.51371,13.920,0.003
5763.52198,13.919,0.003
5763.52883,13.914,0.003
5763.53642,13.914,0.003
5763.54297,13.917,0.003
5763.55594,13.914,0.003
5763.56208,13.919,0.003
5763.57028,13.918,0.003
5763.57796,13.920,0.003
5763.58462,13.918,0.003
5763.60792,13.916,0.003
5763.61793,13.924,0.003
5763.64151,13.920,0.003
5763.64762,13.923,0.003
5763.65816,13.923,0.003
5763.67068,13.920,0.003
5763.68336,13.917,0.003
5763.69851,13.926,0.003
5763.71837,13.925,0.003
5763.73095,13.916,0.003
5763.74346,13.919,0.003
5763.75607,13.916,0.003
5763.76890,13.917,0.003
5763.78147,13.920,0.003
5763.79417,13.920,0.003
5763.80776,13.923,0.003
5763.82038,13.924,0.003
5764.47605,13.921,0.003
5764.49387,13.919,0.003
5764.50680,13.921,0.003
5764.52010,13.919,0.003
5764.53347,13.922,0.003
5764.54662,13.922,0.003
5764.55985,13.924,0.003
5764.57341,13.921,0.003
5764.58720,13.915,0.003
5764.60225,13.915,0.003
5764.62265,13.924,0.003
5764.63543,13.917,0.003
5764.65016,13.925,0.003
5764.66416,13.920,0.003
5764.68323,13.921,0.003
5764.69832,13.920,0.003
5764.71211,13.921,0.003
5764.72649,13.922,0.003
5764.74436,13.925,0.003
5764.77997,13.920,0.003
5765.46577,13.918,0.003
5765.47872,13.918,0.003
5765.49209,13.923,0.003
5765.50579,13.919,0.003
5765.52153,13.920,0.003
5765.53528,13.919,0.003
5765.54868,13.922,0.003
5765.57344,13.922,0.003
5765.59790,13.916,0.003
5765.61176,13.913,0.003
5765.62913,13.925,0.003
5765.64427,13.917,0.003
5765.65774,13.918,0.003
5765.67254,13.923,0.003
5765.68740,13.921,0.003
5765.70196,13.918,0.003
5765.71755,13.929,0.003
5765.73508,13.925,0.003
5765.74784,13.921,0.003
5765.76076,13.924,0.003
5766.46532,13.919,0.003
5766.47817,13.918,0.003
5766.49114,13.921,0.003
5766.50402,13.921,0.003
5766.51709,13.917,0.003
5766.53072,13.919,0.003
5766.55838,13.919,0.003
5766.58151,13.921,0.003
5766.59499,13.917,0.003
5766.60806,13.921,0.003
5766.62137,13.919,0.003
5766.63436,13.923,0.003
5766.64891,13.918,0.003
5766.66207,13.916,0.003
5766.67517,13.919,0.003
5766.69037,13.922,0.003
5766.70328,13.922,0.003
5766.71982,13.924,0.003
5766.73380,13.926,0.003
5766.74699,13.923,0.003
5767.46829,13.928,0.003
5767.48095,13.923,0.003
5767.49531,13.920,0.003
5767.51208,13.920,0.003
5767.52558,13.921,0.003
5767.54089,13.924,0.003
5767.55517,13.920,0.003
5767.56850,13.919,0.003
5767.58426,13.919,0.003
5767.59885,13.922,0.003
5767.62910,13.920,0.003
5767.65213,13.922,0.003
5767.66705,13.920,0.003
5767.69301,13.919,0.003
5767.70810,13.925,0.003
5767.72087,13.920,0.003
5767.73538,13.926,0.003
5767.74884,13.926,0.003
5767.76294,13.926,0.003
5767.77664,13.925,0.003
5767.79044,13.924,0.003
5767.80409,13.929,0.003
5768.46902,13.924,0.003
5768.48348,13.919,0.003
5768.49608,13.920,0.003
5768.50933,13.921,0.003
5768.52331,13.921,0.003
5768.54737,13.919,0.003
5768.56969,13.915,0.003
5768.58383,13.921,0.003
5768.59742,13.920,0.003
5768.61250,13.917,0.003
5768.63069,13.920,0.003
5768.64510,13.917,0.003
5768.65917,13.919,0.003
5768.67530,13.918,0.003
5768.69285,13.919,0.003
5768.70931,13.923,0.003
5768.72221,13.923,0.003
5768.73540,13.925,0.003
5768.74962,13.915,0.003
5768.76301,13.920,0.003
5768.77567,13.923,0.003
5768.78831,13.925,0.003
5768.80114,13.922,0.003
5769.46919,13.925,0.003
5769.48241,13.920,0.003
5769.49601,13.922,0.003
5769.50864,13.919,0.003
5769.52458,13.919,0.003
5769.53719,13.922,0.003
5769.56259,13.918,0.003
5769.57736,13.916,0.003
5769.59230,13.925,0.003
5769.62038,13.919,0.003
5769.63310,13.920,0.003
5769.65963,13.922,0.003
5769.67354,13.920,0.003
5769.68976,13.921,0.003
5769.70913,13.923,0.003
5769.72244,13.927,0.003
5769.73718,13.924,0.003
5769.75150,13.924,0.003
5769.76463,13.926,0.003
5769.78233,13.933,0.003
5770.65205,13.926,0.003
5770.66562,13.921,0.003
5770.72216,13.922,0.003
5770.73676,13.923,0.003
5770.74956,13.926,0.003
5770.76362,13.920,0.003
5775.55120,13.923,0.003
5775.59189,13.925,0.003
5775.60483,13.918,0.003
5775.61804,13.924,0.003
5775.63462,13.918,0.003
5775.67019,13.921,0.003
5775.69524,13.923,0.003
5776.52477,13.919,0.003
5776.53725,13.920,0.003
5776.55566,13.923,0.003
5776.58606,13.925,0.003
5776.60448,13.920,0.003
5776.61972,13.917,0.003
5776.63261,13.923,0.003
5776.64550,13.923,0.003
5776.68552,13.920,0.003
5776.70079,13.923,0.003
5776.72019,13.926,0.003
5776.73490,13.922,0.003
5776.74904,13.921,0.003
5777.47553,13.915,0.003
5777.48957,13.918,0.003
5777.50353,13.916,0.003
5777.52003,13.917,0.003
5777.53973,13.916,0.003
5777.55350,13.918,0.003
5777.57209,13.915,0.003
5777.58622,13.918,0.003
5777.62965,13.918,0.003
5777.65250,13.920,0.003
5777.66641,13.920,0.003
5777.68999,13.916,0.003
5777.70259,13.921,0.003
5777.71702,13.919,0.003
5777.75462,13.923,0.003
5777.76742,13.919,0.003
5778.47307,13.925,0.003
5778.48721,13.924,0.003
5778.50025,13.918,0.003
5778.52460,13.919,0.003
5778.53924,13.923,0.003
5778.55671,13.924,0.003
5778.57047,13.920,0.003
5778.59144,13.923,0.003
5778.60501,13.918,0.003
5778.61924,13.927,0.003
5779.57959,13.920,0.003
5779.59506,13.919,0.003
5779.60865,13.920,0.003
5779.62513,13.922,0.003
5779.63899,13.918,0.003
5779.65490,13.918,0.003
5779.67937,13.922,0.003
5779.69354,13.926,0.003
5779.70743,13.921,0.003
5779.72034,13.924,0.003
5779.73811,13.922,0.003
5779.75180,13.922,0.003
5784.49996,13.915,0.003
5784.58973,13.921,0.003
5784.70422,13.917,0.003
5785.46958,13.922,0.003
5785.48337,13.921,0.003
5785.51382,13.923,0.003
5785.53351,13.918,0.003
5785.55441,13.925,0.003
5785.57417,13.918,0.003
5785.58601,13.922,0.003
5785.60545,13.920,0.003
5785.62070,13.921,0.003
5785.63515,13.921,0.003
5785.64989,13.925,0.003
5785.66307,13.928,0.003
5785.67616,13.925,0.003
5785.69216,13.923,0.003
5785.70494,13.926,0.003
5785.71795,13.926,0.003
5786.47257,13.923,0.003
5786.48728,13.925,0.003
5786.51686,13.925,0.003
5786.54938,13.920,0.003
5786.56420,13.921,0.003
5786.57905,13.920,0.003
5786.59369,13.923,0.003
5786.60872,13.918,0.003
5786.62331,13.920,0.003
5786.63677,13.921,0.003
5786.65138,13.924,0.003
5786.66587,13.922,0.003
5786.69066,13.922,0.003
5786.70670,13.927,0.003
5786.72277,13.931,0.003
5786.73768,13.925,0.003
5787.47189,13.921,0.003
5787.48496,13.922,0.003
5787.51399,13.920,0.003
5787.54276,13.915,0.003
5787.55605,13.918,0.003
5787.57249,13.920,0.003
5787.58512,13.918,0.003
5787.60033,13.917,0.003
5787.61526,13.923,0.003
5787.63053,13.926,0.003
5787.64302,13.920,0.003
5787.65603,13.928,0.003
5787.66950,13.919,0.003
5787.68436,13.926,0.003
5787.69889,13.924,0.003
5787.71521,13.926,0.003
5787.73302,13.926,0.003
5787.74313,13.928,0.003
5788.47071,13.927,0.003
5788.49005,13.926,0.003
5788.50285,13.918,0.003
5788.52611,13.922,0.003
5788.55333,13.919,0.003
5788.56706,13.918,0.003
5788.58030,13.918,0.003
5788.59328,13.919,0.003
5788.60581,13.921,0.003
5788.61861,13.921,0.003
5788.63408,13.922,0.003
5788.64758,13.920,0.003
5788.66127,13.921,0.003
5788.67482,13.920,0.003
5788.68849,13.926,0.003
5788.70494,13.927,0.003
5788.71857,13.931,0.003
5788.73159,13.929,0.003
5788.74268,13.923,0.003
5790.47166,13.923,0.003
5790.48444,13.917,0.003
5790.50644,13.924,0.003
5790.51909,13.920,0.003
5790.53286,13.924,0.003
5790.55824,13.922,0.003
5790.57119,13.920,0.003
5790.58622,13.923,0.003
5790.59907,13.924,0.003
5790.61290,13.921,0.003
5790.62544,13.927,0.003
5790.63799,13.920,0.003
5790.65359,13.923,0.003
5790.66634,13.918,0.003
5790.67907,13.923,0.003
5790.69376,13.923,0.003
5790.70661,13.926,0.003
5790.71924,13.921,0.003
5790.73196,13.921,0.003
5791.47283,13.916,0.003
5791.48697,13.918,0.003
5791.50985,13.918,0.003
5791.52288,13.924,0.003
5791.56303,13.926,0.003
5791.61187,13.928,0.003
5793.47296,13.921,0.003
5793.48793,13.919,0.003
5793.51313,13.918,0.003
5793.53715,13.919,0.003
5793.55332,13.916,0.003
5793.56627,13.918,0.003
5793.58029,13.918,0.003
5793.59302,13.921,0.003
5793.60852,13.919,0.003
5793.62108,13.920,0.003
5793.63419,13.919,0.003
5793.64707,13.919,0.003
5793.65980,13.919,0.003
5793.67341,13.929,0.003
5793.68608,13.927,0.003
5793.70114,13.906,0.003
5793.71372,13.933,0.003
5793.72787,13.932,0.003
5794.47195,13.921,0.003
5794.48776,13.921,0.003
5794.50179,13.921,0.003
5794.53108,13.923,0.003
5794.55573,13.922,0.003
5794.56902,13.925,0.003
5794.58431,13.917,0.003
5794.59735,13.923,0.003
5794.61017,13.924,0.003
5794.62296,13.919,0.003
5794.63843,13.922,0.003
5794.65207,13.922,0.003
5794.67054,13.920,0.003
5794.68395,13.922,0.003
5794.69891,13.921,0.003
5794.71934,13.924,0.003
5795.52391,13.924,0.003
5795.53833,13.926,0.003
5795.56534,13.925,0.003
5795.58279,13.920,0.003
5795.60821,13.925,0.003
5795.62672,13.919,0.003
5795.63911,13.918,0.003
5795.69510,13.923,0.003
5795.70847,13.930,0.003
5795.72239,13.926,0.003
5795.73217,13.923,0.003
5796.47497,13.920,0.003
5796.49898,13.919,0.003
5796.51242,13.921,0.003
5796.52623,13.921,0.003
5796.56439,13.921,0.003
5796.58199,13.927,0.003
5796.59492,13.919,0.003
5796.60773,13.920,0.003
5796.62105,13.926,0.003
5796.63385,13.920,0.003
5796.64782,13.922,0.003
5796.66235,13.921,0.003
5796.67520,13.923,0.003
5796.69088,13.922,0.003
5796.70385,13.926,0.003
5796.71718,13.928,0.003
5798.67222,13.927,0.003
5798.68484,13.921,0.003
5799.48515,13.922,0.003
5801.47833,13.920,0.003
5801.50286,13.922,0.003
5801.53010,13.920,0.003
5801.54297,13.922,0.003
5801.55580,13.922,0.003
5801.56937,13.921,0.003
5801.58192,13.920,0.003
5801.59486,13.916,0.003
5801.60750,13.922,0.003
5801.62004,13.919,0.003
5801.63283,13.921,0.003
5801.64875,13.920,0.003
5801.66143,13.924,0.003
5801.67439,13.926,0.003
5801.68882,13.929,0.003
5801.70165,13.921,0.003
5802.51898,13.923,0.003
5802.54483,13.920,0.003
5802.56046,13.925,0.003
5802.57581,13.922,0.003
5802.58855,13.925,0.003
5802.64021,13.923,0.003
5803.50572,13.919,0.003
5803.52124,13.927,0.003
5803.53410,13.923,0.003
5803.58795,13.918,0.003
5803.60547,13.923,0.003
5804.47584,13.922,0.003
5804.50080,13.922,0.003
5804.52721,13.922,0.003
5804.54000,13.920,0.003
5804.55269,13.921,0.003
5804.56548,13.917,0.003
5804.58048,13.920,0.003
5804.59320,13.919,0.003
5804.60583,13.922,0.003
5804.61824,13.919,0.003
5804.63106,13.920,0.003
5804.64376,13.925,0.003
5804.65751,13.923,0.003
5804.67521,13.924,0.003
5804.68772,13.927,0.003
5805.48595,13.921,0.003
5805.49851,13.924,0.003
5805.52624,13.926,0.003
5805.53920,13.922,0.003
5805.55184,13.919,0.003
5805.56459,13.922,0.003
5805.57718,13.920,0.003
5805.58973,13.923,0.003
5805.60563,13.921,0.003
5805.62056,13.932,0.003
5805.63603,13.929,0.003
5805.65402,13.920,0.003
5805.67591,13.928,0.003
5806.49167,13.922,0.003
5806.51983,13.923,0.003
5806.53449,13.925,0.003
5806.54903,13.923,0.003
5806.59024,13.926,0.003
5806.61945,13.926,0.003
5807.54569,13.924,0.003
5807.56015,13.924,0.003
5807.57436,13.924,0.003
5807.58727,13.925,0.003
5807.60241,13.920,0.003
5807.61691,13.925,0.003
5807.62956,13.923,0.003
5807.64221,13.924,0.003
5807.65469,13.927,0.003
5812.49250,13.920,0.003
5812.50529,13.924,0.003
5812.51830,13.924,0.003
5812.53277,13.922,0.003
5812.54562,13.924,0.003
5812.55845,13.922,0.003
5812.57202,13.922,0.003
5812.58497,13.928,0.003
5812.59911,13.926,0.003
5812.61195,13.927,0.003
5812.62748,13.929,0.003
5812.64026,13.927,0.003
5812.65321,13.932,0.003
5812.66307,13.953,0.003
5813.46815,13.921,0.003
5813.49847,13.921,0.003
5813.51540,13.922,0.003
5813.53006,13.920,0.003
5813.54463,13.919,0.003
5813.55746,13.923,0.003
5813.57025,13.918,0.003
5813.58293,13.920,0.003
5813.59565,13.916,0.003
5813.60809,13.922,0.003
5813.62072,13.919,0.003
5813.63344,13.926,0.003
5813.64596,13.923,0.003
5813.65759,13.921,0.003
5815.47179,13.921,0.003
5815.49506,13.920,0.003
5815.51275,13.922,0.003
5815.52542,13.920,0.003
5815.53826,13.919,0.003
5815.55120,13.919,0.003
5815.56385,13.922,0.003
5815.58575,13.920,0.003
5815.59846,13.922,0.003
5815.61104,13.922,0.003
5815.62362,13.925,0.003
5815.63622,13.923,0.003
5815.64893,13.923,0.003
5815.66002,13.924,0.003
5816.47308,13.915,0.003
5816.49676,13.922,0.003
5816.50951,13.926,0.003
5816.53140,13.920,0.003
5816.54422,13.918,0.003
5816.55696,13.918,0.003
5816.56958,13.920,0.003
5816.58255,13.922,0.003
5816.59518,13.924,0.003
5816.60791,13.924,0.003
5816.62056,13.919,0.003
5816.63544,13.926,0.003
5817.47580,13.923,0.003
5817.49796,13.916,0.003
5817.51071,13.917,0.003
5817.53262,13.925,0.003
5817.54522,13.920,0.003
5817.55798,13.923,0.003
5817.57057,13.922,0.003
5817.58442,13.922,0.003
5817.59714,13.925,0.003
5817.60964,13.929,0.003
5817.62225,13.928,0.003
5817.63613,13.927,0.003
5817.65041,13.931,0.003
5818.47715,13.916,0.003
5818.50154,13.922,0.003
5818.51408,13.920,0.003
5818.52664,13.920,0.003
5818.53941,13.922,0.003
5818.55216,13.921,0.003
5818.56471,13.927,0.003
5818.57739,13.923,0.003
5818.59054,13.924,0.003
5818.60399,13.933,0.003
5818.61787,13.930,0.003
5818.63222,13.926,0.003
5819.47720,13.924,0.003
5819.48978,13.923,0.003
5819.51369,13.923,0.003
5819.53534,13.919,0.003
5819.54808,13.920,0.003
5819.56055,13.921,0.003
5819.57299,13.922,0.003
5819.58557,13.924,0.003
5819.59823,13.920,0.003
5819.61228,13.922,0.003
5819.62486,13.926,0.003
5819.63812,13.923,0.003
5819.65077,13.929,0.003
5820.47784,13.918,0.003
5820.49139,13.922,0.003
5820.50404,13.921,0.003
5820.51666,13.923,0.003
5820.53847,13.920,0.003
5820.55103,13.921,0.003
5820.56370,13.928,0.003
5820.57618,13.924,0.003
5820.58881,13.922,0.003
5820.60156,13.924,0.003
5820.61410,13.925,0.003
5820.62662,13.926,0.003
5820.63945,13.929,0.003
5820.65035,13.923,0.003
5822.50056,13.924,0.003
5822.55086,13.928,0.003
5822.59625,13.921,0.003
5823.47776,13.928,0.003
5823.52770,13.927,0.003
5823.57107,13.922,0.003
5823.61483,13.924,0.003
5824.49527,13.929,0.003
5824.55116,13.918,0.003
5824.59027,13.927,0.003
5824.62881,13.924,0.003
5825.50984,13.923,0.003
5825.56771,13.930,0.003
5825.61411,13.924,0.003
5826.49083,13.922,0.003
5826.53960,13.924,0.003
5826.57821,13.931,0.003
5827.47921,13.941,0.003
5827.51688,13.923,0.003
5827.55497,13.920,0.003
5827.59730,13.918,0.003
5828.47886,13.917,0.003
5828.53041,13.923,0.003
5828.56819,13.921,0.003
5828.60570,13.926,0.003
5829.49416,13.926,0.003
