T,Flux,E
2080.84552,14.939,0.006
2080.85430,14.947,0.006
2081.56627,14.941,0.004
2081.57616,14.936,0.004
2081.58490,14.945,0.004
2081.59555,14.942,0.004
2081.61509,14.943,0.006
2081.65783,14.939,0.006
2081.69927,14.936,0.006
2081.70808,14.941,0.006
2081.71687,14.942,0.006
2081.73439,14.944,0.006
2081.74314,14.939,0.006
2081.75394,14.944,0.006
2081.76271,14.938,0.006
2081.77148,14.947,0.006
2081.78026,14.934,0.006
2081.79834,14.944,0.006
2081.80708,14.943,0.004
2081.81583,14.946,0.006
2081.82786,14.941,0.004
2081.83658,14.938,0.006
2081.86137,14.938,0.004
2081.87668,14.941,0.006
2082.64861,14.956,0.006
2082.68219,14.943,0.006
2082.69294,14.940,0.006
2082.70231,14.939,0.006
2082.71108,14.934,0.006
2082.72356,14.942,0.006
2082.73527,14.936,0.006
2082.74402,14.931,0.006
2082.75275,14.934,0.006
2082.76382,14.941,0.006
2082.78055,14.936,0.006
2082.78930,14.942,0.006
2082.79806,14.943,0.006
2082.80677,14.939,0.006
2082.81553,14.937,0.006
2082.82428,14.941,0.006
2082.83680,14.937,0.006
2082.84556,14.940,0.006
2082.86309,14.938,0.006
2082.87185,14.931,0.006
2082.88062,14.936,0.006
2085.62793,14.935,0.006
2085.63649,14.939,0.006
2085.64506,14.938,0.006
2085.65371,14.939,0.006
2085.66233,14.936,0.006
2085.67091,14.941,0.006
2085.68217,14.956,0.006
2085.69075,14.949,0.006
2085.69931,14.960,0.006
2085.70792,14.956,0.006
2085.71663,14.954,0.006
2085.72527,14.953,0.006
2085.73505,14.959,0.006
2085.74364,14.947,0.006
2085.75587,14.960,0.006
2085.78189,14.953,0.006
2085.79206,14.943,0.006
2085.80064,14.940,0.006
2085.82309,14.943,0.006
2085.83168,14.939,0.006
2085.84027,14.944,0.006
2085.84886,14.941,0.006
2085.85747,14.939,0.006
2086.55194,14.933,0.004
2086.56053,14.940,0.004
2086.56914,14.939,0.004
2086.58887,14.944,0.006
2086.59750,14.944,0.006
2086.60610,14.934,0.004
2086.62541,14.934,0.004
2086.63403,14.933,0.004
2086.64261,14.938,0.004
2086.65121,14.938,0.004
2086.65980,14.933,0.004
2086.66842,14.941,0.004
2086.68017,14.943,0.004
2086.68873,14.937,0.004
2086.69729,14.944,0.004
2086.70590,14.942,0.004
2086.71455,14.935,0.006
2086.72797,14.934,0.006
2086.73664,14.938,0.006
2086.74527,14.939,0.006
2086.75386,14.937,0.006
2086.76246,14.938,0.006
2086.77577,14.942,0.006
2086.78437,14.945,0.006
2086.80541,14.938,0.006
2086.81399,14.933,0.006
2086.82259,14.942,0.006
2086.83504,14.944,0.006
2086.84367,14.940,0.006
2086.85228,14.937,0.006
2086.86091,14.931,0.006
2087.55752,14.941,0.004
2087.59914,14.946,0.004
2087.60787,14.941,0.004
2087.61660,14.948,0.004
2087.62535,14.941,0.004
2087.63409,14.943,0.004
2087.64284,14.946,0.004
2087.65180,14.950,0.004
2087.66056,14.945,0.004
2087.67263,14.943,0.004
2087.68138,14.944,0.004
2087.69076,14.941,0.004
2087.70821,14.941,0.004
2087.71697,14.941,0.004
2087.72575,14.942,0.004
2087.73454,14.943,0.004
2087.74334,14.943,0.004
2087.75209,14.942,0.004
2087.76256,14.943,0.004
2087.77131,14.946,0.004
2087.78006,14.939,0.004
2087.78881,14.947,0.004
2087.79755,14.951,0.004
2087.80630,14.945,0.004
2087.81553,14.947,0.004
2087.82429,14.947,0.004
2087.83300,14.941,0.004
2087.84176,14.945,0.004
2087.85055,14.941,0.004
2087.85925,14.933,0.004
2088.55489,14.950,0.006
2088.56685,14.941,0.006
2088.57556,14.947,0.006
2088.58433,14.948,0.006
2088.59312,14.947,0.006
2088.60207,14.951,0.006
2088.61082,14.950,0.006
2088.61961,14.942,0.006
2088.62839,14.951,0.006
2088.63867,14.945,0.006
2088.64745,14.950,0.006
2088.65624,14.950,0.006
2088.66500,14.941,0.006
2088.67619,14.943,0.006
2088.68549,14.946,0.006
2088.69419,14.950,0.006
2088.70292,14.949,0.006
2088.71168,14.951,0.006
2088.73565,14.945,0.006
2088.74439,14.946,0.006
2088.75314,14.950,0.006
2088.76188,14.949,0.006
2088.77373,14.946,0.006
2088.78249,14.956,0.006
2088.79130,14.957,0.006
2088.80006,14.960,0.006
2088.80886,14.957,0.006
2088.81760,14.960,0.006
2088.82677,14.957,0.006
2088.83550,14.957,0.006
2088.84428,14.963,0.006
2089.60741,14.946,0.006
2089.61615,14.948,0.004
2089.62486,14.940,0.004
2089.63361,14.941,0.004
2089.64236,14.943,0.006
2089.65153,14.939,0.004
2089.66021,14.943,0.004
2090.63951,14.941,0.006
2090.64831,14.944,0.006
2090.65825,14.934,0.006
2090.66702,14.940,0.006
2090.67577,14.941,0.006
2090.68468,14.934,0.006
2090.70421,14.940,0.006
2090.71295,14.941,0.006
2090.72169,14.941,0.006
2090.73040,14.940,0.006
2090.73913,14.941,0.006
2090.74788,14.935,0.006
2090.75745,14.945,0.006
2090.76620,14.933,0.006
2090.77493,14.947,0.006
2090.78369,14.935,0.006
2090.79246,14.941,0.006
2090.80127,14.941,0.006
2090.81334,14.939,0.006
2090.82207,14.941,0.006
2090.83642,14.937,0.006
2091.58381,14.936,0.006
2091.59258,14.939,0.006
2091.60137,14.940,0.004
2091.61206,14.941,0.006
2091.62820,14.942,0.004
2091.64867,14.942,0.004
2091.65933,14.940,0.004
2091.66805,14.947,0.004
2091.67740,14.944,0.004
2091.68618,14.950,0.006
2091.69495,14.949,0.006
2091.70370,14.943,0.006
2091.71271,14.942,0.006
2091.72142,14.941,0.006
2091.73016,14.947,0.006
2091.73891,14.943,0.004
2091.74769,14.946,0.004
2091.75881,14.944,0.006
2091.77170,14.935,0.004
2091.78046,14.937,0.006
2091.78922,14.944,0.004
2091.79798,14.940,0.004
2091.80675,14.941,0.004
2091.81552,14.940,0.004
2091.82443,14.939,0.006
2091.83367,14.937,0.006
2091.84243,14.943,0.006
2091.85120,14.931,0.004
2091.85993,14.943,0.006
2091.86863,14.940,0.006
2092.64121,14.935,0.006
2092.64999,14.942,0.004
2092.65880,14.942,0.006
2092.67034,14.933,0.004
2092.67910,14.938,0.006
2092.68785,14.937,0.006
2092.69665,14.943,0.006
2092.70541,14.937,0.006
2092.71418,14.943,0.006
2092.72946,14.944,0.006
2092.73822,14.938,0.006
2092.74882,14.944,0.006
2092.75754,14.942,0.006
2092.76628,14.936,0.006
2092.77503,14.951,0.006
2092.78379,14.934,0.006
2092.79427,14.940,0.006
2092.80305,14.944,0.006
2092.81177,14.940,0.006
2101.54876,14.931,0.006
2101.55749,14.943,0.006
2101.56621,14.942,0.006
2101.57498,14.941,0.004
2101.58369,14.934,0.006
2101.59244,14.936,0.006
2101.60700,14.938,0.006
2101.61575,14.935,0.006
2101.62456,14.934,0.004
2101.63331,14.936,0.006
2101.64202,14.934,0.006
2101.65141,14.935,0.006
2101.66040,14.940,0.006
2101.66914,14.939,0.006
2101.67790,14.941,0.006
2101.68664,14.937,0.006
2101.69539,14.939,0.006
2101.70412,14.937,0.006
2101.72132,14.936,0.006
2101.73008,14.934,0.006
2101.75527,14.935,0.006
2101.76399,14.940,0.004
2101.78151,14.939,0.004
2102.53314,14.945,0.004
2102.54191,14.940,0.004
2102.55249,14.943,0.004
2102.56123,14.942,0.004
2102.57699,14.943,0.004
2102.58575,14.944,0.004
2102.59451,14.934,0.004
2102.60327,14.943,0.006
2102.61202,14.942,0.004
2102.62080,14.940,0.004
2102.63011,14.940,0.004
2102.63888,14.935,0.004
2102.64826,14.939,0.004
2103.49708,14.936,0.006
2103.50580,14.946,0.006
2103.51625,14.944,0.004
2103.52502,14.939,0.004
2103.53378,14.939,0.006
2103.54249,14.949,0.004
2103.55125,14.946,0.004
2103.55995,14.947,0.004
2103.57185,14.946,0.004
2103.58063,14.950,0.004
2103.58938,14.948,0.004
2103.59815,14.950,0.004
2103.60757,14.946,0.004
2103.61633,14.947,0.004
2103.62509,14.949,0.004
2103.63382,14.950,0.004
2103.64312,14.949,0.004
2103.65186,14.952,0.004
2103.66175,14.946,0.004
2103.67058,14.947,0.004
2103.67931,14.945,0.004
2103.72031,14.950,0.006
2103.72909,14.949,0.006
2103.74662,14.936,0.006
2103.75538,14.949,0.006
2103.76410,14.952,0.006
2103.77285,14.944,0.004
2103.78160,14.946,0.004
2103.79033,14.947,0.004
2105.50333,14.940,0.006
2105.51593,14.938,0.006
2105.52609,14.945,0.006
2105.53482,14.944,0.006
2105.54357,14.950,0.006
2105.55229,14.939,0.006
2105.56351,14.938,0.006
2105.57223,14.945,0.004
2105.58100,14.939,0.004
2105.58972,14.944,0.004
2105.59922,14.948,0.004
2105.61765,14.939,0.004
2105.62948,14.941,0.004
2105.64029,14.942,0.004
2105.64905,14.943,0.004
2105.66159,14.941,0.004
2105.67033,14.945,0.004
2105.67909,14.944,0.004
2105.68783,14.941,0.004
2105.69659,14.937,0.004
2105.70535,14.941,0.004
2105.71153,14.940,0.004
2105.72177,14.944,0.004
2105.73048,14.943,0.004
2105.73920,14.939,0.006
2105.74797,14.944,0.004
2105.75671,14.940,0.006
2105.76546,14.937,0.006
2105.77462,14.936,0.006
2105.78336,14.943,0.006
2105.79210,14.943,0.006
2105.80093,14.944,0.006
2106.60210,14.946,0.006
2106.61137,14.946,0.006
2106.62888,14.942,0.006
2106.63841,14.936,0.006
2106.64716,14.937,0.006
2106.65593,14.935,0.006
2106.66499,14.942,0.006
2106.67377,14.938,0.006
2106.68251,14.934,0.006
2106.69122,14.937,0.006
2106.69994,14.942,0.006
2106.72413,14.932,0.004
2106.73287,14.938,0.004
2106.74164,14.939,0.006
2106.75036,14.940,0.006
2106.75910,14.937,0.006
2111.50915,14.945,0.006
2111.51790,14.941,0.006
2111.52667,14.941,0.006
2111.53544,14.942,0.006
2111.54418,14.941,0.006
2111.55298,14.938,0.006
2111.56217,14.942,0.006
2111.57097,14.944,0.006
2111.57973,14.934,0.006
2111.58846,14.941,0.006
2111.59724,14.940,0.006
2111.60596,14.939,0.006
2111.61509,14.938,0.006
2111.62443,14.950,0.006
2111.63321,14.938,0.007
2111.64197,14.944,0.006
2111.65073,14.941,0.006
2111.65948,14.946,0.006
2111.66868,14.941,0.006
2111.67742,14.939,0.006
2111.68618,14.938,0.006
2111.69492,14.941,0.006
2111.70366,14.945,0.006
2111.71241,14.938,0.006
2111.72175,14.940,0.006
2111.73047,14.945,0.006
2111.73918,14.947,0.006
2112.50173,14.943,0.006
2112.51136,14.945,0.006
2112.52438,14.946,0.006
2112.53313,14.943,0.006
2112.55267,14.943,0.006
2112.56142,14.949,0.006
2112.57572,14.944,0.006
2112.58446,14.946,0.006
2112.59775,14.942,0.004
2112.60654,14.942,0.004
2112.61530,14.942,0.004
2112.62402,14.949,0.004
2112.63277,14.948,0.004
2112.64162,14.947,0.004
2112.66347,14.939,0.004
2112.67221,14.943,0.004
2112.68098,14.939,0.004
2112.68971,14.948,0.004
2112.69848,14.947,0.004
2112.70884,14.943,0.006
2112.71761,14.947,0.006
2112.72635,14.941,0.004
2112.73517,14.947,0.004
2112.74391,14.946,0.004
2112.75331,14.944,0.004
2113.51288,14.940,0.006
2113.52163,14.934,0.006
2113.53041,14.946,0.006
2113.53970,14.945,0.006
2113.54846,14.944,0.006
2113.55721,14.945,0.006
2113.56594,14.945,0.006
2113.57465,14.943,0.006
2113.58339,14.950,0.006
2113.59266,14.955,0.006
2113.60142,14.959,0.006
2113.61015,14.956,0.006
2113.61922,14.962,0.006
2113.62797,14.959,0.006
2113.63667,14.954,0.006
2113.64622,14.955,0.006
2113.65499,14.965,0.006
2113.71240,14.932,0.006
2113.72115,14.935,0.006
2113.72989,14.939,0.006
2113.73865,14.941,0.006
2113.74740,14.936,0.006
2113.75611,14.937,0.006
2113.76535,14.931,0.006
2113.77410,14.940,0.006
2114.69080,14.945,0.006
2114.69958,14.941,0.006
2114.70833,14.939,0.006
2114.71713,14.939,0.006
2114.72784,14.936,0.006
2114.73760,14.934,0.006
2114.74631,14.941,0.006
2114.75729,14.953,0.006
2114.76608,14.937,0.006
2114.77488,14.937,0.006
2114.79498,14.936,0.006
2115.55031,14.937,0.006
2115.55907,14.942,0.006
2115.56942,14.940,0.006
2115.58381,14.941,0.006
2115.59258,14.941,0.006
2115.60130,14.940,0.006
2115.61524,14.942,0.006
2115.62395,14.934,0.006
2115.63275,14.945,0.006
2115.64159,14.939,0.006
2115.65312,14.940,0.006
2115.66184,14.941,0.006
2115.67062,14.939,0.006
2115.67933,14.938,0.006
2115.68808,14.939,0.006
2115.69685,14.934,0.006
2115.73080,14.940,0.006
2115.74234,14.930,0.006
2116.50651,14.937,0.006
2116.51528,14.939,0.006
2116.52405,14.937,0.007
2116.55956,14.932,0.006
2116.56831,14.935,0.006
2116.57765,14.938,0.007
2116.58642,14.936,0.006
2116.59806,14.937,0.006
2116.60740,14.941,0.006
2116.61613,14.936,0.006
2116.62494,14.937,0.006
2116.63370,14.940,0.006
2116.65382,14.939,0.006
2116.66253,14.935,0.006
2116.67131,14.938,0.006
2116.68007,14.938,0.006
2116.68882,14.945,0.006
2116.69755,14.951,0.006
2116.70751,14.946,0.006
2116.71627,14.956,0.006
2116.73380,14.951,0.006
2116.74253,14.959,0.006
2116.75461,14.957,0.006
2116.76340,14.961,0.006
2117.48725,14.942,0.006
2117.49606,14.939,0.006
2117.50525,14.941,0.004
2117.51396,14.938,0.004
2117.52271,14.942,0.004
2117.55409,14.948,0.006
2117.56282,14.945,0.006
2117.57157,14.941,0.006
2117.58101,14.947,0.006
2117.58977,14.940,0.006
2117.59852,14.936,0.006
2117.61055,14.942,0.004
2117.61931,14.945,0.004
2117.62807,14.943,0.004
2117.63688,14.940,0.004
2117.64561,14.943,0.006
2117.65439,14.948,0.006
2117.66355,14.942,0.006
2117.67237,14.940,0.006
2117.68112,14.942,0.006
2117.68991,14.937,0.006
2117.69867,14.945,0.006
2117.70902,14.943,0.006
2117.71777,14.942,0.006
2117.72652,14.939,0.006
2117.73529,14.947,0.006
2117.74403,14.945,0.006
2117.75272,14.945,0.006
2118.49489,14.938,0.006
2118.50365,14.938,0.004
2118.51242,14.943,0.006
2118.52121,14.941,0.004
2118.64024,14.937,0.004
2118.65295,14.945,0.004
2118.66171,14.938,0.004
2118.67049,14.938,0.006
2118.67924,14.943,0.006
2118.68799,14.941,0.006
2118.69675,14.945,0.006
2118.70692,14.937,0.004
2118.71565,14.948,0.006
2118.72441,14.942,0.006
2118.73321,14.949,0.004
2125.63682,14.941,0.006
2128.56705,14.945,0.004
2131.56377,14.942,0.004
2134.66675,14.949,0.006
2138.54419,14.945,0.006
2143.51767,14.943,0.006
2155.64420,14.945,0.007
2156.48328,14.939,0.006
2158.49164,14.942,0.004
2158.53461,14.936,0.004
2162.50112,14.945,0.006
2168.53590,14.950,0.006
2173.49387,14.944,0.006
2184.49712,14.944,0.007
2194.55176,14.952,0.006
2321.87019,14.938,0.006
2324.87230,14.936,0.006
2341.82879,14.944,0.006
2350.84190,14.947,0.006
2358.88135,14.942,0.006
2370.80960,14.945,0.006
2381.80499,14.943,0.006
2384.78749,14.943,0.006
2388.84731,14.944,0.006
2391.68985,14.943,0.007
2400.68770,14.953,0.006
2402.80267,14.946,0.006
2404.83958,14.947,0.006
2410.71128,14.955,0.003
2414.60114,14.938,0.007
2414.61026,14.937,0.007
2414.61966,14.936,0.006
2414.63051,14.934,0.007
2414.64075,14.931,0.007
2414.64989,14.938,0.007
2414.65895,14.934,0.007
2414.66939,14.941,0.007
2414.67833,14.937,0.006
2414.68729,14.937,0.006
2414.69635,14.934,0.006
2414.70973,14.939,0.006
2414.72089,14.939,0.006
2414.73163,14.940,0.006
2414.74051,14.931,0.006
2414.74957,14.935,0.006
2414.75861,14.938,0.006
2414.76761,14.940,0.006
2414.77468,14.936,0.006
2414.78359,14.941,0.006
2414.79318,14.944,0.006
2414.80206,14.936,0.006
2414.81130,14.939,0.006
2414.82196,14.942,0.006
2414.83112,14.935,0.006
2414.84152,14.932,0.006
2414.85062,14.935,0.006
2414.85854,14.938,0.006
2414.86843,14.945,0.006
2414.87750,14.939,0.006
2414.88637,14.940,0.006
2414.89911,14.940,0.006
2414.91050,14.932,0.006
2414.91938,14.946,0.007
2414.92833,14.943,0.007
2414.93245,14.932,0.006
2414.93571,14.935,0.006
2414.93936,14.935,0.007
2415.72058,14.940,0.006
2416.74275,14.947,0.006
2417.59416,14.957,0.007
2417.60858,14.953,0.007
2417.61864,14.961,0.007
2417.62881,14.942,0.007
2417.63944,14.946,0.007
2417.64895,14.949,0.006
2417.65788,14.947,0.006
2417.66801,14.951,0.006
2417.67719,14.946,0.006
2417.68690,14.941,0.006
2417.69591,14.957,0.006
2417.70656,14.953,0.006
2417.71834,14.947,0.006
2417.72735,14.952,0.006
2417.73632,14.948,0.006
2417.74846,14.946,0.006
2417.75736,14.946,0.006
2417.76685,14.939,0.006
2417.77609,14.940,0.006
2417.78508,14.943,0.006
2417.79456,14.948,0.006
2417.80393,14.946,0.006
2417.81463,14.949,0.006
2417.82346,14.946,0.006
2417.83232,14.943,0.006
2417.84120,14.948,0.006
2417.85268,14.945,0.006
2417.86163,14.940,0.006
2417.87075,14.942,0.006
2417.88301,14.941,0.006
2417.89203,14.946,0.006
2417.90956,14.947,0.007
2417.91857,14.940,0.006
2417.92197,14.946,0.007
2424.76068,14.950,0.007
2426.57757,14.940,0.006
2426.59343,14.944,0.006
2426.60264,14.947,0.006
2426.61593,14.941,0.006
2426.62504,14.941,0.006
2426.63397,14.950,0.006
2426.64427,14.947,0.006
2426.65339,14.943,0.006
2426.66260,14.943,0.006
2426.67194,14.946,0.006
2426.68175,14.948,0.006
2426.69063,14.947,0.006
2426.70066,14.944,0.006
2426.71069,14.941,0.006
2426.71985,14.939,0.004
2426.72898,14.935,0.004
2426.73797,14.945,0.004
2431.80628,14.943,0.004
2433.73344,14.943,0.006
2434.80649,14.938,0.006
2436.57924,14.948,0.006
2438.61141,14.944,0.006
2440.59264,14.939,0.006
2442.61073,14.944,0.006
2444.70336,14.940,0.006
2446.63790,14.942,0.006
2448.52439,14.954,0.008
2448.54209,14.960,0.007
2448.55101,14.960,0.008
2448.55993,14.957,0.007
2448.57055,14.953,0.008
2448.57749,14.964,0.008
2448.58634,14.957,0.007
2448.60443,14.951,0.008
2448.62353,14.949,0.008
2448.63245,14.950,0.008
2448.65030,14.943,0.008
2448.66042,14.935,0.006
2448.66940,14.939,0.006
2448.67825,14.932,0.007
2448.68709,14.935,0.007
2448.69719,14.928,0.006
2448.70601,14.940,0.008
2448.73551,14.941,0.008
2453.73371,14.937,0.006
2454.52468,14.930,0.006
2454.54857,14.943,0.006
2454.55753,14.943,0.006
2454.56649,14.938,0.006
2454.57719,14.940,0.006
2454.58607,14.940,0.004
2454.59489,14.942,0.006
2454.60383,14.933,0.004
2454.61282,14.936,0.006
2454.63062,14.938,0.004
2454.63966,14.938,0.004
2454.64861,14.933,0.004
2454.65908,14.939,0.004
2454.66821,14.939,0.004
2454.67707,14.939,0.004
2454.68680,14.938,0.004
2454.69653,14.946,0.004
2454.70534,14.941,0.006
2454.71600,14.941,0.004
2454.72492,14.954,0.004
2454.73382,14.946,0.004
2454.74292,14.951,0.004
2454.75346,14.959,0.004
2454.76228,14.958,0.004
2454.77109,14.956,0.006
2458.73095,14.937,0.006
2462.71975,14.938,0.006
2463.81682,14.947,0.006
2465.46506,14.951,0.007
2465.47403,14.950,0.006
2465.48323,14.945,0.006
2465.49219,14.947,0.006
2465.50123,14.946,0.006
2465.52029,14.947,0.006
2465.52943,14.944,0.006
2465.53950,14.946,0.006
2465.54849,14.949,0.006
2465.55750,14.949,0.006
2465.56646,14.945,0.006
2465.58092,14.946,0.006
2465.58996,14.946,0.006
2465.60827,14.945,0.006
2465.61861,14.946,0.006
2465.62822,14.940,0.006
2465.63796,14.944,0.006
2465.64795,14.942,0.006
2465.65723,14.948,0.006
2465.66613,14.949,0.006
2465.67597,14.948,0.006
2465.68492,14.944,0.006
2465.69394,14.945,0.006
2465.70298,14.943,0.006
2465.71217,14.948,0.006
2465.72139,14.939,0.006
2465.73042,14.947,0.006
2465.74066,14.939,0.006
2465.74963,14.946,0.006
2465.75867,14.943,0.006
2465.76553,14.948,0.006
2465.77452,14.943,0.006
2465.78593,14.946,0.006
2465.79477,14.948,0.006
2465.80367,14.944,0.006
2465.81278,14.950,0.006
2465.82251,14.946,0.006
2465.83147,14.951,0.006
2465.84248,14.937,0.006
2466.74680,14.939,0.006
2468.46189,14.943,0.007
2470.46218,14.946,0.007
2470.47159,14.934,0.006
