T,Flux,E
2330.81477,15.548,0.006
2330.82562,15.543,0.006
2330.83653,15.544,0.006
2330.84744,15.553,0.006
2331.59007,15.548,0.006
2331.60098,15.553,0.006
2331.61185,15.554,0.006
2331.64555,15.551,0.006
2331.66725,15.546,0.006
2331.68055,15.551,0.006
2331.69145,15.544,0.006
2331.70236,15.553,0.006
2331.71326,15.545,0.006
2331.72414,15.555,0.006
2331.73502,15.547,0.006
2331.74614,15.550,0.006
2331.75701,15.548,0.006
2331.76796,15.551,0.006
2331.77884,15.545,0.006
2331.78971,15.552,0.006
2331.80061,15.547,0.006
2331.80454,15.554,0.006
2331.81544,15.548,0.006
2331.82633,15.554,0.006
2331.83725,15.558,0.006
2332.61767,15.548,0.006
2332.64357,15.544,0.006
2332.65450,15.557,0.006
2332.66536,15.550,0.006
2332.67625,15.555,0.006
2332.68715,15.559,0.006
2332.69807,15.557,0.006
2332.71770,15.553,0.006
2332.72858,15.548,0.006
2332.73942,15.549,0.006
2332.75034,15.556,0.006
2332.76126,15.541,0.006
2332.77216,15.547,0.006
2332.78336,15.541,0.006
2332.79427,15.543,0.006
2332.80518,15.542,0.006
2332.81607,15.539,0.007
2332.82700,15.550,0.007
2332.83790,15.553,0.007
2333.62059,15.559,0.006
2333.63149,15.547,0.006
2333.64237,15.546,0.006
2333.65330,15.553,0.006
2333.66418,15.555,0.006
2333.67510,15.556,0.006
2333.68838,15.551,0.006
2333.69929,15.548,0.006
2333.71018,15.550,0.006
2333.72108,15.540,0.006
2333.73201,15.541,0.006
2333.74288,15.554,0.006
2333.75407,15.549,0.006
2333.76499,15.551,0.006
2333.77591,15.543,0.006
2333.78681,15.546,0.006
2333.79770,15.549,0.006
2333.80860,15.548,0.006
2333.82413,15.545,0.006
2333.83501,15.548,0.006
2333.84584,15.542,0.006
2334.60807,15.538,0.006
2334.61896,15.547,0.006
2334.62988,15.552,0.006
2334.64076,15.546,0.006
2334.65164,15.551,0.006
2334.66254,15.560,0.006
2334.67395,15.548,0.006
2334.68485,15.540,0.006
2334.69576,15.551,0.006
2334.70666,15.552,0.006
2334.71758,15.545,0.006
2334.72850,15.550,0.006
2334.74199,15.554,0.006
2334.76034,15.550,0.006
2334.77127,15.552,0.006
2334.78218,15.550,0.006
2334.79306,15.549,0.006
2334.80393,15.555,0.007
2335.57007,15.558,0.006
2335.58100,15.546,0.006
2335.59190,15.553,0.006
2335.60282,15.549,0.006
2335.61375,15.557,0.006
2335.65258,15.555,0.006
2335.66351,15.555,0.006
2335.67442,15.540,0.004
2335.68529,15.548,0.004
2335.69615,15.544,0.006
2335.70720,15.538,0.004
2335.71811,15.542,0.004
2335.72900,15.547,0.006
2335.73989,15.550,0.004
2335.75081,15.539,0.004
2335.76170,15.553,0.006
2337.60230,15.553,0.006
2337.61319,15.542,0.004
2337.62409,15.541,0.006
2337.63498,15.550,0.004
2337.64590,15.555,0.006
2337.65681,15.554,0.004
2337.66787,15.553,0.004
2337.67877,15.548,0.004
2337.68974,15.552,0.004
2337.70063,15.548,0.004
2337.71150,15.553,0.004
2337.72239,15.542,0.004
2337.73354,15.548,0.004
2337.74449,15.559,0.004
2337.75538,15.542,0.004
2337.76630,15.547,0.004
2337.77721,15.554,0.004
2337.78811,15.547,0.004
2338.56962,15.556,0.004
2338.58049,15.545,0.006
2338.59142,15.556,0.006
2338.60232,15.547,0.006
2338.61318,15.554,0.006
2338.62409,15.554,0.006
2338.63710,15.550,0.006
2338.64942,15.554,0.006
2338.66032,15.550,0.004
2338.67121,15.545,0.006
2338.68216,15.549,0.004
2338.69302,15.543,0.004
2338.70388,15.556,0.004
2338.71492,15.552,0.004
2338.72577,15.551,0.004
2338.73667,15.556,0.006
2338.74757,15.539,0.006
2338.75848,15.559,0.006
2338.76941,15.554,0.004
2338.78242,15.544,0.006
2338.79332,15.550,0.006
2338.80423,15.551,0.006
2338.81515,15.556,0.006
2339.58465,15.546,0.004
2339.59551,15.554,0.006
2339.60644,15.548,0.006
2339.61733,15.551,0.004
2339.62819,15.548,0.006
2339.64185,15.551,0.006
2339.65273,15.550,0.006
2339.66366,15.554,0.004
2339.67457,15.543,0.004
2339.68542,15.545,0.004
2339.69628,15.542,0.004
2339.70730,15.552,0.004
2339.71819,15.544,0.004
2339.72908,15.542,0.004
2339.74000,15.552,0.004
2339.75086,15.553,0.004
2339.76179,15.545,0.004
2339.77287,15.549,0.004
2339.78374,15.549,0.004
2339.79464,15.550,0.006
2339.80552,15.556,0.004
2340.59468,15.548,0.006
2340.60555,15.549,0.006
2340.62712,15.542,0.006
2340.63803,15.554,0.006
2340.65427,15.553,0.006
2340.66518,15.566,0.006
2340.67606,15.550,0.006
2340.68695,15.553,0.006
2340.69783,15.547,0.004
2340.70869,15.550,0.004
2340.71981,15.558,0.006
2340.74156,15.542,0.004
2340.75249,15.552,0.004
2340.76341,15.547,0.004
2340.77427,15.541,0.004
2340.78533,15.556,0.004
2340.80715,15.546,0.004
2340.82398,15.558,0.006
2340.83484,15.540,0.006
2341.59438,15.557,0.006
2341.60527,15.549,0.006
2341.61621,15.550,0.004
2341.63270,15.551,0.004
2341.64356,15.546,0.004
2341.65925,15.544,0.004
2341.67013,15.552,0.004
2341.68100,15.544,0.004
2341.69187,15.548,0.004
2341.70276,15.551,0.004
2341.71365,15.555,0.004
2341.72497,15.544,0.004
2341.73581,15.543,0.004
2341.74673,15.555,0.004
2341.75760,15.549,0.004
2341.76849,15.552,0.004
2341.77941,15.553,0.004
2341.79085,15.546,0.006
2341.80177,15.541,0.004
2341.81262,15.544,0.006
2342.58276,15.552,0.006
2342.65888,15.547,0.004
2342.66972,15.547,0.004
2342.68063,15.549,0.004
2342.69150,15.546,0.004
2342.70235,15.548,0.004
2342.71322,15.543,0.004
2342.72431,15.558,0.004
2342.73518,15.545,0.004
2342.74602,15.540,0.004
2342.75690,15.538,0.004
2342.76776,15.547,0.004
2342.77860,15.548,0.004
2342.78970,15.546,0.006
2342.80056,15.546,0.006
2343.56774,15.562,0.006
2343.57861,15.546,0.006
2343.59678,15.540,0.006
2343.60765,15.554,0.004
2343.61852,15.535,0.006
2343.62938,15.550,0.006
2343.64027,15.546,0.004
2343.66246,15.548,0.004
2343.67338,15.545,0.004
2343.68428,15.552,0.004
2343.69517,15.551,0.004
2343.70606,15.559,0.004
2343.71693,15.547,0.004
2343.72802,15.551,0.004
2343.73890,15.550,0.006
2343.74979,15.547,0.004
2343.76072,15.547,0.004
2343.77163,15.545,0.004
2343.78255,15.552,0.004
2343.79358,15.550,0.004
2343.80670,15.548,0.004
2343.81762,15.549,0.004
2343.82852,15.544,0.004
2344.57010,15.545,0.004
2344.58102,15.547,0.004
2344.59190,15.556,0.004
2344.60279,15.539,0.004
2344.61368,15.550,0.004
2344.62460,15.547,0.004
2344.63564,15.550,0.004
2344.64652,15.542,0.004
2344.65745,15.543,0.004
2344.66830,15.552,0.004
2344.67923,15.542,0.004
2344.69012,15.549,0.004
2344.70116,15.550,0.004
2344.71202,15.553,0.004
2344.72291,15.543,0.004
2344.73383,15.547,0.004
2344.74478,15.547,0.004
2344.75567,15.544,0.004
2344.76674,15.545,0.004
2344.77764,15.538,0.004
2344.78854,15.553,0.004
2344.79938,15.556,0.006
2344.81642,15.550,0.004
2344.82731,15.550,0.004
2345.58324,15.541,0.006
2345.59414,15.555,0.006
2345.60501,15.547,0.006
2345.62302,15.545,0.006
2345.63390,15.555,0.006
2345.64483,15.550,0.004
2345.65569,15.559,0.006
2345.66661,15.554,0.006
2345.67752,15.549,0.004
2345.68873,15.547,0.004
2345.69967,15.544,0.004
2345.71058,15.558,0.004
2345.72147,15.550,0.004
2345.73236,15.550,0.006
2345.74323,15.543,0.004
2345.76530,15.540,0.004
2345.77638,15.550,0.004
2345.78726,15.544,0.004
2345.79818,15.549,0.004
2345.80907,15.544,0.004
2346.58414,15.541,0.006
2346.59503,15.547,0.004
2346.60592,15.547,0.006
2346.61681,15.544,0.004
2346.62769,15.545,0.004
2346.63970,15.546,0.004
2346.65063,15.551,0.004
2346.66151,15.546,0.004
2346.67241,15.549,0.004
2346.69422,15.550,0.004
2346.70527,15.545,0.004
2346.71621,15.548,0.004
2346.72707,15.539,0.004
2346.73797,15.541,0.004
2346.74879,15.555,0.004
2346.75970,15.558,0.004
2346.77076,15.552,0.004
2346.78165,15.559,0.004
2346.79258,15.558,0.004
2346.80345,15.550,0.004
2347.57625,15.545,0.006
2347.58712,15.550,0.006
2347.59797,15.547,0.004
2347.60882,15.550,0.004
2347.61974,15.547,0.004
2347.63067,15.557,0.006
2347.64289,15.553,0.006
2347.65382,15.551,0.006
2347.66471,15.546,0.006
2347.67559,15.544,0.004
2347.68656,15.546,0.006
2347.69747,15.557,0.006
2347.70857,15.560,0.006
2347.71949,15.558,0.006
2347.73040,15.556,0.004
2347.74129,15.550,0.004
2347.75220,15.548,0.004
2347.76307,15.553,0.004
2347.77439,15.549,0.006
2347.78528,15.553,0.006
2349.58410,15.548,0.006
2349.59501,15.549,0.006
2349.60593,15.559,0.006
2349.61681,15.541,0.006
2349.62766,15.547,0.004
2349.63857,15.544,0.004
2349.65180,15.544,0.004
2349.66271,15.546,0.004
2349.67361,15.550,0.004
2349.68448,15.548,0.004
2349.69536,15.544,0.004
2349.70627,15.547,0.004
2349.71734,15.549,0.004
2349.72822,15.554,0.004
2349.73917,15.542,0.004
2349.75006,15.544,0.004
2349.76099,15.543,0.004
2349.77191,15.543,0.004
2349.78468,15.545,0.004
2349.79557,15.540,0.004
2349.80645,15.548,0.006
2350.56916,15.564,0.006
2350.58009,15.555,0.006
2350.59101,15.547,0.006
2350.60526,15.548,0.006
2350.61614,15.550,0.006
2350.62704,15.547,0.004
2350.63790,15.548,0.004
2350.64881,15.553,0.004
2350.65970,15.546,0.004
2350.67095,15.555,0.004
2350.68185,15.553,0.004
2350.69277,15.556,0.004
2350.70366,15.550,0.004
2350.71455,15.548,0.004
2350.72545,15.544,0.004
2350.73687,15.541,0.004
2350.74780,15.541,0.004
2350.75869,15.547,0.004
2350.76959,15.549,0.004
2350.78047,15.543,0.004
2350.79133,15.542,0.004
2350.80938,15.548,0.004
2351.57019,15.551,0.006
2351.58105,15.553,0.006
2351.59194,15.551,0.004
2351.60326,15.555,0.006
2351.61417,15.559,0.006
2351.62507,15.555,0.004
2351.63599,15.540,0.004
2351.64685,15.549,0.004
2351.65775,15.549,0.004
2351.66908,15.551,0.004
2351.67999,15.550,0.004
2351.69085,15.551,0.004
2351.70367,15.551,0.004
2351.71453,15.557,0.004
2351.72730,15.553,0.004
2351.73814,15.547,0.004
2351.76482,15.551,0.004
2351.77601,15.540,0.004
2351.78687,15.553,0.004
2351.80374,15.552,0.004
2352.62420,15.548,0.006
2352.63512,15.549,0.004
2352.64600,15.552,0.006
2352.65691,15.549,0.006
2352.66784,15.549,0.004
2352.68385,15.545,0.004
2352.69469,15.547,0.004
2352.70560,15.547,0.004
2352.71645,15.562,0.004
2352.74345,15.559,0.004
2352.75436,15.549,0.004
2352.76599,15.551,0.004
2352.78487,15.555,0.006
2352.79577,15.549,0.006
2352.80666,15.552,0.006
2353.57009,15.557,0.006
2353.58100,15.558,0.006
2353.59188,15.554,0.006
2353.60277,15.553,0.006
2353.61366,15.554,0.006
2353.62452,15.549,0.006
2353.63767,15.548,0.004
2353.64857,15.544,0.004
2353.65945,15.554,0.004
2353.67033,15.558,0.004
2353.68122,15.556,0.004
2353.69208,15.559,0.004
2353.71011,15.554,0.006
2353.72102,15.553,0.006
2353.73188,15.546,0.004
2353.74277,15.553,0.006
2353.75370,15.541,0.006
2353.76457,15.549,0.006
2353.77601,15.559,0.006
2353.79143,15.558,0.006
2353.80233,15.554,0.006
2353.81323,15.555,0.006
2353.82418,15.555,0.006
2354.56925,15.570,0.006
2354.59106,15.569,0.006
2354.60196,15.555,0.006
2354.61289,15.554,0.006
2354.62377,15.555,0.006
2354.63484,15.558,0.006
2354.65003,15.553,0.006
2354.66184,15.547,0.006
2354.67274,15.550,0.004
2354.68366,15.552,0.004
2354.71535,15.552,0.004
2354.73077,15.554,0.004
2354.74170,15.564,0.006
2354.75255,15.563,0.006
2354.77079,15.553,0.006
2354.78170,15.548,0.006
2354.79261,15.553,0.006
2354.80348,15.556,0.006
2355.57955,15.552,0.006
2355.59052,15.546,0.006
2355.60247,15.554,0.006
2355.61334,15.549,0.006
2355.62423,15.537,0.006
2355.63606,15.554,0.004
2355.64697,15.551,0.004
2355.65789,15.550,0.006
2355.66882,15.560,0.006
2355.67973,15.559,0.004
2355.69063,15.550,0.004
2355.70196,15.557,0.004
2355.71285,15.552,0.004
2355.72377,15.560,0.004
2355.73468,15.554,0.004
2355.74556,15.548,0.004
2355.75645,15.555,0.004
2355.77133,15.557,0.004
2355.78304,15.551,0.006
2355.79395,15.549,0.006
2356.57826,15.549,0.006
2356.58916,15.551,0.006
2356.60007,15.558,0.006
2356.62685,15.543,0.004
2356.63772,15.553,0.006
2356.64872,15.554,0.006
2356.65962,15.560,0.006
2356.67049,15.554,0.006
2356.68140,15.565,0.006
2356.70979,15.560,0.006
2356.72071,15.563,0.006
2356.73160,15.554,0.006
2356.74254,15.554,0.006
2356.75344,15.552,0.006
2356.76925,15.558,0.006
2356.78021,15.557,0.006
2356.79166,15.557,0.006
2356.80399,15.544,0.006
2357.58024,15.553,0.007
2357.58970,15.559,0.007
2357.60059,15.552,0.007
2357.61150,15.553,0.006
2357.62243,15.556,0.006
2357.64472,15.552,0.006
2357.65557,15.550,0.006
2357.66650,15.553,0.006
2357.67740,15.549,0.006
2357.68831,15.548,0.006
2357.69918,15.550,0.006
2357.71263,15.553,0.006
2357.72551,15.549,0.004
2357.73642,15.548,0.004
2357.74734,15.557,0.006
2357.75882,15.549,0.004
2357.77037,15.563,0.006
2357.78426,15.559,0.006
2357.79515,15.558,0.006
2358.58008,15.569,0.006
2358.59098,15.574,0.006
2358.60844,15.558,0.006
2358.61934,15.547,0.004
2358.63024,15.545,0.004
2358.64110,15.549,0.004
2358.65200,15.559,0.004
2358.66288,15.541,0.004
2358.67584,15.543,0.004
2358.68677,15.551,0.004
2358.69767,15.553,0.004
2358.70856,15.552,0.004
2358.71949,15.551,0.004
2358.73039,15.556,0.004
2358.74185,15.549,0.004
2358.75348,15.548,0.004
2358.77993,15.550,0.006
2358.79089,15.555,0.006
2358.80182,15.550,0.006
2359.56759,15.546,0.006
2359.57851,15.557,0.006
2359.59041,15.548,0.006
2359.60133,15.557,0.006
2359.61225,15.556,0.006
2359.62314,15.551,0.006
2359.63405,15.554,0.006
2359.64499,15.549,0.006
2359.65618,15.545,0.006
2359.66709,15.551,0.006
2359.67798,15.551,0.006
2359.69044,15.553,0.006
2359.70129,15.554,0.006
2359.71222,15.546,0.006
2359.72313,15.557,0.006
2359.73469,15.548,0.006
2359.75339,15.547,0.006
2359.76427,15.549,0.006
2359.77516,15.563,0.006
2359.78958,15.554,0.006
2359.80046,15.554,0.006
2360.57139,15.543,0.006
2360.58228,15.562,0.006
2360.59371,15.553,0.006
2360.60543,15.547,0.006
2360.62653,15.551,0.006
2360.63738,15.551,0.006
2360.64826,15.544,0.004
2360.65914,15.551,0.004
2360.67005,15.543,0.004
2360.68100,15.544,0.004
2360.69216,15.544,0.004
2360.70307,15.545,0.004
2360.71479,15.550,0.004
2360.72571,15.540,0.004
2360.74021,15.547,0.004
2360.75112,15.543,0.004
2360.76205,15.543,0.004
2360.77296,15.551,0.004
2360.78498,15.542,0.006
2360.81292,15.547,0.006
2361.58734,15.547,0.006
2361.59827,15.556,0.006
2361.60915,15.546,0.006
2361.62002,15.556,0.006
2361.63095,15.547,0.006
2361.64187,15.553,0.006
2361.65406,15.546,0.006
2361.66494,15.554,0.006
2361.67586,15.554,0.006
2361.68683,15.549,0.006
2361.69775,15.552,0.006
2361.70906,15.552,0.006
2361.72100,15.552,0.006
2361.73291,15.546,0.006
2361.75457,15.548,0.006
2361.76550,15.546,0.006
2361.77637,15.543,0.006
2361.78726,15.547,0.006
2362.56506,15.562,0.007
2362.58800,15.576,0.007
2362.59889,15.564,0.007
2362.62069,15.569,0.007
2362.63155,15.557,0.007
2362.64899,15.558,0.006
2362.65989,15.555,0.006
2362.67082,15.558,0.006
2363.69760,15.547,0.006
2363.70851,15.555,0.006
2363.73018,15.552,0.006
2363.74200,15.554,0.006
2363.75063,15.552,0.006
2363.76689,15.553,0.007
2363.77779,15.549,0.006
2363.78871,15.555,0.007
2363.79957,15.556,0.007
2364.56391,15.558,0.006
2364.57480,15.551,0.006
2364.58571,15.552,0.006
2364.59664,15.552,0.006
2364.61254,15.553,0.006
2364.62341,15.560,0.006
2364.63430,15.562,0.006
2364.64519,15.561,0.006
2364.65604,15.554,0.006
2364.66695,15.548,0.006
2364.67833,15.558,0.006
2364.68922,15.561,0.006
2364.72819,15.572,0.007
2364.73906,15.567,0.006
2364.74993,15.572,0.007
2364.76088,15.556,0.006
2364.77179,15.560,0.007
2365.55063,15.556,0.006
2365.56154,15.547,0.006
2365.57247,15.551,0.006
2365.58340,15.545,0.006
2365.61764,15.546,0.006
2365.62852,15.557,0.006
2365.63943,15.557,0.006
2365.65037,15.548,0.006
2365.66125,15.545,0.006
2365.67215,15.557,0.006
2365.68360,15.556,0.006
2365.69449,15.551,0.006
2365.70540,15.551,0.004
2365.72242,15.551,0.006
2365.73481,15.554,0.006
2365.74570,15.548,0.006
2365.76653,15.553,0.006
2366.56889,15.564,0.006
2366.57978,15.574,0.006
2366.59072,15.577,0.006
2366.60161,15.560,0.006
2366.62912,15.573,0.006
2366.64006,15.564,0.006
2366.65263,15.547,0.006
2366.66351,15.549,0.006
2366.67948,15.551,0.006
2366.69036,15.554,0.006
2366.72417,15.545,0.006
2366.73505,15.553,0.006
2366.74840,15.556,0.006
2366.76339,15.551,0.006
2366.77431,15.559,0.006
2366.78523,15.555,0.006
2367.80040,15.550,0.006
2367.81133,15.551,0.006
2368.55344,15.543,0.006
2368.56436,15.550,0.006
2368.57525,15.547,0.006
2368.58615,15.548,0.006
2368.59704,15.550,0.006
2368.60797,15.557,0.006
2368.62598,15.546,0.006
2368.63690,15.552,0.006
2368.64779,15.542,0.004
2368.65867,15.545,0.006
2368.66958,15.552,0.006
2368.69001,15.548,0.006
2368.70092,15.550,0.004
2368.71178,15.545,0.004
2368.73337,15.555,0.006
2368.74427,15.556,0.006
2368.77393,15.551,0.006
2368.78721,15.552,0.006
2368.79812,15.566,0.007
2368.80905,15.556,0.006
2368.81996,15.553,0.006
2369.56918,15.556,0.006
2369.58014,15.551,0.004
2369.59103,15.541,0.004
2369.60259,15.544,0.004
2369.61685,15.549,0.004
2369.63443,15.546,0.004
2369.64536,15.542,0.004
2369.65627,15.553,0.004
2369.66721,15.547,0.004
2369.67816,15.551,0.004
2369.68999,15.545,0.004
2369.70088,15.553,0.004
2369.71174,15.555,0.004
2369.72319,15.550,0.004
2369.73409,15.554,0.004
2369.74767,15.555,0.004
2369.76284,15.541,0.006
2369.77374,15.547,0.004
2369.78462,15.541,0.004
2370.57860,15.570,0.006
2370.59018,15.563,0.006
2370.61964,15.575,0.006
2370.63294,15.561,0.006
2370.64385,15.564,0.006
2370.65470,15.561,0.006
2370.66562,15.547,0.006
2370.67653,15.550,0.006
2370.69058,15.554,0.006
2370.70149,15.561,0.006
2370.71241,15.557,0.006
2370.72330,15.545,0.006
2370.73683,15.555,0.006
2370.74774,15.547,0.006
2370.75860,15.550,0.006
2370.76949,15.551,0.006
2370.78042,15.550,0.006
2371.56460,15.552,0.006
2371.57549,15.552,0.006
2371.58642,15.539,0.006
2371.59728,15.555,0.006
2371.60815,15.548,0.006
2371.61905,15.541,0.006
2371.63195,15.550,0.006
2371.64281,15.550,0.004
2371.65598,15.550,0.004
2371.66979,15.545,0.004
2371.68069,15.550,0.004
2371.69157,15.546,0.004
2371.70245,15.551,0.004
2371.71340,15.546,0.004
2371.72431,15.543,0.004
2371.73887,15.549,0.006
2371.74978,15.556,0.006
2371.76417,15.545,0.006
2372.58464,15.550,0.006
2372.59601,15.549,0.006
2372.60749,15.547,0.004
2372.61841,15.549,0.004
2372.62930,15.550,0.006
2372.64020,15.542,0.004
2372.65112,15.544,0.004
2372.66367,15.541,0.004
2372.67455,15.545,0.004
2372.68544,15.556,0.004
2372.69635,15.547,0.004
2372.70726,15.542,0.004
2372.71819,15.550,0.006
2372.73100,15.548,0.006
2372.74401,15.547,0.004
2372.75899,15.552,0.006
2373.56176,15.551,0.006
2373.57268,15.540,0.006
2373.58354,15.550,0.006
2373.60801,15.555,0.006
2373.61895,15.543,0.004
2373.62987,15.546,0.006
2373.64075,15.544,0.004
2373.65162,15.553,0.006
2373.66253,15.550,0.006
2373.67500,15.550,0.006
2373.68589,15.562,0.006
2373.69679,15.551,0.006
2373.70769,15.558,0.006
2373.72949,15.561,0.006
2373.74100,15.552,0.006
2373.75440,15.546,0.006
2377.59103,15.557,0.006
2377.59756,15.558,0.006
2377.60848,15.556,0.006
2377.61933,15.552,0.006
2377.73685,15.556,0.006
2377.74780,15.551,0.006
2377.75871,15.563,0.006
2377.76965,15.565,0.006
2378.51901,15.553,0.006
2378.52992,15.556,0.006
2378.54183,15.544,0.006
2378.55274,15.551,0.006
2378.56369,15.551,0.006
2378.57456,15.554,0.006
2378.58546,15.562,0.006
2378.59640,15.571,0.006
2378.61081,15.559,0.006
2378.62171,15.577,0.006
2378.63261,15.573,0.006
2378.64348,15.573,0.006
2378.65796,15.564,0.006
2378.66884,15.571,0.006
2378.67985,15.573,0.006
2378.71203,15.552,0.006
2378.72289,15.557,0.006
2378.73376,15.556,0.006
2379.53322,15.550,0.006
2379.54415,15.547,0.006
2379.56639,15.555,0.006
2379.58820,15.553,0.006
2379.60186,15.550,0.006
2379.61490,15.548,0.006
2379.62578,15.553,0.006
2379.63666,15.545,0.006
2379.64751,15.557,0.006
2379.65839,15.552,0.006
2379.66927,15.544,0.006
2379.68372,15.552,0.006
2379.69456,15.550,0.006
2379.70551,15.558,0.006
2379.71643,15.549,0.006
2379.72735,15.560,0.004
2379.74639,15.563,0.006
2380.69013,15.553,0.006
2380.70107,15.560,0.006
2380.71195,15.561,0.006
2380.72285,15.564,0.006
2380.73377,15.571,0.006
2380.74465,15.569,0.006
2381.51623,15.546,0.006
2381.53203,15.547,0.006
2381.54293,15.551,0.006
2381.55386,15.563,0.006
2381.57945,15.555,0.006
2381.59043,15.552,0.006
2381.60131,15.555,0.006
2381.61218,15.551,0.006
2381.62317,15.558,0.006
2381.63970,15.550,0.006
2381.65062,15.555,0.006
2381.66152,15.557,0.004
2381.67240,15.554,0.004
2381.68330,15.554,0.004
2381.69417,15.551,0.004
2381.70779,15.544,0.004
2381.71874,15.551,0.004
2381.73171,15.544,0.006
2381.74261,15.557,0.004
2381.75351,15.560,0.006
2381.76440,15.546,0.006
2381.77531,15.553,0.006
2381.78621,15.554,0.006
2382.52734,15.549,0.006
2382.54497,15.551,0.006
2382.55592,15.544,0.004
2382.56681,15.550,0.006
2382.57772,15.554,0.006
2382.59276,15.544,0.004
2382.60367,15.559,0.006
2382.61455,15.563,0.004
2382.62541,15.560,0.004
