T,Flux,E
5686.78439,15.430,0.003
5687.71349,15.422,0.004
5687.76401,15.421,0.003
5688.81578,15.427,0.003
5690.65294,15.415,0.004
5690.70309,15.423,0.004
5690.76454,15.421,0.003
5691.66192,15.422,0.004
5691.73286,15.429,0.003
5691.77590,15.424,0.004
5692.66481,15.417,0.004
5692.72027,15.425,0.003
5692.76749,15.422,0.003
5693.68382,15.426,0.003
5693.75326,15.414,0.003
5694.64733,15.424,0.004
5694.68524,15.431,0.004
5694.75150,15.424,0.004
5694.79972,15.419,0.003
5695.65901,15.429,0.004
5695.73997,15.408,0.004
5695.79569,15.417,0.003
5696.64546,15.414,0.004
5696.69503,15.420,0.004
5696.74260,15.421,0.004
5696.78210,15.433,0.004
5697.66286,15.365,0.003
5697.71041,15.419,0.004
5697.74909,15.429,0.004
5697.79128,15.416,0.003
5697.83034,15.413,0.003
5698.69607,15.423,0.004
5698.73607,15.424,0.004
5698.77422,15.423,0.004
5698.81655,15.412,0.004
5703.72939,15.430,0.005
5703.77863,15.450,0.005
5706.75310,15.430,0.004
5707.64874,15.419,0.004
5707.69597,15.421,0.003
5707.73411,15.436,0.004
5707.77422,15.418,0.003
5708.60924,15.424,0.004
5708.66524,15.427,0.004
5708.75377,15.419,0.004
5709.63739,15.424,0.003
5709.79296,15.418,0.003
5711.69639,15.441,0.003
5712.61052,15.412,0.004
5712.69420,15.422,0.003
5712.73392,15.416,0.003
5714.62679,15.434,0.004
5715.68385,15.426,0.003
5716.65092,15.421,0.004
5716.71531,15.429,0.004
5721.64904,15.407,0.003
5721.72512,15.419,0.003
5721.74014,15.419,0.004
5721.79087,15.416,0.003
5721.82996,15.418,0.004
5721.88192,15.430,0.004
5722.62977,15.423,0.003
5722.68424,15.418,0.003
5722.72571,15.423,0.003
5722.74044,15.420,0.003
5722.78961,15.423,0.003
5722.83113,15.416,0.003
5723.61952,15.416,0.003
5723.66709,15.425,0.004
5723.70847,15.424,0.003
5723.74913,15.417,0.003
5723.78758,15.418,0.003
5723.82663,15.416,0.003
5723.86612,15.431,0.004
5724.64753,15.421,0.004
5724.69966,15.427,0.004
5724.74959,15.430,0.004
5724.80004,15.421,0.004
5725.61674,15.429,0.003
5725.68191,15.417,0.003
5725.72399,15.418,0.003
5725.76317,15.413,0.003
5725.80263,15.416,0.003
5726.61164,15.424,0.004
5726.64951,15.432,0.004
5726.69731,15.413,0.003
5726.73858,15.425,0.004
5726.78410,15.426,0.004
5726.82810,15.415,0.004
5735.67945,15.426,0.004
5736.57815,15.425,0.004
5736.62031,15.416,0.003
5736.66393,15.420,0.003
5736.70735,15.414,0.003
5736.83425,15.429,0.004
5737.61475,15.413,0.003
5737.65732,15.424,0.003
5737.71144,15.430,0.003
5737.75228,15.424,0.003
5737.79143,15.421,0.003
5737.83854,15.426,0.003
5737.87938,15.423,0.004
5739.56789,15.420,0.004
5739.60849,15.429,0.004
5739.65722,15.428,0.003
5739.71512,15.428,0.004
5740.58863,15.424,0.004
5740.64846,15.445,0.004
5740.71211,15.423,0.004
5741.60580,15.428,0.003
5741.64366,15.430,0.004
5741.70472,15.422,0.004
5742.61690,15.414,0.003
5742.67869,15.422,0.003
5742.71752,15.422,0.003
5742.75609,15.412,0.003
5742.79433,15.421,0.003
5742.83235,15.420,0.003
5742.87261,15.421,0.003
5745.60083,15.433,0.004
5745.63997,15.423,0.004
5745.70053,15.413,0.003
5745.73857,15.417,0.004
5745.81465,15.436,0.004
5746.72731,15.424,0.004
5746.76503,15.426,0.004
5746.80733,15.431,0.004
5747.61571,15.417,0.005
5747.66056,15.437,0.004
5747.70582,15.438,0.004
5747.74956,15.436,0.004
5747.81590,15.436,0.005
5749.52704,15.438,0.004
5749.56502,15.425,0.004
5749.60440,15.429,0.004
5749.65371,15.432,0.004
5749.69336,15.421,0.004
5749.73164,15.428,0.004
5749.77003,15.434,0.004
5749.80930,15.450,0.005
5752.57143,15.424,0.004
5752.72254,15.423,0.004
5752.76196,15.413,0.004
5753.51154,15.422,0.006
5753.55489,15.417,0.005
5753.60546,15.422,0.004
5754.59852,15.434,0.006
5760.64273,15.412,0.004
5761.54997,15.419,0.003
5761.61581,15.399,0.003
5762.55160,15.419,0.004
5762.59325,15.415,0.003
5762.63160,15.424,0.004
5762.67136,15.427,0.004
5762.70759,15.426,0.004
5762.76894,15.434,0.005
5763.58928,15.417,0.003
5763.64617,15.423,0.003
5764.59188,15.418,0.003
5764.64009,15.421,0.003
5764.68911,15.415,0.003
5764.73475,15.420,0.003
5765.47044,15.418,0.004
5765.51045,15.416,0.004
5765.55335,15.412,0.003
5765.61739,15.413,0.003
5766.52178,15.421,0.004
5766.58617,15.420,0.003
5766.62603,15.418,0.003
5766.66675,15.423,0.003
5766.70795,15.428,0.003
5766.75163,15.421,0.004
5767.54556,15.431,0.004
5767.58894,15.420,0.003
5767.65684,15.424,0.003
5767.71277,15.420,0.004
5767.75352,15.433,0.004
5767.79509,15.450,0.004
5768.49928,15.423,0.004
5768.55054,15.414,0.003
5768.60061,15.425,0.003
5768.64827,15.410,0.003
5768.69603,15.414,0.003
5768.73856,15.418,0.003
5768.77884,15.422,0.003
5769.52623,15.426,0.003
5769.57904,15.427,0.004
5769.63477,15.423,0.003
5769.69143,15.424,0.003
5775.60652,15.429,0.004
5776.54043,15.431,0.004
5776.60768,15.438,0.004
5776.64873,15.421,0.004
5776.72338,15.433,0.004
5777.57680,15.420,0.003
5777.65719,15.414,0.003
5777.70730,15.418,0.003
5777.77212,15.413,0.003
5778.56142,15.430,0.004
5778.60973,15.420,0.004
5785.71119,15.428,0.004
5786.71298,15.424,0.004
5794.50804,15.428,0.004
5795.56860,15.428,0.004
5796.67844,15.417,0.004
5858.51141,15.438,0.005
5859.50791,15.414,0.004
5860.52339,15.444,0.004
5861.51714,15.431,0.004
5861.53594,15.438,0.004
5862.49546,15.420,0.004
5862.52456,15.444,0.004
5866.50474,15.440,0.005
5866.52960,15.417,0.005
5867.50429,15.421,0.004
5867.52668,15.420,0.004
5868.50741,15.447,0.005
5869.49697,15.438,0.006
5869.52183,15.430,0.005
5870.50482,15.425,0.004
5870.52293,15.427,0.004
5872.50697,15.440,0.004
5872.51271,15.440,0.004
5873.50817,15.436,0.004
5875.50299,15.427,0.006
5960.88277,15.409,0.004
5962.88258,15.438,0.004
5963.88321,15.432,0.004
5964.87826,15.429,0.004
5965.88564,15.415,0.004
5967.89070,15.419,0.005
5968.88369,15.425,0.004
5970.87568,15.428,0.003
5971.87705,15.423,0.003
5972.89191,15.412,0.003
5976.88110,15.417,0.003
5977.83919,15.428,0.003
5977.87862,15.423,0.003
5978.84433,15.415,0.003
5978.88890,15.425,0.003
5979.84234,15.431,0.004
5979.88081,15.415,0.004
5980.86220,15.439,0.004
5982.82342,15.440,0.004
5982.86678,15.426,0.003
5983.82815,15.425,0.003
5983.85850,15.431,0.003
5984.82298,15.430,0.004
5984.84897,15.423,0.003
5984.89658,15.420,0.003
5985.83282,15.429,0.004
5985.87130,15.410,0.003
5986.82050,15.431,0.004
5986.84098,15.422,0.003
5986.88889,15.424,0.003
5987.81920,15.423,0.004
5987.85574,15.427,0.003
5987.90569,15.420,0.004
5988.83479,15.429,0.004
5988.88209,15.426,0.003
5989.81261,15.414,0.003
5989.85075,15.418,0.004
5989.89234,15.426,0.004
5990.81064,15.431,0.004
5990.84840,15.424,0.003
5990.88984,15.417,0.003
5991.82347,15.425,0.003
5991.86385,15.429,0.003
5992.81778,15.429,0.004
5992.84048,15.414,0.003
5992.88254,15.423,0.003
5993.80833,15.431,0.004
5993.84753,15.434,0.004
5993.89064,15.423,0.003
5994.80986,15.414,0.003
5994.84161,15.412,0.003
5994.89252,15.418,0.003
5995.79875,15.410,0.003
5995.82131,15.421,0.003
5995.86687,15.414,0.003
5995.90507,15.414,0.003
5996.80951,15.426,0.003
5996.84708,15.414,0.003
5996.89384,15.416,0.003
5997.80292,15.421,0.004
5997.84160,15.418,0.003
5997.88924,15.416,0.003
5998.78678,15.435,0.004
5998.81780,15.423,0.003
5998.86936,15.419,0.003
5998.90710,15.417,0.003
5999.80166,15.432,0.004
5999.85021,15.434,0.003
5999.88841,15.419,0.003
6002.90482,15.420,0.004
6003.82544,15.438,0.004
6003.88384,15.423,0.004
6004.76893,15.453,0.004
6004.81676,15.415,0.003
6004.86534,15.429,0.004
6004.90293,15.422,0.003
6005.77044,15.432,0.003
6005.81378,15.441,0.004
6005.86926,15.411,0.003
6005.91670,15.408,0.003
6006.78608,15.426,0.003
6006.83719,15.428,0.003
6006.88620,15.427,0.003
6006.92414,15.400,0.005
6007.78017,15.419,0.003
6007.82706,15.418,0.003
6007.87531,15.422,0.003
6007.91293,15.424,0.003
6008.77193,15.431,0.003
6008.81928,15.420,0.003
6008.86855,15.423,0.003
6008.90605,15.418,0.003
6009.76253,15.426,0.003
6009.80797,15.413,0.003
6009.85639,15.425,0.003
6009.89380,15.427,0.003
6010.74614,15.420,0.003
6010.77773,15.419,0.003
6010.82671,15.426,0.003
6010.87591,15.421,0.003
6010.91419,15.406,0.003
6011.76384,15.426,0.003
6011.82432,15.416,0.004
6011.88175,15.417,0.004
6011.91994,15.415,0.004
6012.76793,15.427,0.003
6012.80858,15.426,0.003
6012.86691,15.425,0.003
6012.90481,15.417,0.003
6013.76372,15.438,0.003
6013.80251,15.420,0.003
6013.86397,15.420,0.003
6013.90523,15.414,0.003
6014.73995,15.425,0.003
6014.77882,15.420,0.003
6014.83820,15.431,0.003
6014.87762,15.429,0.003
6014.91728,15.419,0.004
6015.75678,15.420,0.003
6015.79563,15.418,0.003
6015.88429,15.424,0.003
6016.73325,15.416,0.003
6016.77519,15.418,0.003
6016.81546,15.428,0.003
6016.87818,15.427,0.003
6016.91999,15.413,0.003
6017.75056,15.420,0.003
6017.78869,15.425,0.003
6017.82799,15.417,0.003
6017.88551,15.415,0.003
6018.71800,15.412,0.004
6018.77751,15.432,0.003
6018.81630,15.433,0.004
6018.85667,15.429,0.003
6018.92153,15.416,0.003
6019.74445,15.425,0.004
6019.78385,15.439,0.003
6019.84109,15.423,0.003
6019.87887,15.420,0.003
6019.91880,15.421,0.003
6020.73682,15.436,0.004
6020.77474,15.425,0.003
6020.83067,15.412,0.003
6020.86971,15.416,0.003
6020.91035,15.425,0.003
6021.71922,15.432,0.004
6021.75802,15.434,0.003
6021.79625,15.423,0.003
6021.83582,15.420,0.003
6021.89320,15.415,0.003
6022.70634,15.434,0.004
6022.74483,15.417,0.003
6022.78305,15.411,0.003
6022.87917,15.423,0.003
6022.92119,15.419,0.003
6023.73901,15.407,0.003
6023.77900,15.413,0.003
6023.81927,15.425,0.003
6023.86099,15.421,0.003
6023.92670,15.422,0.004
6024.72426,15.425,0.004
6024.76524,15.420,0.004
6024.82581,15.418,0.003
6024.86637,15.420,0.003
6024.91663,15.430,0.003
6025.72208,15.434,0.005
6025.76393,15.424,0.004
6025.80256,15.449,0.005
6025.85749,15.437,0.004
6026.69423,15.428,0.005
6029.84842,15.411,0.003
6031.74690,15.428,0.004
6031.76133,15.427,0.004
6031.77423,15.425,0.003
6031.78678,15.427,0.003
6031.80081,15.424,0.003
6031.81360,15.421,0.003
6031.82635,15.422,0.003
6031.84179,15.412,0.003
6031.85485,15.426,0.003
6031.86766,15.435,0.004
6031.88256,15.450,0.004
6031.90610,15.436,0.004
6031.92849,15.432,0.004
6032.67774,15.439,0.004
6032.69029,15.421,0.004
6032.70258,15.426,0.004
6032.71772,15.426,0.003
6032.73058,15.427,0.003
6032.74312,15.434,0.003
6032.76555,15.419,0.003
6032.77860,15.419,0.003
6032.80117,15.427,0.003
6032.81400,15.422,0.003
6032.82684,15.417,0.003
6032.84205,15.418,0.003
6032.85431,15.414,0.003
6032.87004,15.418,0.003
6032.88320,15.421,0.003
6032.89787,15.416,0.003
6032.91084,15.416,0.003
6032.92370,15.415,0.003
6033.68977,15.424,0.004
6033.70314,15.429,0.004
6033.72011,15.421,0.004
6033.73647,15.426,0.004
6033.75160,15.425,0.004
6033.76519,15.432,0.004
6033.77811,15.439,0.004
6033.80810,15.428,0.003
6033.83623,15.426,0.004
6033.84911,15.435,0.004
6033.86223,15.416,0.003
6033.87520,15.422,0.003
6033.89052,15.429,0.003
6033.90399,15.430,0.004
6033.91669,15.428,0.003
6033.92926,15.428,0.005
6034.68559,15.432,0.003
6034.69950,15.422,0.003
6034.71514,15.427,0.003
6034.73225,15.429,0.003
6034.74802,15.414,0.003
6034.76286,15.422,0.003
6034.77800,15.409,0.003
6034.79185,15.412,0.003
6034.81831,15.419,0.003
6034.83215,15.423,0.003
6034.85456,15.424,0.003
6034.89253,15.413,0.003
6034.90787,15.423,0.003
6034.92039,15.423,0.003
6035.83374,15.423,0.003
6035.84672,15.413,0.003
6035.86417,15.416,0.003
6035.89131,15.426,0.003
6035.91603,15.438,0.003
6035.92868,15.426,0.004
6036.69354,15.418,0.004
6036.70660,15.416,0.003
6036.72120,15.419,0.003
6036.73587,15.429,0.003
6036.75076,15.412,0.003
6036.76519,15.406,0.003
6036.78774,15.424,0.003
6036.81287,15.418,0.003
6036.82692,15.413,0.003
6036.84153,15.410,0.003
6036.85689,15.411,0.003
6036.87125,15.416,0.003
6036.89593,15.405,0.003
6036.90906,15.421,0.003
6036.92860,15.420,0.003
6037.70707,15.433,0.004
6037.72040,15.424,0.004
6037.73509,15.422,0.003
6037.74768,15.435,0.003
6037.76176,15.429,0.003
6037.77587,15.432,0.003
6037.79139,15.420,0.003
6037.81542,15.422,0.003
6037.84495,15.428,0.003
6037.86250,15.426,0.003
6037.87608,15.416,0.003
6037.88908,15.410,0.003
6037.90301,15.417,0.003
6037.91563,15.411,0.003
6038.70304,15.425,0.004
6038.71597,15.439,0.004
6038.73065,15.427,0.004
6038.74499,15.425,0.004
6038.75761,15.426,0.004
6038.77086,15.428,0.003
6038.79450,15.426,0.003
6038.82283,15.422,0.003
6038.83800,15.415,0.003
6038.85065,15.421,0.003
6038.86591,15.406,0.003
6038.88131,15.416,0.003
6038.89427,15.419,0.003
6038.91849,15.419,0.003
6038.93245,15.427,0.005
6039.70584,15.436,0.004
6039.72543,15.428,0.004
6039.73904,15.425,0.004
6039.75160,15.435,0.004
6039.76864,15.424,0.004
6039.78533,15.436,0.004
6039.79831,15.424,0.004
6039.82287,15.435,0.004
6039.84547,15.426,0.003
6039.85929,15.421,0.003
6039.87441,15.426,0.003
6039.88990,15.423,0.003
6039.90303,15.421,0.003
6039.91569,15.415,0.003
6039.92817,15.416,0.003
6040.78537,15.427,0.004
6040.83651,15.420,0.003
6040.86096,15.426,0.003
6040.87637,15.420,0.003
6040.88978,15.421,0.003
6040.90253,15.416,0.003
6040.91498,15.419,0.003
6041.71850,15.419,0.004
6041.73494,15.430,0.004
6041.74912,15.422,0.004
6041.76374,15.420,0.004
6041.78041,15.415,0.003
6041.79334,15.423,0.003
6041.81554,15.417,0.003
6041.82938,15.428,0.003
6041.85413,15.424,0.003
6041.86809,15.415,0.003
6041.88276,15.418,0.003
6041.89535,15.412,0.003
6041.90846,15.426,0.003
6041.92117,15.415,0.003
6047.70062,15.421,0.004
6047.71330,15.429,0.003
6047.72578,15.417,0.003
6047.73953,15.413,0.003
6047.75280,15.420,0.003
6047.76613,15.421,0.003
6047.77855,15.426,0.003
6047.79239,15.418,0.003
6047.81645,15.408,0.003
6048.70590,15.422,0.003
6048.71849,15.428,0.003
6048.73243,15.436,0.003
6048.75809,15.429,0.003
6048.77066,15.428,0.003
6048.79348,15.426,0.003
6048.80727,15.429,0.003
6048.82082,15.446,0.003
6048.83777,15.429,0.003
6048.85043,15.430,0.003
6048.86477,15.437,0.003
6048.88122,15.428,0.003
6048.89641,15.440,0.003
6048.90954,15.426,0.003
6048.92230,15.431,0.003
6048.93485,15.431,0.004
6049.70081,15.417,0.003
6049.72762,15.414,0.003
6049.74118,15.416,0.003
6049.75445,15.409,0.003
6049.77815,15.413,0.003
6049.80032,15.414,0.003
6049.81305,15.422,0.003
6049.82644,15.423,0.003
6049.83923,15.417,0.003
6049.85369,15.420,0.003
6050.70286,15.422,0.004
6050.71642,15.420,0.004
6050.72923,15.422,0.003
6050.76316,15.419,0.003
6050.78610,15.413,0.003
6050.79961,15.418,0.003
6050.81293,15.419,0.003
6050.82637,15.427,0.003
6050.83952,15.428,0.003
6050.85256,15.422,0.003
6050.86553,15.420,0.003
6050.87839,15.420,0.003
6050.89150,15.423,0.003
6050.90422,15.420,0.003
6050.91709,15.414,0.003
6050.93015,15.416,0.003
6051.72308,15.416,0.003
6051.73579,15.410,0.003
6051.74860,15.422,0.003
6051.77102,15.423,0.003
6052.74795,15.409,0.003
6052.76062,15.407,0.003
6052.77371,15.412,0.003
6052.78675,15.419,0.003
6052.79975,15.428,0.003
6052.81278,15.417,0.003
6052.82731,15.411,0.003
6052.84022,15.412,0.003
6052.85377,15.424,0.003
6052.86660,15.422,0.003
6052.87986,15.418,0.003
6052.89255,15.417,0.003
6052.90545,15.415,0.003
6052.91824,15.412,0.003
6052.93107,15.422,0.003
6053.69502,15.408,0.004
6053.70770,15.409,0.004
6053.72023,15.419,0.003
6053.73274,15.412,0.003
6053.75515,15.416,0.003
6053.77711,15.417,0.003
6053.79014,15.412,0.003
6053.80307,15.420,0.003
6053.82973,15.408,0.003
6053.84303,15.424,0.003
6053.85846,15.416,0.003
6053.87273,15.421,0.004
6053.88679,15.413,0.003
6053.89943,15.420,0.003
6053.91254,15.426,0.004
6053.92585,15.416,0.003
6057.87981,15.419,0.003
6057.92704,15.409,0.004
6058.66866,15.426,0.004
6058.68426,15.433,0.004
6058.69804,15.426,0.003
6058.71084,15.425,0.003
6058.72549,15.429,0.004
6058.73796,15.438,0.004
6058.75061,15.430,0.003
6058.76317,15.417,0.003
6058.77781,15.425,0.003
6058.79471,15.415,0.003
6058.81233,15.423,0.003
6058.82767,15.435,0.003
6058.84122,15.413,0.003
6058.85589,15.416,0.003
6058.86860,15.420,0.003
6058.88301,15.422,0.003
6058.89558,15.418,0.003
6058.90855,15.416,0.003
6058.92146,15.417,0.004
6058.93553,15.432,0.004
6059.78052,15.416,0.003
6059.80377,15.418,0.003
6059.82739,15.419,0.003
6059.84050,15.423,0.003
6059.85354,15.415,0.003
6059.89249,15.414,0.003
6059.90525,15.421,0.003
6059.93157,15.418,0.003
6060.78778,15.419,0.003
6060.80447,15.425,0.003
6060.82770,15.432,0.003
6061.77820,15.420,0.003
6061.79262,15.420,0.003
6062.67455,15.428,0.003
6062.68925,15.423,0.003
6062.71568,15.430,0.004
6062.72873,15.425,0.004
6062.74170,15.411,0.003
6062.75454,15.426,0.003
6062.76724,15.430,0.003
6062.79131,15.432,0.003
6062.81518,15.413,0.003
6062.82942,15.422,0.003
6062.84250,15.419,0.003
6062.85540,15.425,0.003
6062.86811,15.419,0.003
6062.88081,15.422,0.004
6062.89345,15.430,0.004
6062.90612,15.423,0.003
6062.91877,15.431,0.004
6062.93129,15.418,0.003
6063.78370,15.423,0.004
6063.79800,15.435,0.004
6063.81142,15.428,0.004
6063.82424,15.427,0.004
6064.79565,15.420,0.003
6064.81136,15.413,0.003
6065.66730,15.421,0.003
6065.68029,15.419,0.003
6065.69300,15.411,0.003
6065.70577,15.420,0.003
6065.72824,15.419,0.003
6065.74105,15.420,0.003
6065.76653,15.430,0.003
6065.77951,15.426,0.003
6065.79457,15.428,0.003
6065.80775,15.424,0.003
6065.82071,15.425,0.003
6065.83392,15.427,0.003
6065.84693,15.419,0.003
6066.66954,15.418,0.003
6066.68226,15.418,0.004
6066.69494,15.422,0.003
6066.70755,15.421,0.003
6066.72031,15.427,0.003
6067.65799,15.421,0.003
6067.67079,15.429,0.003
6067.68335,15.418,0.003
6067.69608,15.421,0.003
6067.70913,15.428,0.003
6067.72184,15.418,0.003
6067.74501,15.422,0.003
6067.75810,15.421,0.003
6067.77165,15.425,0.003
6067.79631,15.426,0.003
6067.80941,15.421,0.003
6067.82246,15.428,0.003
6067.83519,15.419,0.003
6067.92449,15.415,0.003
6067.93713,15.413,0.003
6068.66121,15.427,0.003
6068.67684,15.416,0.004
6068.70795,15.423,0.003
6068.72370,15.418,0.003
6068.75949,15.412,0.003
6068.78042,15.425,0.003
6069.76317,15.418,0.003
6069.77821,15.413,0.003
6069.80548,15.428,0.003
6069.81837,15.425,0.003
6070.65890,15.424,0.003
6070.67328,15.420,0.003
6070.68600,15.421,0.003
6070.69878,15.417,0.003
6070.71163,15.419,0.004
6070.72422,15.425,0.003
6070.73673,15.429,0.003
6071.66176,15.427,0.003
6071.67434,15.423,0.003
6071.68691,15.422,0.003
6071.69947,15.415,0.003
6071.71300,15.426,0.003
6071.72563,15.429,0.003
6071.74729,15.430,0.003
6071.76091,15.431,0.003
6075.60507,15.421,0.003
6075.61765,15.423,0.003
6075.63023,15.424,0.003
6075.69750,15.421,0.004
6075.71015,15.422,0.003
6075.73226,15.419,0.003
6075.75071,15.422,0.003
6075.77432,15.419,0.003
6075.78697,15.419,0.003
6075.80002,15.414,0.003
6075.81280,15.420,0.003
6075.82658,15.412,0.003
6076.63628,15.420,0.003
6076.64922,15.428,0.003
6076.75295,15.422,0.003
6076.76626,15.422,0.003
6076.79235,15.429,0.003
6076.80530,15.431,0.003
6077.75433,15.426,0.003
6077.76897,15.438,0.003
6077.78784,15.425,0.003
6077.79205,15.416,0.003
6077.81329,15.419,0.003
6077.82678,15.415,0.003
6077.83954,15.417,0.003
6077.85432,15.412,0.003
6077.86697,15.419,0.003
6077.88312,15.415,0.003
6077.89565,15.438,0.003
6077.90840,15.435,0.003
6077.92100,15.434,0.003
6077.93431,15.428,0.004
6078.62871,15.422,0.003
6078.64163,15.427,0.003
6078.65433,15.424,0.003
6078.66722,15.419,0.003
6078.68003,15.428,0.003
6078.69281,15.430,0.003
6078.71488,15.422,0.003
6078.73013,15.418,0.003
6078.75560,15.430,0.003
6078.76969,15.429,0.003
6078.78410,15.424,0.003
6078.79675,15.421,0.003
6078.80966,15.418,0.003
6078.82232,15.425,0.003
6078.83493,15.422,0.003
6078.84993,15.423,0.003
6078.86565,15.420,0.003
6078.87909,15.420,0.003
6078.89187,15.424,0.003
6078.90460,15.419,0.003
6078.91863,15.418,0.003
6079.61916,15.418,0.003
6079.63179,15.419,0.003
6079.64450,15.418,0.003
6079.65715,15.413,0.003
6079.66993,15.420,0.003
6079.69043,15.432,0.003
6079.71054,15.419,0.003
6079.73251,15.424,0.003
6079.75606,15.414,0.003
6079.77078,15.424,0.003
6079.78399,15.414,0.003
6079.79725,15.419,0.003
6079.80992,15.424,0.003
6080.65319,15.419,0.003
6080.67075,15.430,0.003
6080.68458,15.413,0.003
6080.70140,15.424,0.003
6080.71611,15.422,0.003
6080.72891,15.418,0.003
6080.74279,15.420,0.003
6080.75617,15.418,0.003
6080.76952,15.418,0.003
6080.78248,15.420,0.003
6080.79547,15.414,0.003
6080.81782,15.423,0.003
6080.83076,15.418,0.003
6080.85280,15.427,0.003
6080.86556,15.428,0.003
6080.87827,15.421,0.003
6080.89372,15.424,0.003
6080.91034,15.412,0.003
6080.92302,15.413,0.003
6080.93551,15.418,0.003
6080.94802,15.438,0.004
6081.62465,15.426,0.004
6081.63881,15.414,0.004
6081.65286,15.425,0.004
6081.66571,15.422,0.003
6081.67819,15.437,0.004
6081.74940,15.416,0.004
6081.78531,15.415,0.003
6082.60597,15.443,0.006
6082.61868,15.427,0.004
6082.63174,15.432,0.005
6082.64467,15.423,0.005
6082.65779,15.427,0.005
6082.67136,15.434,0.005
6082.69576,15.439,0.005
6082.70853,15.440,0.005
6082.72150,15.429,0.004
6082.73297,15.431,0.005
6082.77983,15.443,0.005
6086.71193,15.421,0.003
6086.72631,15.416,0.003
6086.77810,15.417,0.003
6086.86786,15.436,0.004
6086.88043,15.430,0.004
6087.61151,15.438,0.003
6087.72334,15.418,0.004
6087.74195,15.432,0.004
6087.76686,15.414,0.003
6087.77971,15.427,0.003
6087.80375,15.426,0.003
6087.81734,15.414,0.003
6087.83074,15.433,0.003
6087.84341,15.431,0.004
6087.85775,15.436,0.004
6089.72463,15.414,0.003
6089.73832,15.429,0.003
6089.76056,15.422,0.003
6089.77407,15.433,0.003
6092.76518,15.406,0.003
6092.85847,15.443,0.004
6093.70026,15.416,0.003
6093.76259,15.428,0.003
6093.77518,15.428,0.004
6093.78762,15.423,0.004
6093.80030,15.421,0.004
6093.81484,15.437,0.004
6093.82762,15.427,0.004
6093.85363,15.430,0.004
6093.86617,15.433,0.004
6093.88473,15.430,0.004
6094.65111,15.432,0.004
6094.67610,15.419,0.003
6094.68890,15.423,0.004
6094.71215,15.425,0.003
6094.72592,15.419,0.003
6094.74810,15.430,0.003
6094.76050,15.420,0.003
6094.81215,15.421,0.003
6094.82568,15.426,0.003
6094.83846,15.428,0.003
6094.85140,15.435,0.004
6094.86420,15.436,0.004
6094.88842,15.427,0.004
6096.71991,15.441,0.004
6096.73270,15.422,0.004
6096.74673,15.419,0.004
6096.75939,15.429,0.004
6097.70829,15.423,0.004
6099.71073,15.436,0.004
