T,Flux,E
5404.77030,15.299,0.004
5404.78554,15.292,0.004
5405.61358,15.305,0.005
5405.62784,15.302,0.004
5405.64032,15.306,0.004
5405.65287,15.305,0.004
5405.66740,15.293,0.004
5405.68013,15.302,0.004
5405.69280,15.298,0.004
5405.70547,15.297,0.004
5405.71794,15.294,0.004
5405.73054,15.301,0.004
5405.74295,15.295,0.004
5405.75552,15.302,0.004
5405.76804,15.296,0.004
5405.78056,15.298,0.004
5405.79306,15.309,0.004
5407.46751,15.294,0.005
5407.48233,15.307,0.004
5407.49475,15.301,0.004
5407.50733,15.298,0.004
5407.52022,15.308,0.004
5407.53274,15.309,0.004
5407.54538,15.299,0.004
5407.55842,15.299,0.004
5407.57107,15.296,0.004
5407.58398,15.301,0.004
5407.59755,15.303,0.004
5407.61169,15.299,0.004
5407.62437,15.301,0.004
5407.63713,15.297,0.005
5407.64993,15.306,0.004
5407.66269,15.302,0.004
5407.67517,15.289,0.004
5407.68895,15.297,0.004
5407.70160,15.295,0.004
5407.71439,15.298,0.004
5407.72702,15.304,0.004
5407.73967,15.299,0.004
5407.75232,15.296,0.004
5407.76497,15.297,0.004
5407.77752,15.298,0.004
5408.50009,15.297,0.005
5408.51273,15.299,0.005
5408.53033,15.297,0.004
5408.54281,15.296,0.004
5408.55535,15.299,0.005
5408.57769,15.303,0.004
5408.59081,15.295,0.004
5408.60474,15.294,0.004
5408.61797,15.294,0.004
5408.63065,15.299,0.004
5408.64310,15.292,0.004
5408.65574,15.294,0.004
5408.66928,15.305,0.004
5408.68184,15.296,0.004
5408.69444,15.293,0.004
5408.70716,15.296,0.004
5408.71973,15.304,0.004
5408.73238,15.298,0.004
5408.74488,15.297,0.004
5408.75744,15.293,0.004
5408.77005,15.305,0.004
5408.78246,15.300,0.005
5409.46752,15.291,0.005
5409.48027,15.299,0.004
5409.49267,15.289,0.004
5409.50531,15.293,0.004
5409.52152,15.300,0.004
5409.55648,15.299,0.004
5409.59204,15.293,0.003
5409.62738,15.293,0.003
5409.66327,15.294,0.004
5409.69850,15.303,0.004
5409.73440,15.300,0.004
5409.74697,15.297,0.004
5409.75965,15.299,0.004
5409.77218,15.298,0.004
5409.78472,15.306,0.004
5410.46841,15.292,0.004
5410.48450,15.300,0.004
5410.49708,15.301,0.004
5410.51002,15.294,0.004
5410.52262,15.291,0.004
5410.55875,15.296,0.004
5410.59458,15.289,0.004
5410.63094,15.292,0.004
5410.66726,15.298,0.004
5410.70201,15.303,0.004
5410.73809,15.294,0.004
5410.75068,15.285,0.004
5410.76391,15.301,0.004
5410.77655,15.302,0.004
5411.47365,15.294,0.004
5411.48623,15.297,0.003
5411.49908,15.290,0.004
5411.51159,15.293,0.004
5411.52417,15.302,0.004
5411.55942,15.294,0.003
5411.59455,15.294,0.004
5411.63102,15.291,0.003
5411.66719,15.298,0.003
5411.70278,15.297,0.003
5411.73889,15.296,0.004
5411.75160,15.299,0.003
5411.76429,15.305,0.003
5411.77665,15.313,0.004
5412.51014,15.299,0.004
5412.52271,15.298,0.004
5412.53694,15.310,0.004
5412.54959,15.304,0.004
5412.56263,15.300,0.004
5412.57615,15.296,0.004
5412.58980,15.299,0.004
5412.60269,15.299,0.004
5412.61555,15.300,0.004
5412.62820,15.296,0.004
5412.64089,15.301,0.004
5412.65337,15.306,0.004
5412.67152,15.300,0.004
5412.68411,15.293,0.004
5412.69778,15.307,0.005
5412.73229,15.294,0.004
5412.75832,15.300,0.005
5413.47713,15.290,0.004
5413.48966,15.303,0.004
5413.50388,15.302,0.004
5413.51653,15.296,0.004
5413.55191,15.297,0.004
5413.58785,15.304,0.004
5413.62336,15.298,0.004
5413.65894,15.297,0.003
5413.69573,15.292,0.004
5413.73085,15.299,0.003
5413.74335,15.308,0.003
5413.75610,15.295,0.004
5413.76859,15.297,0.004
5414.47165,15.289,0.004
5414.48433,15.291,0.004
5414.49681,15.292,0.004
5414.50939,15.294,0.003
5414.52210,15.299,0.003
5414.55807,15.287,0.003
5414.59463,15.295,0.004
5414.63079,15.296,0.003
5414.66752,15.298,0.003
5414.70624,15.297,0.004
5414.74266,15.310,0.003
5414.75519,15.303,0.003
5414.76806,15.302,0.003
5416.60096,15.306,0.004
5416.61385,15.305,0.004
5416.62916,15.300,0.004
5416.64689,15.304,0.004
5416.67057,15.290,0.004
5416.68430,15.300,0.004
5416.70970,15.294,0.004
5418.53284,15.297,0.003
5418.54638,15.296,0.003
5418.56549,15.298,0.003
5418.57936,15.293,0.003
5418.59645,15.291,0.003
5418.60974,15.305,0.003
5418.62954,15.304,0.003
5418.64662,15.299,0.003
5418.66477,15.299,0.003
5418.68110,15.298,0.003
5418.69599,15.302,0.004
5418.71137,15.301,0.003
5421.48831,15.297,0.004
5421.50454,15.302,0.004
5421.51828,15.302,0.004
5421.53241,15.296,0.004
5421.54720,15.293,0.004
5421.56425,15.302,0.004
5421.57762,15.295,0.004
5421.59201,15.297,0.004
5421.60899,15.295,0.004
5421.62368,15.296,0.004
5421.63818,15.299,0.004
5421.65195,15.303,0.004
5421.66649,15.298,0.004
5421.68047,15.305,0.004
5421.69438,15.301,0.004
5421.71225,15.298,0.004
5421.72489,15.298,0.004
5422.48859,15.295,0.004
5422.50142,15.300,0.004
5422.51419,15.296,0.004
5422.52934,15.289,0.004
5422.54553,15.290,0.003
5422.56026,15.293,0.004
5422.62781,15.300,0.003
5422.66938,15.293,0.004
5422.71425,15.289,0.003
5422.75560,15.299,0.004
5423.48316,15.295,0.003
5423.49817,15.294,0.003
5423.51191,15.299,0.004
5423.52508,15.291,0.003
5423.54049,15.296,0.003
5423.58348,15.292,0.004
5423.62983,15.295,0.004
5423.67420,15.299,0.004
5423.69137,15.298,0.004
5425.49211,15.300,0.004
5425.50559,15.300,0.004
5425.52025,15.294,0.004
5425.53327,15.305,0.004
5425.54691,15.299,0.004
5426.48692,15.294,0.005
5426.50055,15.294,0.005
5426.51357,15.299,0.005
5426.52637,15.293,0.005
5426.53960,15.298,0.004
5426.59256,15.293,0.005
5426.63458,15.287,0.005
5426.69082,15.296,0.006
5426.73307,15.295,0.005
5430.47361,15.300,0.005
5430.48646,15.294,0.004
5430.49913,15.298,0.004
5430.51239,15.293,0.004
5430.52634,15.297,0.004
5430.54559,15.295,0.004
5430.55847,15.298,0.004
5430.57115,15.302,0.004
5430.58388,15.296,0.004
5430.59651,15.296,0.004
5430.61034,15.295,0.004
5430.62285,15.289,0.004
5430.63553,15.298,0.004
5430.64834,15.296,0.004
5430.66399,15.302,0.004
5431.47452,15.297,0.005
5431.48750,15.297,0.004
5431.50020,15.296,0.004
5431.51328,15.297,0.004
5431.52696,15.300,0.004
5431.54086,15.298,0.004
5431.55354,15.298,0.004
5431.56627,15.291,0.004
5431.57887,15.305,0.004
5431.59131,15.295,0.004
5431.60778,15.299,0.004
5431.62024,15.301,0.004
5431.63275,15.295,0.004
5431.64538,15.293,0.004
5431.65792,15.300,0.004
5431.67193,15.295,0.004
5431.68632,15.288,0.005
5432.52424,15.292,0.006
5432.54437,15.302,0.005
5432.62334,15.294,0.004
5432.63732,15.291,0.004
5432.64992,15.299,0.004
5432.66624,15.296,0.005
5433.53259,15.296,0.005
5433.62827,15.300,0.004
5433.64098,15.292,0.004
5433.66061,15.292,0.004
5433.67382,15.287,0.004
5433.68628,15.300,0.004
5434.48630,15.296,0.004
5434.50386,15.294,0.004
5434.51764,15.301,0.004
5434.53136,15.289,0.004
5434.54975,15.296,0.004
5434.56247,15.294,0.004
5434.57572,15.296,0.004
5434.58815,15.290,0.004
5434.60546,15.292,0.004
5434.61812,15.300,0.004
5434.63538,15.295,0.004
5434.64793,15.303,0.004
5434.66283,15.299,0.004
5434.67781,15.296,0.004
5434.69030,15.299,0.004
5434.70294,15.296,0.004
5435.47677,15.295,0.004
5435.48967,15.291,0.004
5435.50237,15.294,0.004
5435.51570,15.293,0.004
5435.53263,15.307,0.004
5435.54516,15.302,0.004
5435.56184,15.307,0.004
5435.59930,15.296,0.004
5435.61508,15.296,0.004
5435.63269,15.302,0.004
5435.65286,15.292,0.004
5435.66856,15.303,0.004
5435.68096,15.302,0.004
5435.69351,15.299,0.004
5435.70750,15.294,0.004
5436.47464,15.295,0.005
5436.48742,15.302,0.004
5436.50083,15.306,0.004
5436.54173,15.303,0.004
5436.58630,15.304,0.004
5436.64477,15.299,0.004
5436.65883,15.296,0.004
5436.70058,15.292,0.004
5437.48342,15.296,0.004
5437.49674,15.299,0.004
5437.54184,15.290,0.003
5437.58035,15.292,0.004
5437.62082,15.297,0.004
5437.67288,15.309,0.004
5438.49601,15.299,0.004
5438.50967,15.299,0.004
5438.52274,15.297,0.004
5438.53546,15.290,0.004
5438.57201,15.305,0.004
5438.58805,15.303,0.004
5438.63691,15.297,0.004
5438.64979,15.291,0.004
5438.66247,15.298,0.004
5438.67491,15.301,0.004
5438.68752,15.298,0.004
5438.70009,15.294,0.004
5439.48598,15.295,0.005
5439.51952,15.291,0.005
5439.53689,15.293,0.004
5439.55340,15.300,0.004
5439.56586,15.288,0.004
5439.57831,15.304,0.004
5439.59077,15.296,0.004
5439.60333,15.294,0.004
5439.61609,15.293,0.005
5439.62879,15.298,0.004
5439.64140,15.299,0.004
5439.65408,15.295,0.004
5439.67458,15.298,0.005
5439.68716,15.299,0.005
5443.49444,15.293,0.004
5443.50857,15.295,0.004
5443.52109,15.290,0.004
5443.53393,15.300,0.004
5443.54652,15.297,0.004
5443.56720,15.288,0.004
5443.57978,15.292,0.004
5443.59254,15.296,0.004
5443.60503,15.296,0.004
5443.61753,15.294,0.004
5443.63026,15.291,0.004
5443.64756,15.296,0.004
5443.65998,15.298,0.004
5443.67394,15.303,0.004
5443.68649,15.294,0.004
5444.48117,15.292,0.005
5444.50208,15.295,0.004
5444.51753,15.294,0.004
5444.53186,15.300,0.005
5444.55359,15.294,0.004
5444.56618,15.299,0.004
5444.58848,15.302,0.004
5444.60525,15.295,0.004
5444.61785,15.302,0.004
5444.63051,15.297,0.004
5444.64335,15.298,0.004
5444.65587,15.291,0.004
5444.66859,15.301,0.004
5445.47680,15.296,0.004
5445.49641,15.294,0.003
5445.53439,15.293,0.004
5445.57466,15.294,0.004
5445.62568,15.295,0.004
5445.63833,15.298,0.004
5445.65079,15.303,0.004
5445.66499,15.301,0.004
5445.67739,15.292,0.004
5446.48122,15.292,0.004
5446.49942,15.296,0.004
5446.51283,15.298,0.004
5446.53232,15.301,0.004
5446.54488,15.293,0.004
5446.55864,15.293,0.004
5446.57281,15.304,0.004
5446.58596,15.292,0.004
5446.59850,15.298,0.004
5446.61151,15.295,0.004
5446.62399,15.301,0.004
5446.63760,15.285,0.004
5446.65134,15.294,0.004
5446.66395,15.299,0.004
5447.47152,15.299,0.005
5447.48494,15.296,0.004
5447.49981,15.290,0.004
5447.51601,15.294,0.004
5447.52846,15.294,0.004
5447.54252,15.298,0.004
5447.55518,15.299,0.004
5447.56763,15.301,0.004
5447.60645,15.295,0.004
5447.62047,15.286,0.004
5447.63306,15.291,0.004
5448.47372,15.303,0.005
5448.48709,15.291,0.004
5448.50572,15.295,0.004
5448.51852,15.292,0.004
5448.53121,15.302,0.004
5448.54443,15.294,0.004
5448.55917,15.290,0.004
5448.57265,15.302,0.004
5448.61438,15.290,0.004
5448.66030,15.306,0.004
5449.47489,15.295,0.006
5449.48805,15.299,0.004
5449.50049,15.293,0.004
5449.51325,15.304,0.004
5449.52875,15.299,0.004
5449.54425,15.301,0.004
5449.58024,15.292,0.004
5449.61466,15.299,0.004
5449.62785,15.296,0.004
5450.49071,15.301,0.004
5450.50342,15.298,0.004
5450.51602,15.304,0.004
5450.52843,15.298,0.004
5450.54104,15.298,0.004
5450.55354,15.296,0.004
5450.56649,15.296,0.004
5450.58027,15.308,0.004
5450.60220,15.298,0.004
5450.61478,15.302,0.004
5450.62926,15.304,0.004
5450.64210,15.300,0.004
5450.65550,15.303,0.004
5451.48966,15.309,0.004
5451.50218,15.315,0.004
5451.51592,15.290,0.004
5451.52835,15.296,0.004
5451.62979,15.302,0.003
5451.64490,15.312,0.004
5451.65821,15.296,0.003
5453.52916,15.296,0.005
5453.62134,15.298,0.004
5457.51506,15.297,0.004
5457.58555,15.296,0.004
5457.62627,15.241,0.004
5458.50371,15.303,0.004
5458.57070,15.298,0.004
5459.47829,15.293,0.005
5459.53373,15.298,0.004
5459.57746,15.299,0.004
5459.61807,15.293,0.004
5460.52329,15.297,0.004
5460.56381,15.288,0.005
5461.49274,15.304,0.006
5461.52481,15.292,0.005
5461.56640,15.294,0.005
5461.61844,15.307,0.005
5462.51056,15.294,0.004
5462.59410,15.291,0.004
5463.48774,15.294,0.004
5463.53000,15.301,0.004
5464.48003,15.288,0.005
5464.52185,15.301,0.004
5465.48117,15.302,0.005
5466.53774,15.295,0.004
5468.52711,15.299,0.004
5468.53295,15.293,0.004
5469.54895,15.301,0.004
5470.58753,15.300,0.004
5471.57163,15.283,0.004
5472.52774,15.295,0.004
5473.48684,15.297,0.005
5473.58009,15.299,0.004
5477.51814,15.305,0.004
5478.54133,15.300,0.004
5480.54540,15.297,0.004
5481.51564,15.307,0.005
5485.55993,15.303,0.005
5486.54786,15.295,0.004
5487.53066,15.301,0.004
5488.51794,15.292,0.004
5489.50426,15.308,0.004
5490.50439,15.301,0.005
5491.49913,15.299,0.005
5494.50778,15.290,0.005
5495.52139,15.298,0.004
5497.52390,15.297,0.004
5499.52397,15.304,0.005
5504.50909,15.297,0.005
5595.87791,15.315,0.006
5596.86436,15.297,0.004
5597.86384,15.301,0.004
5598.85913,15.302,0.004
5599.87094,15.300,0.004
5600.86542,15.297,0.003
5600.88878,15.298,0.004
5601.89033,15.299,0.005
5602.86287,15.294,0.004
5604.87108,15.295,0.004
5605.86915,15.289,0.003
5606.86691,15.298,0.004
5607.87120,15.300,0.003
5608.86611,15.310,0.004
5610.89137,15.298,0.004
5614.85119,15.302,0.004
5615.85948,15.311,0.004
5616.85220,15.293,0.004
5617.88820,15.303,0.006
5620.84035,15.304,0.004
5621.84305,15.295,0.003
5622.87766,15.304,0.003
5624.83607,15.305,0.004
5625.81526,15.308,0.004
5626.80993,15.303,0.005
5627.83950,15.296,0.003
5628.85023,15.300,0.003
5629.81843,15.292,0.004
5630.79583,15.309,0.004
5631.82129,15.305,0.005
5632.83088,15.298,0.004
5633.78811,15.292,0.003
5634.84297,15.298,0.004
5635.85104,15.301,0.004
5637.81050,15.295,0.004
5638.79033,15.301,0.004
5639.77022,15.300,0.004
5639.84600,15.298,0.004
5640.77622,15.308,0.004
5640.81440,15.295,0.004
5640.85263,15.301,0.004
5640.90237,15.298,0.004
5641.76604,15.296,0.004
5641.80908,15.300,0.004
5641.89084,15.301,0.004
5642.76950,15.302,0.004
5642.83037,15.301,0.004
5642.89023,15.296,0.004
5643.75409,15.302,0.004
5643.79226,15.296,0.004
5643.85212,15.303,0.004
5643.89297,15.292,0.003
5644.75797,15.305,0.004
5644.80017,15.300,0.004
5644.87455,15.298,0.004
5647.80029,15.295,0.004
5647.87139,15.303,0.004
5647.88738,15.292,0.004
5647.90578,15.304,0.004
5648.74379,15.302,0.004
5648.80633,15.298,0.003
5648.85034,15.301,0.003
5648.89360,15.301,0.004
5649.74961,15.300,0.003
5649.78881,15.308,0.003
5649.85624,15.297,0.003
5649.89473,15.299,0.003
5650.74457,15.297,0.003
5650.78067,15.294,0.003
5650.84303,15.299,0.003
5650.88719,15.298,0.003
5651.76232,15.291,0.003
5651.80497,15.300,0.003
5651.87563,15.296,0.003
5652.73467,15.297,0.003
5652.74240,15.295,0.003
5652.80383,15.299,0.003
5652.84614,15.295,0.003
5653.75897,15.297,0.003
5653.87836,15.300,0.003
5653.89145,15.299,0.003
5654.76156,15.296,0.004
5654.81411,15.297,0.004
5654.85400,15.291,0.003
5654.89715,15.302,0.003
