T,Flux,E
5392.77119,14.996,0.003
5392.78370,15.000,0.003
5392.79630,15.004,0.003
5392.80887,15.000,0.003
5392.82133,14.999,0.003
5392.83379,14.995,0.004
5393.62426,14.990,0.004
5393.63669,14.994,0.004
5393.65088,14.996,0.004
5393.66372,14.990,0.004
5393.67640,14.999,0.004
5393.68936,14.991,0.004
5393.70206,14.994,0.004
5393.71460,14.996,0.004
5393.72729,14.999,0.004
5393.74235,14.989,0.004
5393.75993,14.998,0.004
5393.77278,14.998,0.004
5393.78557,14.996,0.004
5393.79805,15.005,0.004
5393.81065,14.992,0.004
5393.82330,15.005,0.004
5393.83590,15.003,0.004
5395.80661,14.993,0.004
5395.81652,15.001,0.004
5395.82889,14.999,0.004
5396.52363,14.997,0.004
5396.53617,14.993,0.004
5396.57082,15.003,0.004
5396.59792,15.001,0.004
5396.61137,15.002,0.003
5396.62458,15.006,0.004
5396.66103,14.987,0.003
5396.67365,14.996,0.003
5396.70824,15.000,0.003
5396.72069,14.997,0.003
5396.75549,14.996,0.003
5396.76807,14.994,0.003
5396.78081,14.996,0.003
5396.79350,14.994,0.004
5396.80623,15.003,0.004
5397.58599,14.996,0.004
5397.60274,14.991,0.004
5397.61615,15.005,0.004
5397.63584,15.001,0.004
5397.64880,15.003,0.004
5397.66147,14.994,0.004
5397.67406,14.998,0.004
5397.68662,14.997,0.004
5397.69927,15.004,0.004
5397.71177,15.006,0.004
5402.51595,15.003,0.006
5402.60679,14.997,0.007
5402.65067,14.997,0.004
5402.68053,14.996,0.004
5403.46700,14.994,0.003
5403.47936,14.996,0.003
5403.49198,14.998,0.003
5403.50445,14.996,0.003
5403.51694,14.995,0.003
5403.52914,14.997,0.003
5403.54169,14.993,0.003
5403.55408,15.000,0.003
5403.56665,15.000,0.003
5403.57960,14.997,0.003
5403.59285,14.998,0.003
5403.60645,14.996,0.003
5403.62089,14.988,0.003
5403.63368,14.996,0.003
5403.64647,14.998,0.003
5403.65948,14.993,0.003
5403.67195,14.997,0.003
5403.68453,14.994,0.003
5403.69728,14.991,0.003
5403.71280,14.993,0.003
5403.72552,14.992,0.003
5403.73810,15.000,0.003
5403.75071,14.999,0.003
5403.76333,14.998,0.004
5403.77603,14.998,0.004
5403.78856,15.005,0.004
5404.46725,14.998,0.004
5404.47980,14.991,0.003
5404.49245,14.994,0.003
5404.50515,14.994,0.003
5404.51767,14.993,0.003
5404.53027,14.996,0.003
5404.54295,14.993,0.003
5404.55547,14.998,0.003
5404.56798,14.997,0.003
5404.58076,14.993,0.003
5404.59386,14.994,0.003
5404.60778,15.008,0.003
5404.62129,15.014,0.003
5404.63647,15.000,0.003
5404.64992,15.009,0.003
5404.66333,15.008,0.003
5404.67603,15.004,0.003
5404.68981,15.007,0.003
5404.70226,15.003,0.004
5404.71491,15.009,0.004
5404.72761,14.997,0.004
5404.74177,14.995,0.004
5404.75442,14.985,0.003
5404.77030,14.987,0.004
5404.78554,14.999,0.004
5405.61358,15.002,0.004
5405.62784,15.002,0.004
5405.64032,14.997,0.004
5405.65287,14.992,0.004
5405.66740,14.996,0.004
5405.68013,14.998,0.004
5405.69280,14.996,0.004
5405.70547,14.994,0.004
5405.71794,14.990,0.004
5405.73054,15.000,0.003
5405.74295,14.995,0.003
5405.75552,14.997,0.004
5405.76804,14.995,0.003
5405.78056,15.001,0.003
5405.79306,14.986,0.003
5407.46751,14.999,0.004
5407.48233,14.998,0.004
5407.49475,15.001,0.004
5407.50733,14.988,0.004
5407.52022,14.998,0.004
5407.53274,15.001,0.004
5407.54538,14.993,0.004
5407.55842,14.994,0.004
5407.57107,14.999,0.004
5407.58398,14.998,0.004
5407.59755,14.993,0.004
5407.61169,14.993,0.004
5407.62437,15.006,0.004
5407.63713,15.004,0.004
5407.64993,15.010,0.004
5407.66269,15.007,0.004
5407.67517,15.005,0.004
5407.68895,15.018,0.004
5407.70160,15.005,0.004
5407.71439,15.004,0.004
5407.72702,15.013,0.004
5407.73967,15.005,0.004
5407.75232,15.009,0.004
5407.76497,15.014,0.004
5407.77752,14.996,0.004
5408.50009,14.998,0.004
5408.51273,14.994,0.004
5408.53033,14.988,0.004
5408.54281,14.999,0.004
5408.55535,15.000,0.004
5408.57769,15.001,0.004
5408.59081,15.000,0.004
5408.60474,15.001,0.004
5408.61797,14.994,0.004
5408.63065,15.000,0.004
5408.64310,14.992,0.004
5408.65574,15.004,0.004
5408.66928,14.996,0.004
5408.68184,14.994,0.003
5408.69444,14.996,0.004
5408.70716,14.995,0.004
5408.71973,15.000,0.004
5408.73238,15.001,0.003
5408.74488,15.002,0.004
5408.75744,15.001,0.004
5408.77005,14.998,0.003
5408.78246,15.002,0.004
5409.46752,14.999,0.004
5409.48027,14.996,0.004
5409.49267,14.996,0.003
5409.50531,15.001,0.003
5409.52152,14.991,0.003
5409.55648,14.996,0.003
5409.59204,14.995,0.003
5409.62738,14.998,0.003
5409.66327,14.994,0.003
5409.69850,14.997,0.003
5409.73440,14.998,0.003
5409.74697,15.003,0.003
5409.75965,14.999,0.003
5409.77218,14.993,0.003
5409.78472,15.003,0.004
5410.46841,14.996,0.004
5410.48450,14.999,0.003
5410.49708,14.992,0.003
5410.51002,14.997,0.003
5410.52262,14.992,0.003
5410.55875,14.999,0.003
5410.59458,14.994,0.003
5410.63094,14.998,0.003
5410.66726,14.990,0.003
5410.70201,15.006,0.004
5410.73809,15.009,0.003
5410.75068,15.010,0.004
5410.76391,15.009,0.004
5410.77655,15.006,0.003
5411.47365,14.996,0.003
5411.48623,14.997,0.003
5411.49908,14.999,0.003
5411.51159,14.997,0.003
5411.52417,14.994,0.003
5411.55942,14.996,0.003
5411.59455,15.003,0.003
5411.63102,14.995,0.003
5411.66719,14.997,0.003
5411.70278,14.997,0.003
5411.73889,15.004,0.003
5411.75160,15.002,0.003
5411.76429,14.991,0.003
5411.77665,15.000,0.003
5412.51014,14.989,0.003
5412.52271,14.993,0.003
5412.53694,14.997,0.004
5412.54959,15.002,0.003
5412.56263,14.992,0.003
5412.57615,14.996,0.004
5412.58980,14.991,0.004
5412.60269,14.995,0.004
5412.61555,14.998,0.004
5412.62820,14.998,0.004
5412.64089,14.999,0.004
5412.65337,15.001,0.004
5412.67152,14.993,0.003
5412.68411,14.995,0.003
5412.69778,14.993,0.004
5412.73229,15.000,0.004
5412.75832,14.993,0.004
5413.47713,14.998,0.003
5413.48966,14.993,0.003
5413.50388,14.996,0.003
5413.51653,14.995,0.003
5413.55191,14.997,0.003
5413.58785,14.994,0.003
5413.62336,15.000,0.003
5413.65894,14.992,0.003
5413.69573,14.998,0.003
5413.73085,14.993,0.003
5413.74335,14.994,0.003
5413.75610,15.009,0.003
5413.76859,15.005,0.004
5414.47165,14.989,0.003
5414.48433,15.002,0.003
5414.49681,14.991,0.003
5414.50939,14.995,0.003
5414.52210,14.996,0.003
5414.55807,14.992,0.003
5414.59463,14.990,0.003
5414.63079,14.996,0.003
5414.66752,14.995,0.003
5414.70624,14.999,0.003
5414.74266,14.996,0.003
5414.75519,14.993,0.003
5414.76806,14.993,0.003
5416.60096,15.004,0.004
5416.61385,14.995,0.004
5416.62916,15.006,0.004
5416.64689,14.991,0.003
5416.67057,14.993,0.003
5416.68430,14.999,0.003
5416.70970,14.994,0.004
5418.53284,14.993,0.003
5418.54638,14.993,0.003
5418.56549,14.994,0.003
5418.57936,14.998,0.003
5418.59645,14.996,0.003
5418.60974,14.990,0.003
5418.62954,15.000,0.003
5418.64662,14.998,0.003
5418.66477,14.990,0.003
5418.68110,14.998,0.003
5418.69599,14.987,0.003
5418.71137,14.990,0.003
5421.48831,14.996,0.004
5421.50454,14.994,0.004
5421.51828,14.990,0.003
5421.53241,14.994,0.003
5421.54720,14.991,0.003
5421.56425,14.992,0.003
5421.57762,14.991,0.003
5421.59201,14.992,0.003
5421.60899,14.995,0.003
5421.62368,14.992,0.003
5421.63818,14.998,0.003
5421.65195,14.995,0.003
5421.66649,15.001,0.003
5421.68047,14.991,0.004
5421.69438,14.997,0.004
5421.71225,14.992,0.003
5421.72489,14.991,0.003
5422.48859,14.999,0.004
5422.50142,14.991,0.003
5422.51419,14.994,0.003
5422.52934,14.997,0.003
5422.54553,14.993,0.003
5422.56026,14.993,0.003
5422.62781,14.996,0.003
5422.66938,14.996,0.003
5422.71425,14.993,0.003
5422.75560,15.000,0.003
5423.48316,14.993,0.003
5423.49817,14.993,0.003
5423.51191,14.991,0.003
5423.52508,14.992,0.003
5423.54049,14.993,0.003
5423.58348,14.991,0.003
5423.62983,14.990,0.003
5423.67420,14.989,0.003
5423.69137,14.995,0.004
5425.49211,14.995,0.003
5425.50559,14.993,0.003
5425.52025,14.998,0.003
5425.53327,14.994,0.003
5425.54691,14.989,0.003
5426.48692,14.999,0.004
5426.50055,14.995,0.004
5426.51357,14.994,0.004
5426.52637,14.995,0.004
5426.53960,14.990,0.004
5426.59256,15.000,0.004
5426.63458,14.994,0.004
5426.69082,14.996,0.005
5426.73307,14.998,0.004
5430.47361,14.990,0.004
5430.48646,14.994,0.004
5430.49913,14.997,0.004
5430.51239,14.975,0.004
5430.52634,14.999,0.003
5430.54559,14.994,0.004
5430.55847,14.999,0.004
5430.57115,14.999,0.004
5430.58388,14.996,0.003
5430.59651,14.995,0.003
5430.61034,14.992,0.004
5430.62285,14.994,0.004
5430.63553,15.002,0.004
5430.64834,14.999,0.003
5430.66399,14.994,0.004
5431.47452,14.987,0.004
5431.48750,14.998,0.003
5431.50020,14.997,0.003
5431.51328,14.992,0.003
5431.52696,14.997,0.003
5431.54086,14.996,0.003
5431.55354,14.997,0.003
5431.56627,14.994,0.003
5431.57887,14.998,0.003
5431.59131,14.995,0.003
5431.60778,15.001,0.003
5431.62024,14.996,0.004
5431.63275,14.996,0.004
5431.64538,14.993,0.004
5431.65792,15.000,0.004
5431.67193,14.992,0.004
5431.68632,14.985,0.004
5432.52424,15.002,0.005
5432.54437,14.997,0.004
5432.62334,14.990,0.004
5432.63732,14.987,0.004
5432.64992,15.001,0.004
5432.66624,15.000,0.004
5433.53259,15.001,0.004
5433.62827,14.994,0.004
5433.64098,14.993,0.004
5433.66061,14.999,0.004
5433.67382,14.996,0.004
5433.68628,15.000,0.003
5434.48630,15.001,0.004
5434.50386,14.998,0.004
5434.51764,14.995,0.004
5434.53136,14.996,0.003
5434.54975,15.001,0.003
5434.56247,14.996,0.003
5434.57572,14.990,0.003
5434.58815,14.999,0.003
5434.60546,14.994,0.003
5434.61812,14.999,0.003
5434.63538,14.997,0.003
5434.64793,14.996,0.003
5434.66283,14.995,0.004
5434.67781,14.991,0.004
5434.69030,15.000,0.003
5434.70294,14.988,0.003
5435.47677,14.990,0.004
5435.48967,14.986,0.004
5435.50237,14.993,0.004
5435.51570,14.987,0.004
5435.53263,14.999,0.003
5435.54516,14.991,0.003
5435.56184,14.992,0.004
5435.59930,14.989,0.003
5435.61508,14.996,0.003
5435.63269,14.990,0.003
5435.65286,14.992,0.003
5435.66856,15.000,0.003
5435.68096,14.996,0.003
5435.69351,14.994,0.003
5435.70750,14.997,0.003
5436.47464,14.993,0.004
5436.48742,14.993,0.003
5436.50083,14.995,0.003
5436.54173,14.991,0.004
5436.58630,14.991,0.003
5436.64477,14.994,0.003
5436.65883,14.997,0.003
5436.70058,15.000,0.004
5437.48342,14.997,0.003
5437.49674,14.995,0.003
5437.54184,14.993,0.003
5437.58035,15.000,0.003
5437.62082,14.994,0.003
5437.67288,14.992,0.003
5438.49601,14.989,0.004
5438.50967,14.995,0.004
5438.52274,14.999,0.004
5438.53546,14.979,0.004
5438.57201,14.991,0.004
5438.58805,14.998,0.003
5438.63691,14.993,0.003
5438.64979,14.996,0.003
5438.66247,14.994,0.003
5438.67491,14.993,0.003
5438.68752,14.994,0.003
5438.70009,15.000,0.003
5439.48598,14.998,0.004
5439.51952,14.991,0.004
5439.53689,15.003,0.004
5439.55340,15.003,0.004
5439.56586,14.997,0.004
5439.57831,15.001,0.004
5439.59077,14.993,0.004
5439.60333,14.998,0.004
5439.61609,14.995,0.004
5439.62879,14.993,0.004
5439.64140,14.992,0.004
5439.65408,14.996,0.004
5439.67458,14.993,0.004
5439.68716,14.998,0.004
5443.49444,14.998,0.003
5443.50857,15.000,0.004
5443.52109,14.997,0.004
5443.53393,15.000,0.004
5443.54652,14.997,0.003
5443.56720,14.989,0.003
5443.57978,14.997,0.003
5443.59254,14.996,0.004
5443.60503,15.000,0.004
5443.61753,14.993,0.003
5443.63026,15.001,0.003
5443.64756,14.999,0.003
5443.65998,14.999,0.003
5443.67394,15.000,0.003
5443.68649,15.000,0.003
5444.48117,14.999,0.004
5444.50208,15.001,0.003
5444.51753,14.994,0.004
5444.53186,14.994,0.004
5444.55359,14.999,0.004
5444.56618,14.997,0.004
5444.58848,14.996,0.003
5444.60525,14.995,0.003
5444.61785,14.998,0.004
5444.63051,14.987,0.004
5444.64335,14.995,0.003
5444.65587,14.997,0.003
5444.66859,14.995,0.004
5445.47680,14.998,0.003
5445.49641,14.997,0.003
5445.53439,15.002,0.003
5445.57466,14.999,0.003
5445.62568,14.992,0.003
5445.63833,14.990,0.003
5445.65079,14.992,0.003
5445.66499,14.998,0.003
5445.67739,14.995,0.003
5446.48122,14.992,0.003
5446.49942,15.000,0.003
5446.51283,14.995,0.003
5446.53232,15.000,0.003
5446.54488,14.998,0.003
5446.55864,14.999,0.003
5446.57281,14.997,0.003
5446.58596,14.988,0.003
5446.59850,14.996,0.003
5446.61151,14.999,0.003
5446.62399,14.990,0.003
5446.63760,14.994,0.003
5446.65134,14.992,0.003
5446.66395,14.989,0.003
5447.47152,15.001,0.004
5447.48494,14.997,0.003
5447.49981,14.997,0.003
5447.51601,14.998,0.003
5447.52846,14.998,0.003
5447.54252,14.999,0.003
5447.55518,14.992,0.003
5447.56763,14.997,0.003
5447.60645,14.999,0.003
5447.62047,15.000,0.003
5447.63306,14.996,0.003
5448.47372,14.996,0.004
5448.48709,15.000,0.003
5448.50572,14.993,0.003
5448.51852,14.995,0.003
5448.53121,14.990,0.003
5448.54443,14.995,0.003
5448.55917,14.994,0.003
5448.57265,14.994,0.003
5448.61438,14.994,0.003
5448.66030,14.991,0.004
5449.47489,14.998,0.005
5449.48805,14.990,0.004
5449.50049,14.992,0.004
5449.51325,15.000,0.004
5449.52875,14.996,0.003
5449.54425,14.994,0.003
5449.58024,14.997,0.003
5449.61466,14.996,0.003
5449.62785,14.993,0.004
5450.49071,15.001,0.003
5450.50342,14.992,0.004
5450.51602,15.001,0.004
5450.52843,15.005,0.004
5450.54104,15.005,0.004
5450.55354,14.998,0.004
5450.56649,15.006,0.004
5450.58027,14.996,0.004
5450.60220,14.992,0.004
5450.61478,14.997,0.004
5450.62926,15.001,0.004
5450.64210,15.004,0.004
5450.65550,14.996,0.004
5451.48966,14.992,0.003
5451.50218,14.996,0.003
5451.51592,14.996,0.003
5451.52835,14.998,0.004
5451.62979,14.987,0.003
5451.64490,14.981,0.003
5451.65821,15.001,0.003
5453.52916,14.998,0.004
5453.62134,14.996,0.003
5457.51506,14.995,0.003
5457.58555,14.999,0.003
5457.62627,15.003,0.003
5458.50371,14.992,0.004
5458.57070,14.993,0.004
5459.47829,15.003,0.004
5459.53373,15.002,0.003
5459.57746,14.997,0.004
5459.61807,14.996,0.003
5460.52329,14.993,0.004
5460.56381,14.988,0.004
5461.49274,14.991,0.004
5461.52481,14.987,0.004
5461.56640,14.993,0.004
5461.61844,14.993,0.004
5462.51056,14.999,0.003
5462.59410,15.001,0.003
5463.48774,14.999,0.003
5463.53000,14.995,0.003
5464.48003,14.995,0.004
5464.52185,14.990,0.004
5465.48117,14.990,0.004
5466.53774,14.992,0.004
5468.52711,15.004,0.004
5468.53295,14.994,0.004
5469.54895,14.996,0.003
5470.58753,14.996,0.003
5471.57163,14.988,0.003
5472.52774,14.987,0.004
5473.48684,14.998,0.004
5473.58009,14.996,0.004
5477.51814,14.998,0.004
5478.54133,15.001,0.004
5480.54540,14.989,0.004
5481.51564,14.997,0.004
5485.55993,14.993,0.004
5486.54786,15.003,0.004
5487.53066,15.000,0.003
5488.51794,14.993,0.003
5489.50426,15.007,0.004
5490.50439,14.993,0.005
5491.49913,14.986,0.004
5494.50778,14.996,0.004
5495.52139,14.992,0.003
5497.52390,14.996,0.003
5499.52397,14.991,0.004
5504.50909,14.990,0.004
5595.87791,14.983,0.005
5596.86436,15.004,0.003
5598.85913,14.997,0.003
5599.87094,14.999,0.003
5600.86542,14.997,0.003
5600.88878,14.995,0.004
5601.89033,14.997,0.004
5602.86287,14.997,0.004
5604.87108,14.994,0.004
5605.86915,14.995,0.003
5606.86691,14.994,0.003
5607.87120,14.983,0.003
5608.86611,15.010,0.003
5610.89137,15.006,0.003
5612.86574,15.002,0.004
5614.85119,15.000,0.003
5615.85948,14.965,0.003
5616.85220,14.999,0.004
5617.88820,14.998,0.005
5620.84035,14.997,0.003
5621.84305,14.998,0.003
5622.87766,14.996,0.003
5624.83607,14.998,0.003
5625.81526,14.999,0.003
5626.80993,14.993,0.004
5627.83950,14.999,0.003
5628.85023,14.998,0.003
5629.81843,14.997,0.003
5630.79583,15.003,0.003
5631.82129,14.996,0.004
5632.83088,14.998,0.003
5633.78811,14.996,0.003
5634.84297,15.003,0.003
5635.85104,14.996,0.003
5637.81050,15.005,0.004
5638.79033,14.990,0.004
5639.77022,14.999,0.003
5639.84600,15.000,0.003
5640.77622,14.995,0.004
5640.81440,15.001,0.003
5640.85263,14.997,0.003
5640.90237,14.996,0.003
5641.76604,14.993,0.003
5641.80908,14.994,0.003
5641.89084,14.999,0.003
5642.76950,14.994,0.003
5642.83037,14.999,0.003
5642.89023,14.981,0.003
5643.75409,14.997,0.003
5643.79226,14.994,0.003
5643.85212,14.990,0.003
5643.89297,14.992,0.003
5644.75797,15.000,0.004
5644.80017,15.004,0.003
5644.87455,14.990,0.003
5647.80029,14.996,0.003
5647.87139,14.995,0.003
5647.88738,14.990,0.004
5647.90578,14.993,0.003
5648.74379,14.995,0.003
5648.80633,15.003,0.003
5648.85034,14.996,0.003
5648.89360,15.002,0.003
5649.74961,14.998,0.003
5649.78881,14.993,0.003
5649.85624,15.003,0.003
5649.89473,14.998,0.003
5650.74457,15.002,0.003
5650.78067,15.000,0.003
5650.84303,14.993,0.003
5650.88719,14.990,0.003
5651.76232,14.990,0.003
5651.80497,14.995,0.003
5651.87563,15.001,0.003
5652.73467,14.995,0.003
5652.74240,14.997,0.003
5652.80383,14.993,0.003
5652.84614,14.999,0.003
5653.75897,14.991,0.003
5653.87836,14.989,0.003
5653.89145,15.001,0.003
5654.76156,14.997,0.003
5654.81411,15.000,0.003
5654.85400,14.993,0.003
