T,Flux,E
5382.80486,14.899,0.004
5382.81792,14.900,0.003
5382.83064,14.900,0.003
5383.68890,14.907,0.003
5383.74709,14.898,0.003
5383.77351,14.899,0.003
5384.77192,14.898,0.003
5384.78442,14.902,0.003
5384.79704,14.899,0.003
5384.81006,14.899,0.003
5384.84142,14.906,0.003
5384.85445,14.905,0.004
5385.46764,14.898,0.003
5385.48069,14.891,0.003
5385.49421,14.904,0.003
5385.50685,14.902,0.003
5385.56320,14.898,0.003
5385.70930,14.902,0.003
5385.80737,14.904,0.003
5385.81994,14.912,0.003
5385.83249,14.907,0.003
5385.84492,14.900,0.003
5385.85768,14.903,0.003
5386.46675,14.891,0.003
5386.48038,14.896,0.003
5386.52242,14.900,0.003
5386.56258,14.896,0.003
5386.60452,14.898,0.003
5386.64604,14.898,0.003
5386.68878,14.903,0.003
5386.72768,14.902,0.003
5386.74036,14.907,0.003
5386.75312,14.906,0.003
5386.76600,14.906,0.003
5386.77863,14.907,0.003
5386.79254,14.902,0.003
5386.80520,14.910,0.003
5386.82166,14.911,0.003
5386.83448,14.905,0.003
5387.46650,14.900,0.003
5387.50090,14.900,0.003
5387.53765,14.894,0.003
5387.57191,14.904,0.003
5387.60989,14.899,0.003
5387.64466,14.905,0.003
5387.68411,14.905,0.003
5387.69701,14.902,0.003
5387.71000,14.904,0.003
5387.72275,14.909,0.003
5387.73543,14.903,0.003
5387.74832,14.906,0.003
5387.76352,14.905,0.003
5387.77627,14.899,0.003
5387.79210,14.902,0.003
5387.80472,14.903,0.003
5387.81965,14.908,0.003
5387.83216,14.904,0.003
5387.84474,14.906,0.003
5388.46468,14.900,0.003
5388.47722,14.899,0.003
5388.48980,14.898,0.003
5388.50230,14.902,0.003
5388.51509,14.903,0.003
5388.52783,14.905,0.003
5388.56220,14.901,0.003
5388.60229,14.901,0.003
5388.63688,14.900,0.003
5388.67462,14.901,0.003
5388.70963,14.900,0.003
5388.74700,14.903,0.003
5388.76127,14.894,0.003
5388.77405,14.902,0.003
5388.78677,14.904,0.003
5388.80456,14.901,0.003
5388.81722,14.898,0.003
5388.83086,14.900,0.003
5388.84341,14.910,0.003
5389.46424,14.900,0.004
5389.47779,14.897,0.003
5389.49048,14.900,0.003
5389.50312,14.894,0.003
5389.51589,14.900,0.003
5389.52861,14.900,0.003
5389.54163,14.895,0.003
5389.57967,14.897,0.003
5389.61389,14.899,0.003
5389.64887,14.904,0.003
5389.68481,14.902,0.003
5389.71920,14.895,0.003
5389.75404,14.903,0.003
5389.76683,14.898,0.003
5389.77956,14.898,0.003
5389.79332,14.898,0.003
5389.80599,14.900,0.003
5389.82009,14.908,0.003
5389.83288,14.896,0.003
5389.84572,14.902,0.003
5390.46495,14.902,0.004
5390.51975,14.897,0.003
5390.53639,14.901,0.003
5390.54911,14.894,0.003
5390.56176,14.901,0.003
5390.58207,14.897,0.003
5390.59491,14.902,0.003
5390.60764,14.901,0.003
5390.64730,14.901,0.003
5390.66781,14.900,0.003
5390.68050,14.900,0.003
5390.69359,14.894,0.003
5390.71751,14.901,0.003
5390.73062,14.897,0.003
5390.74304,14.889,0.003
5390.75576,14.902,0.003
5390.76846,14.894,0.003
5390.78104,14.895,0.003
5390.79359,14.899,0.003
5390.80619,14.903,0.003
5390.81867,14.900,0.003
5391.46655,14.904,0.003
5391.49874,14.908,0.003
5391.51221,14.898,0.003
5391.52612,14.891,0.003
5391.53863,14.895,0.003
5391.55100,14.902,0.003
5391.56345,14.898,0.003
5391.57605,14.897,0.003
5391.61052,14.899,0.003
5391.64703,14.897,0.003
5391.68530,14.897,0.003
5391.71985,14.896,0.003
5391.75408,14.899,0.003
5391.79052,14.900,0.003
5391.80313,14.900,0.003
5391.81579,14.903,0.003
5391.82824,14.902,0.003
5391.84061,14.898,0.003
5392.46319,14.894,0.003
5392.47589,14.897,0.003
5392.48837,14.895,0.003
5392.50099,14.899,0.003
5392.51375,14.898,0.003
5392.52709,14.901,0.003
5392.53998,14.899,0.003
5392.55375,14.899,0.003
5392.58848,14.898,0.003
5392.62338,14.900,0.003
5392.66018,14.893,0.003
5392.69862,14.899,0.003
5392.73350,14.895,0.003
5392.76811,14.900,0.003
5392.78063,14.899,0.003
5392.79323,14.896,0.003
5392.80580,14.900,0.003
5392.81825,14.903,0.003
5392.83071,14.904,0.003
5393.62120,14.895,0.003
5393.63359,14.897,0.003
5393.64780,14.900,0.003
5393.66063,14.900,0.003
5393.67332,14.894,0.003
5393.68627,14.899,0.003
5393.69899,14.901,0.003
5393.71150,14.899,0.003
5393.72421,14.897,0.003
5393.73926,14.899,0.003
5393.75683,14.897,0.003
5393.76969,14.900,0.003
5393.78247,14.896,0.003
5393.79497,14.896,0.003
5393.80758,14.896,0.003
5393.82021,14.899,0.003
5393.83280,14.905,0.003
5395.80354,14.907,0.003
5395.81341,14.898,0.003
5395.82579,14.904,0.003
5396.52053,14.899,0.003
5396.53306,14.899,0.003
5396.56773,14.897,0.003
5396.59481,14.892,0.003
5396.60828,14.899,0.003
5396.62149,14.895,0.003
5396.65793,14.893,0.003
5396.67056,14.896,0.003
5396.70514,14.900,0.003
5396.71760,14.898,0.003
5396.75241,14.903,0.003
5396.76498,14.893,0.003
5396.77774,14.898,0.003
5396.79040,14.898,0.003
5396.80313,14.894,0.003
5397.58265,14.901,0.003
5397.59965,14.895,0.003
5397.61306,14.898,0.003
5397.63276,14.902,0.003
5397.64557,14.900,0.003
5397.65839,14.903,0.003
5397.67096,14.899,0.003
5397.68353,14.897,0.003
5397.69617,14.907,0.003
5397.70866,14.908,0.003
5402.51287,14.904,0.004
5402.52657,14.906,0.004
5402.64758,14.901,0.003
5402.67436,14.895,0.003
5403.46389,14.899,0.003
5403.47625,14.895,0.003
5403.48886,14.897,0.003
5403.50136,14.897,0.003
5403.51382,14.894,0.003
5403.52602,14.898,0.003
5403.53860,14.899,0.003
5403.55097,14.898,0.003
5403.56355,14.901,0.003
5403.57650,14.900,0.003
5403.58975,14.901,0.003
5403.60333,14.901,0.003
5403.61777,14.903,0.003
5403.63057,14.899,0.003
5403.64336,14.897,0.003
5403.65637,14.902,0.003
5403.66886,14.903,0.003
5403.68143,14.900,0.003
5403.69420,14.905,0.003
5403.70813,14.902,0.003
5403.72242,14.907,0.003
5403.73500,14.901,0.003
5403.74760,14.901,0.003
5403.76022,14.912,0.003
5403.77294,14.905,0.003
5403.78544,14.913,0.003
5404.46414,14.898,0.003
5404.47669,14.896,0.003
5404.48936,14.898,0.003
5404.50204,14.897,0.003
5404.51457,14.896,0.003
5404.52717,14.901,0.003
5404.53984,14.894,0.003
5404.55236,14.902,0.003
5404.56489,14.900,0.003
5404.57767,14.901,0.003
5404.59076,14.898,0.003
5404.60468,14.904,0.003
5404.61820,14.902,0.003
5404.63336,14.911,0.003
5404.64682,14.899,0.003
5404.66023,14.901,0.003
5404.67293,14.902,0.003
5404.68672,14.904,0.003
5404.69917,14.904,0.003
5404.71182,14.905,0.003
5404.72450,14.914,0.003
5404.73868,14.903,0.003
5404.75131,14.901,0.003
5404.76669,14.907,0.003
5404.78241,14.899,0.003
5405.61049,14.912,0.003
5405.62473,14.907,0.003
5405.63724,14.902,0.003
5405.64979,14.905,0.003
5405.66425,14.901,0.003
5405.67701,14.902,0.003
5405.68968,14.904,0.003
5405.70236,14.909,0.003
5405.71483,14.904,0.003
5405.72743,14.909,0.003
5405.73983,14.903,0.003
5405.75241,14.900,0.003
5405.76495,14.904,0.003
5405.77745,14.904,0.003
5405.78994,14.901,0.003
5407.46441,14.914,0.004
5407.47922,14.900,0.003
5407.49167,14.902,0.003
5407.50421,14.905,0.003
5407.51709,14.906,0.003
5407.52964,14.902,0.003
5407.54228,14.904,0.003
5407.55532,14.904,0.003
5407.56795,14.901,0.003
5407.58087,14.911,0.003
5407.59388,14.902,0.003
5407.60859,14.913,0.003
5407.62122,14.904,0.003
5407.63403,14.907,0.003
5407.64682,14.895,0.003
5407.65960,14.905,0.003
5407.67208,14.904,0.003
5407.68582,14.904,0.003
5407.69848,14.894,0.003
5407.71126,14.899,0.003
5407.72391,14.906,0.003
5407.73656,14.903,0.003
5407.74920,14.901,0.003
5407.76186,14.905,0.003
5407.77442,14.901,0.003
5408.49670,14.901,0.003
5408.50961,14.906,0.003
5408.52723,14.900,0.003
5408.53968,14.900,0.003
5408.55224,14.912,0.003
5408.57457,14.904,0.003
5408.58771,14.903,0.003
5408.60162,14.901,0.003
5408.61485,14.899,0.003
5408.62755,14.899,0.003
5408.64000,14.902,0.003
5408.65262,14.901,0.003
5408.66618,14.901,0.003
5408.67873,14.896,0.003
5408.69134,14.898,0.003
5408.70407,14.900,0.003
5408.71663,14.897,0.003
5408.72925,14.901,0.003
5408.74176,14.900,0.003
5408.75430,14.901,0.003
5408.76692,14.902,0.003
5408.77934,14.903,0.003
5409.46440,14.898,0.004
5409.47714,14.899,0.003
5409.48954,14.901,0.003
5409.50219,14.891,0.003
5409.51840,14.898,0.003
5409.55331,14.903,0.003
5409.58865,14.903,0.003
5409.62430,14.899,0.003
5409.66018,14.895,0.003
5409.69539,14.897,0.003
5409.73128,14.899,0.003
5409.74388,14.902,0.003
5409.75655,14.892,0.003
5409.76907,14.906,0.003
5409.78162,14.901,0.003
5410.46531,14.897,0.004
5410.48140,14.904,0.003
5410.49394,14.900,0.003
5410.50692,14.900,0.003
5410.51950,14.899,0.003
5410.55565,14.903,0.003
5410.59146,14.901,0.003
5410.62783,14.900,0.003
5410.66355,14.896,0.003
5410.69891,14.898,0.003
5410.73496,14.897,0.003
5410.74758,14.904,0.003
5410.76081,14.900,0.003
5410.77343,14.900,0.003
5411.47056,14.898,0.003
5411.48313,14.901,0.003
5411.49597,14.899,0.003
5411.50848,14.898,0.003
5411.52105,14.898,0.003
5411.55629,14.899,0.003
5411.59144,14.902,0.003
5411.62791,14.896,0.003
5411.66411,14.907,0.003
5411.69966,14.898,0.003
5411.73577,14.902,0.003
5411.74848,14.900,0.003
5411.76117,14.903,0.003
5411.77355,14.928,0.003
5412.50700,14.900,0.003
5412.51961,14.894,0.003
5412.53382,14.904,0.003
5412.54649,14.898,0.003
5412.55951,14.903,0.003
5412.57303,14.902,0.003
5412.58667,14.902,0.003
5412.59957,14.895,0.003
5412.61241,14.903,0.003
5412.62507,14.904,0.003
5412.63778,14.900,0.003
5412.65026,14.901,0.003
5412.66537,14.898,0.003
5412.68100,14.904,0.003
5412.69464,14.902,0.003
5412.72919,14.899,0.003
5412.75519,14.900,0.003
5413.47080,14.899,0.003
5413.48652,14.914,0.003
5413.50077,14.900,0.003
5413.51341,14.898,0.003
5413.54880,14.896,0.003
5413.58475,14.907,0.003
5413.62025,14.899,0.003
5413.65581,14.900,0.003
5413.69262,14.900,0.003
5413.72775,14.903,0.003
5413.74023,14.908,0.003
5413.75298,14.908,0.003
5413.76549,14.905,0.003
5414.46854,14.900,0.003
5414.48121,14.900,0.003
5414.49371,14.901,0.003
5414.50625,14.905,0.003
5414.51896,14.900,0.003
5414.55494,14.900,0.003
5414.59151,14.896,0.003
5414.62768,14.896,0.003
5414.66440,14.903,0.003
5414.70143,14.902,0.003
5414.73955,14.902,0.003
5414.75206,14.907,0.003
5414.76495,14.907,0.003
5416.59784,14.908,0.003
5416.61069,14.903,0.003
5416.62602,14.905,0.003
5416.64378,14.896,0.003
5416.66743,14.904,0.003
5416.68116,14.896,0.003
5416.70655,14.904,0.003
5418.52974,14.898,0.003
5418.54325,14.902,0.003
5418.56235,14.904,0.003
5418.57624,14.903,0.003
5418.59334,14.906,0.003
5418.60662,14.907,0.003
5418.62642,14.896,0.003
5418.64347,14.901,0.003
5418.66165,14.903,0.003
5418.67796,14.897,0.003
5418.69287,14.905,0.003
5418.70825,14.891,0.003
5421.48517,14.898,0.003
5421.50139,14.902,0.003
5421.51516,14.903,0.003
5421.52929,14.901,0.003
5421.54405,14.895,0.003
5421.56114,14.901,0.003
5421.57449,14.898,0.003
5421.58888,14.907,0.003
5421.60586,14.901,0.003
5421.62053,14.902,0.003
5421.63505,14.902,0.003
5421.64882,14.903,0.003
5421.66337,14.899,0.003
5421.67736,14.907,0.003
5421.69125,14.908,0.003
5421.70913,14.895,0.003
5421.72176,14.907,0.003
5422.48545,14.909,0.003
5422.49828,14.905,0.003
5422.51107,14.897,0.003
5422.52606,14.906,0.003
5422.54202,14.900,0.003
5422.55713,14.904,0.003
5422.62469,14.902,0.003
5422.66626,14.906,0.003
5422.71113,14.896,0.003
5422.75245,14.893,0.003
5423.48004,14.901,0.003
5423.49503,14.898,0.003
5423.50880,14.898,0.003
5423.52195,14.897,0.003
5423.53708,14.899,0.003
5423.58034,14.898,0.003
5423.62668,14.898,0.003
5423.67105,14.903,0.003
5423.68822,14.903,0.003
5425.48899,14.904,0.003
5425.50244,14.899,0.003
5425.51711,14.900,0.003
5425.53014,14.899,0.003
5425.54377,14.898,0.003
5426.48378,14.900,0.004
5426.49741,14.892,0.004
5426.51044,14.897,0.004
5426.52323,14.903,0.004
5426.53647,14.902,0.003
5426.58945,14.898,0.004
5426.63145,14.909,0.004
5426.68769,14.908,0.004
5426.72994,14.909,0.004
5430.47047,14.904,0.004
5430.48334,14.897,0.003
5430.49600,14.902,0.003
5430.50926,14.903,0.003
5430.52247,14.899,0.003
5430.54244,14.905,0.003
5430.55532,14.901,0.003
5430.56802,14.904,0.003
5430.58074,14.900,0.003
5430.59338,14.902,0.003
5430.60721,14.901,0.003
5430.61968,14.902,0.003
5430.63239,14.906,0.003
5430.64519,14.904,0.003
5430.66087,14.907,0.003
5431.47137,14.901,0.003
5431.48436,14.903,0.003
5431.49706,14.902,0.003
5431.51014,14.899,0.003
5431.52382,14.898,0.003
5431.53774,14.904,0.003
5431.55041,14.901,0.003
5431.56312,14.900,0.003
5431.57573,14.896,0.003
5431.58817,14.904,0.003
5431.60463,14.902,0.003
5431.61710,14.900,0.003
5431.62963,14.893,0.003
5431.64223,14.904,0.003
5431.65477,14.911,0.003
5431.66878,14.895,0.003
5431.68318,14.901,0.003
5432.52109,14.896,0.004
5432.53908,14.905,0.003
5432.60957,14.902,0.003
5432.63420,14.906,0.003
5432.64679,14.903,0.003
5432.66308,14.897,0.003
5433.52945,14.917,0.004
5433.62515,14.901,0.003
5433.63781,14.909,0.003
5433.65745,14.893,0.003
5433.67069,14.899,0.003
5433.68313,14.902,0.003
5434.48314,14.903,0.003
5434.50072,14.897,0.003
5434.51452,14.904,0.003
5434.52823,14.909,0.003
5434.54660,14.907,0.003
5434.55934,14.901,0.003
5434.57259,14.901,0.003
5434.58500,14.898,0.003
5434.59767,14.900,0.003
5434.61497,14.902,0.003
5434.63224,14.899,0.003
5434.64479,14.898,0.003
5434.65971,14.908,0.003
5434.67466,14.902,0.003
5434.68717,14.900,0.003
5434.69980,14.897,0.003
5435.47363,14.892,0.003
5435.48643,14.905,0.003
5435.49922,14.902,0.003
5435.51256,14.900,0.003
5435.52949,14.897,0.003
5435.54204,14.902,0.003
5435.55869,14.910,0.003
5435.59618,14.898,0.003
5435.61194,14.898,0.003
5435.62956,14.902,0.003
5435.64973,14.903,0.003
5435.66543,14.900,0.003
5435.67783,14.905,0.003
5435.69037,14.905,0.003
5435.70436,14.904,0.003
5436.47151,14.899,0.003
5436.48418,14.899,0.003
5436.49770,14.901,0.003
5436.53859,14.901,0.003
5436.58314,14.904,0.003
5436.64164,14.900,0.003
5436.65567,14.907,0.003
5436.69743,14.899,0.003
5437.48030,14.900,0.003
5437.49361,14.896,0.003
5437.53871,14.895,0.003
5437.57458,14.899,0.003
5437.61771,14.900,0.003
5437.66973,14.906,0.003
5438.49287,14.901,0.003
5438.50654,14.900,0.003
5438.51961,14.900,0.003
5438.53233,14.907,0.003
5438.56886,14.903,0.003
5438.58490,14.901,0.003
5438.63379,14.901,0.003
5438.64624,14.903,0.003
5438.65934,14.894,0.003
5438.67178,14.908,0.003
5438.68436,14.906,0.003
5438.69695,14.905,0.003
5439.48283,14.900,0.003
5439.51638,14.901,0.003
5439.53375,14.903,0.003
5439.55022,14.901,0.003
5439.56271,14.898,0.003
5439.57516,14.901,0.003
5439.58763,14.901,0.003
5439.60016,14.902,0.003
5439.61294,14.907,0.003
5439.62565,14.906,0.003
5439.63825,14.904,0.003
5439.65094,14.903,0.003
5439.67146,14.904,0.003
5439.68400,14.899,0.003
5443.49129,14.904,0.003
5443.50543,14.903,0.003
5443.51795,14.909,0.003
5443.53079,14.898,0.003
5443.54336,14.905,0.003
5443.56407,14.905,0.003
5443.57661,14.901,0.003
5443.58940,14.904,0.003
5443.60190,14.906,0.003
5443.61437,14.898,0.003
5443.62711,14.906,0.003
5443.64206,14.913,0.003
5443.65683,14.898,0.003
5443.67076,14.897,0.003
5443.68333,14.904,0.003
5444.47802,14.904,0.003
5444.49895,14.909,0.003
5444.51438,14.898,0.003
5444.52871,14.903,0.003
5444.55043,14.901,0.003
5444.56305,14.899,0.003
5444.58532,14.895,0.003
5444.60208,14.900,0.003
5444.61470,14.904,0.003
5444.62736,14.896,0.003
5444.64019,14.905,0.003
5444.65270,14.901,0.003
5444.66543,14.901,0.003
5445.47363,14.901,0.003
5445.49327,14.899,0.003
5445.53123,14.897,0.003
5445.57151,14.909,0.003
5445.62253,14.900,0.003
5445.63519,14.900,0.003
5445.64765,14.896,0.003
5445.66186,14.895,0.003
5445.67424,14.902,0.003
5446.47808,14.898,0.003
5446.49627,14.905,0.003
5446.50969,14.901,0.003
5446.52918,14.900,0.003
5446.54174,14.901,0.003
5446.55550,14.903,0.003
5446.56966,14.900,0.003
5446.58282,14.902,0.003
5446.59534,14.906,0.003
5446.60836,14.907,0.003
5446.62084,14.899,0.003
5446.63445,14.899,0.003
5446.64819,14.900,0.003
5446.66080,14.900,0.003
5447.46836,14.903,0.004
5447.48179,14.901,0.003
5447.49665,14.899,0.003
5447.51286,14.901,0.003
5447.52530,14.901,0.003
5447.53937,14.902,0.003
5447.55201,14.902,0.003
5447.56449,14.897,0.003
5447.60331,14.897,0.003
5447.61732,14.899,0.003
5447.62991,14.900,0.003
5448.47057,14.904,0.004
5448.48392,14.901,0.003
5448.50257,14.897,0.003
5448.51537,14.898,0.003
5448.52805,14.897,0.003
5448.54129,14.900,0.003
5448.55604,14.904,0.003
5448.56950,14.897,0.003
5448.61125,14.904,0.003
5448.65717,14.905,0.003
5449.47173,14.904,0.004
5449.48489,14.902,0.003
5449.49735,14.905,0.003
5449.51012,14.903,0.003
5449.52560,14.900,0.003
5449.54110,14.900,0.003
5449.55366,14.900,0.003
5449.61154,14.901,0.003
5449.62472,14.905,0.003
5450.48755,14.901,0.003
5450.50027,14.893,0.003
5450.51287,14.900,0.003
5450.52528,14.896,0.003
5450.53788,14.896,0.003
5450.55038,14.903,0.003
5450.56333,14.899,0.003
5450.57711,14.891,0.003
5450.59907,14.902,0.003
5450.61164,14.897,0.003
5450.62610,14.906,0.003
5450.63894,14.897,0.003
5450.65163,14.910,0.003
5451.48646,14.919,0.003
5451.49903,14.911,0.003
5451.51278,14.912,0.003
5451.52522,14.912,0.003
5451.62664,14.904,0.003
5451.64178,14.904,0.003
5451.65505,14.895,0.003
5453.49484,14.901,0.003
5453.61820,14.893,0.003
5457.51189,14.894,0.003
5457.57324,14.896,0.003
5457.61505,14.902,0.003
5458.50055,14.900,0.003
5458.55727,14.904,0.003
5458.62106,14.907,0.003
5459.47513,14.900,0.004
5459.52250,14.898,0.003
5459.56559,14.905,0.003
5459.61490,14.896,0.003
5460.51117,14.906,0.003
5460.55221,14.903,0.003
5460.61565,14.900,0.003
5461.51314,14.905,0.003
5461.56325,14.891,0.003
5461.60491,14.901,0.003
5462.49941,14.895,0.003
5462.62353,14.903,0.003
5463.52684,14.895,0.003
5463.62912,14.906,0.003
5464.51871,14.897,0.003
5464.59688,14.906,0.003
5465.55583,14.901,0.003
5467.57415,14.900,0.003
5469.53747,14.901,0.003
5470.55420,14.894,0.003
5471.56052,14.899,0.003
5472.51492,14.892,0.003
5472.59692,14.901,0.003
5473.56015,14.897,0.003
5476.54855,14.903,0.003
5478.52993,14.898,0.003
5480.53426,14.898,0.003
5481.50323,14.896,0.004
5485.55023,14.902,0.003
5486.53647,14.904,0.003
5487.51957,14.899,0.003
5488.50685,14.899,0.003
5489.49305,14.903,0.003
5490.49311,14.907,0.004
5491.49554,14.897,0.004
5493.53133,14.893,0.004
5495.51010,14.894,0.003
5497.50958,14.899,0.003
5499.51565,14.900,0.003
5504.50597,14.912,0.004
5595.86744,14.906,0.003
5596.86293,14.900,0.003
5597.86241,14.903,0.003
5598.85771,14.906,0.003
5599.86953,14.901,0.003
5600.86402,14.899,0.003
5600.88217,14.901,0.003
5601.88741,14.894,0.003
5602.85993,14.907,0.003
5604.86817,14.895,0.003
5605.86623,14.898,0.003
5606.86398,14.899,0.003
5607.86715,14.903,0.003
5608.86319,14.909,0.003
5610.88844,14.901,0.003
5611.85211,14.906,0.003
5612.86284,14.900,0.003
5614.84827,14.906,0.003
5615.85658,14.897,0.003
5616.84874,14.903,0.003
5617.88530,14.903,0.004
5620.83695,14.899,0.003
5621.84016,14.897,0.003
5622.87474,14.903,0.003
5624.83317,14.897,0.003
5625.81236,14.897,0.003
5626.80326,14.901,0.003
5627.83660,14.894,0.003
5628.84732,14.897,0.003
5629.81552,14.899,0.003
5630.79292,14.906,0.003
5631.81391,14.897,0.003
5632.82797,14.899,0.003
5633.78521,14.904,0.003
5634.84007,14.903,0.003
5635.84767,14.891,0.003
5637.80100,14.901,0.003
5638.78742,14.902,0.003
5639.76733,14.892,0.003
5639.84309,14.896,0.003
5640.77332,14.900,0.003
5640.81151,14.903,0.003
5640.84973,14.900,0.003
5640.89945,14.900,0.003
5641.76312,14.902,0.003
5641.80618,14.902,0.003
5641.88795,14.899,0.003
5642.76655,14.902,0.003
5642.82745,14.903,0.003
5642.88732,14.898,0.003
5643.74619,14.898,0.003
5643.78135,14.902,0.003
5643.81932,14.906,0.003
5643.87962,14.895,0.003
5644.74693,14.903,0.003
5644.78883,14.901,0.003
5644.85597,14.898,0.003
5644.90461,14.893,0.003
5647.78711,14.895,0.003
5647.84731,14.898,0.003
5647.86847,14.893,0.003
5647.88447,14.897,0.003
5647.90231,14.894,0.003
5648.73304,14.907,0.003
5648.77176,14.898,0.003
5648.83708,14.894,0.003
5648.87968,14.899,0.003
5649.74050,14.900,0.003
5649.77713,14.902,0.003
5649.84297,14.901,0.003
5649.88357,14.901,0.003
5650.72989,14.900,0.003
5650.76925,14.897,0.003
5650.83156,14.893,0.003
5650.87589,14.900,0.003
5651.75115,14.898,0.003
5651.79146,14.904,0.003
5651.86345,14.907,0.003
5651.91002,14.904,0.003
5652.79173,14.903,0.003
5652.83405,14.902,0.003
5653.75607,14.899,0.003
5653.87544,14.906,0.003
5653.88855,14.901,0.003
5654.75534,14.899,0.003
5654.81113,14.900,0.003
5654.85110,14.902,0.003
