Degree,Log(Probability)
2,-1.786443468091436
3,-1.7073224194693168
4,-1.8946356671605127
5,-2.1660482507338767
6,-2.4544599839258017
7,-2.7773028954630994
8,-3.0423926448862866
9,-3.3616680012256372
10,-3.585716120670274
11,-3.766229358707445
12,-4.108681498986876
13,-4.238946693824777
14,-4.456670177669648
15,-4.757045076919847
16,-4.80949155229239
17,-4.889534259965926
18,-5.428530760698613
19,-5.582681440525872
20,-5.4723333833570065
21,-5.688041956183698
22,-5.939356384464604
23,-6.066108090103747
24,-6.0394398430215865
25,-6.243038798262826
26,-6.732587023581532
27,-7.037968673132713
28,-6.904437280508191
29,-6.968975801645763
30,-7.112076645286435
31,-6.968975801645763
32,-7.597584461068136
33,-7.479801425411753
34,-7.597584461068136
35,-7.885266533519918
36,-7.2791307299496015
37,-8.067588090313873
38,-8.578413714079863
39,-8.578413714079863
40,-8.290731641628081
41,-8.983878822188027
42,-7.885266533519918
43,-8.983878822188027
44,-8.983878822188027
45,-8.578413714079863
46,-9.677026002747972
47,-8.983878822188027
48,-9.677026002747972
49,-8.578413714079863
50,-8.983878822188027
52,-8.983878822188027
54,-8.578413714079863
55,-8.983878822188027
57,-8.578413714079863
58,-8.578413714079863
59,-9.677026002747972
66,-8.983878822188027
72,-9.677026002747972
81,-9.677026002747972
82,-9.677026002747972
88,-8.983878822188027
89,-9.677026002747972
92,-9.677026002747972
102,-9.677026002747972
106,-9.677026002747972
117,-9.677026002747972
122,-9.677026002747972
125,-9.677026002747972
143,-9.677026002747972
145,-9.677026002747972
149,-9.677026002747972
159,-9.677026002747972
202,-9.677026002747972
508,-9.677026002747972
