Degree,Log(Probability)
2,-1.7438421452388213
3,-1.686851442265732
4,-1.9284950073238618
5,-2.195642477333935
6,-2.510798805337964
7,-2.732318791410925
8,-3.0486022257939123
9,-3.327315628262933
10,-3.584650544325422
11,-3.843759244333147
12,-4.050315771972559
13,-4.310949932202267
14,-4.41132911750989
15,-4.713609989382824
16,-4.867760669210082
17,-5.2586269778970935
18,-5.230053605453038
19,-5.273225777318246
20,-5.621532471586462
21,-5.909214544038242
22,-5.642585880784294
23,-6.234636944472871
24,-5.9962259210278726
25,-6.401691029136037
26,-6.401691029136037
27,-6.927784125032816
28,-7.094838209695983
29,-7.007826832706352
30,-7.190148389500307
31,-7.007826832706352
32,-6.927784125032816
33,-7.700974013266298
34,-8.106439121374462
35,-8.106439121374462
36,-8.106439121374462
37,-7.700974013266298
38,-7.700974013266298
39,-8.394121193826242
40,-8.799586301934408
41,-8.799586301934408
42,-8.106439121374462
43,-8.106439121374462
44,-9.492733482494353
45,-8.799586301934408
46,-8.799586301934408
47,-8.106439121374462
48,-8.394121193826242
49,-9.492733482494353
50,-9.492733482494353
54,-9.492733482494353
55,-8.799586301934408
56,-9.492733482494353
61,-9.492733482494353
62,-9.492733482494353
69,-8.799586301934408
70,-9.492733482494353
75,-9.492733482494353
76,-9.492733482494353
82,-9.492733482494353
84,-9.492733482494353
92,-9.492733482494353
116,-9.492733482494353
135,-9.492733482494353
136,-9.492733482494353
146,-9.492733482494353
155,-9.492733482494353
162,-9.492733482494353
175,-9.492733482494353
200,-9.492733482494353
261,-9.492733482494353
341,-9.492733482494353
372,-9.492733482494353
