Degree,Log(Probability)
2,-1.7377886939240015
3,-1.7306867793431524
4,-1.887108226302657
5,-2.16739146994861
6,-2.450870089384764
7,-2.7558523300557707
8,-3.054213375083406
9,-3.3576979062253973
10,-3.5629960972195964
11,-3.8484131630405254
12,-4.104912308055618
13,-4.4425548198250215
14,-4.528076993263183
15,-4.7032810822882745
16,-5.152231302336178
17,-5.027068159382171
18,-5.295332145976851
19,-5.334552859130132
20,-5.375374853650388
21,-5.914371354383074
22,-5.988479326536796
23,-6.538525663456068
24,-6.027700039690077
25,-6.302136885391838
26,-6.848680591759908
27,-6.607518534943019
28,-7.049351287222059
29,-6.607518534943019
30,-7.167134322878442
31,-7.8602815034383875
32,-6.681626507096741
33,-7.049351287222059
34,-7.8602815034383875
35,-8.147963575890168
36,-7.637137952124178
37,-8.147963575890168
38,-8.147963575890168
39,-9.246575864558277
40,-8.553428683998332
41,-8.147963575890168
42,-8.147963575890168
43,-8.553428683998332
44,-8.147963575890168
45,-8.553428683998332
47,-9.246575864558277
48,-9.246575864558277
50,-9.246575864558277
52,-9.246575864558277
53,-9.246575864558277
54,-9.246575864558277
57,-9.246575864558277
61,-9.246575864558277
65,-9.246575864558277
66,-9.246575864558277
72,-9.246575864558277
75,-9.246575864558277
76,-9.246575864558277
77,-9.246575864558277
81,-9.246575864558277
82,-9.246575864558277
84,-9.246575864558277
90,-9.246575864558277
97,-9.246575864558277
102,-9.246575864558277
103,-8.553428683998332
112,-9.246575864558277
119,-9.246575864558277
123,-9.246575864558277
165,-9.246575864558277
