Degree,Log(Probability)
2,-1.769031218150499
3,-1.622938599653003
4,-1.8509483406183858
5,-2.205882640079334
6,-2.4849066497880004
7,-2.8076800420510515
8,-3.122173371953489
9,-2.9995710498611565
10,-3.731938943574383
11,-4.385865410981047
12,-3.859772315084268
13,-4.465908118654584
14,-5.004904619387271
15,-4.871373226762748
16,-5.004904619387271
17,-5.341376856008484
18,-5.8522024797744745
19,-5.564520407322694
20,-5.8522024797744745
21,-5.8522024797744745
22,-5.341376856008484
23,-6.9508147684425845
24,-6.257667587882639
25,-6.257667587882639
27,-5.564520407322694
28,-5.8522024797744745
30,-6.9508147684425845
31,-6.9508147684425845
32,-6.9508147684425845
37,-6.9508147684425845
