Degree,Log(Probability)
2,-1.8586389980675997
3,-1.7204593345035706
4,-1.8554622311572706
5,-2.140278756063418
6,-2.4498861891441646
7,-2.697337574868617
8,-3.0717442859568083
9,-3.3523161202260843
10,-3.5386944777156537
11,-3.8118484496045246
12,-4.095266123269848
13,-4.188875622392155
14,-4.461101436607245
15,-4.606091747035839
16,-5.033063060364967
17,-5.148132390149754
18,-5.3501590180230405
19,-5.278185518397952
20,-5.66303133930338
21,-5.642828631985861
22,-5.793651521720444
23,-5.999503575924593
24,-6.7822629151742255
25,-6.510329199690584
26,-6.510329199690584
27,-6.721638293357791
28,-6.259014771409678
29,-6.98990227995247
30,-6.7822629151742255
31,-7.1569563646156364
32,-7.1569563646156364
33,-7.608941488358694
34,-7.475410095734171
35,-6.98990227995247
36,-7.357627060077788
37,-7.763092168185952
38,-7.475410095734171
39,-8.861704456854062
40,-8.861704456854062
41,-8.168557276294116
42,-7.945413724979907
43,-8.456239348745898
44,-8.861704456854062
45,-8.168557276294116
47,-8.861704456854062
48,-9.554851637414007
49,-9.554851637414007
50,-9.554851637414007
53,-9.554851637414007
56,-8.861704456854062
62,-8.861704456854062
67,-9.554851637414007
147,-9.554851637414007
