Degree,Log(Probability)
2,-1.7888015122857859
3,-1.7159903420388474
4,-1.8746628028921783
5,-2.1545591707988376
6,-2.4341636549042516
7,-2.8416420513912715
8,-3.0566567004993392
9,-3.2332972732598635
10,-3.637868326771147
11,-3.889565823434443
12,-4.0541152104826
13,-4.241326752570746
14,-4.5622344726508475
15,-4.684249423213811
16,-4.98473576791158
17,-5.005569854814422
18,-5.268987305266572
19,-5.385059476519325
20,-5.534095055679813
21,-5.870567292301026
22,-6.004098684925549
23,-5.921860586688577
24,-6.3013502083934805
25,-6.423952530485813
26,-6.423952530485813
27,-7.256861653420917
28,-6.563714472860972
29,-6.563714472860972
30,-6.7868580241751815
31,-6.920389416799704
32,-8.173152385295072
33,-7.362222169078743
34,-7.9500088339808626
35,-7.9500088339808626
36,-7.480005204735127
37,-7.767687277186908
38,-8.460834457746854
39,-8.866299565855018
40,-7.9500088339808626
41,-8.460834457746854
42,-7.9500088339808626
43,-9.559446746414963
44,-9.559446746414963
45,-8.866299565855018
46,-8.460834457746854
47,-9.559446746414963
48,-8.866299565855018
49,-9.559446746414963
50,-9.559446746414963
51,-9.559446746414963
52,-8.866299565855018
55,-9.559446746414963
56,-9.559446746414963
57,-8.866299565855018
58,-9.559446746414963
63,-9.559446746414963
66,-9.559446746414963
68,-9.559446746414963
73,-8.866299565855018
75,-9.559446746414963
77,-8.866299565855018
79,-9.559446746414963
80,-9.559446746414963
83,-9.559446746414963
98,-9.559446746414963
101,-9.559446746414963
102,-9.559446746414963
107,-9.559446746414963
113,-9.559446746414963
121,-9.559446746414963
129,-9.559446746414963
136,-9.559446746414963
139,-9.559446746414963
166,-9.559446746414963
175,-9.559446746414963
180,-9.559446746414963
183,-9.559446746414963
273,-9.559446746414963
344,-9.559446746414963
