Degree,Log(Probability)
2,-1.775155603928503
3,-1.7024764075572025
4,-1.923233006405385
5,-2.175778087560879
6,-2.466590943842172
7,-2.7403078902987312
8,-3.125000738173007
9,-3.292455383626628
10,-3.4937049503061015
11,-3.8050186272911595
12,-4.161693571229892
13,-4.101434379711695
14,-4.398910849755763
15,-4.658130457543783
16,-5.053443194187929
17,-5.311272303490029
18,-5.235764750981884
19,-5.311272303490029
20,-5.632180023570131
21,-5.632180023570131
22,-5.9472610702100255
23,-6.247365662660364
24,-6.298658957047914
25,-6.107603720285205
26,-6.198575498490932
27,-7.4513384669863
28,-6.1520554828560385
29,-7.0458733588781355
30,-6.845202663415984
31,-6.94051284322031
32,-7.633660023780254
33,-8.144485647546245
34,-7.297187787159041
35,-7.856803575094465
36,-9.243097936214355
37,-8.144485647546245
38,-8.54995075565441
39,-8.54995075565441
40,-8.54995075565441
42,-8.54995075565441
43,-9.243097936214355
48,-8.54995075565441
49,-9.243097936214355
50,-9.243097936214355
51,-9.243097936214355
52,-9.243097936214355
53,-8.144485647546245
56,-9.243097936214355
64,-8.54995075565441
71,-9.243097936214355
74,-9.243097936214355
92,-9.243097936214355
94,-9.243097936214355
95,-9.243097936214355
96,-9.243097936214355
101,-9.243097936214355
102,-8.54995075565441
103,-9.243097936214355
105,-9.243097936214355
106,-9.243097936214355
108,-9.243097936214355
113,-9.243097936214355
120,-9.243097936214355
121,-9.243097936214355
126,-9.243097936214355
128,-9.243097936214355
132,-9.243097936214355
150,-9.243097936214355
152,-9.243097936214355
153,-9.243097936214355
155,-9.243097936214355
168,-9.243097936214355
