Degree,Log(Probability)
2,-1.7494374127151155
3,-1.7022966260627088
4,-1.9079997525461694
5,-2.161756557251072
6,-2.510407189613822
7,-2.7418698493419966
8,-3.170953208798369
9,-3.308265324262798
10,-3.5632972289438363
11,-3.87548571158344
12,-3.9970928436782267
13,-4.273346220306385
14,-4.4466179415804215
15,-4.591799951424919
16,-4.7994393162031646
17,-5.139765122140367
18,-5.418478524609387
19,-5.418478524609387
20,-5.349485653122436
21,-5.531807209916391
22,-6.448097941790546
23,-6.111625705169333
24,-6.042632833682381
25,-6.6712414931047554
26,-7.141245122350491
27,-7.141245122350491
28,-6.804772885729278
29,-6.553458457448372
30,-7.652070746116482
31,-6.958923565556536
32,-7.364388673664701
33,-7.141245122350491
34,-8.057535854224646
35,-7.364388673664701
36,-6.958923565556536
37,-8.057535854224646
38,-8.057535854224646
39,-8.750683034784592
40,-8.057535854224646
41,-8.750683034784592
43,-7.652070746116482
44,-8.057535854224646
45,-8.057535854224646
46,-8.750683034784592
47,-8.057535854224646
48,-8.750683034784592
49,-8.750683034784592
50,-8.750683034784592
56,-8.750683034784592
59,-8.750683034784592
60,-8.750683034784592
64,-8.057535854224646
66,-8.750683034784592
84,-8.750683034784592
91,-8.750683034784592
107,-8.750683034784592
265,-8.750683034784592
