Degree,Log(Probability)
2,-1.7658736407797564
3,-1.7020807126894537
4,-1.9376884071380305
5,-2.1798931209845795
6,-2.434896229213339
7,-2.7382210787355734
8,-3.084652655259545
9,-3.309921605886068
10,-3.608298967454597
11,-3.81456073179456
12,-4.057727198983877
13,-4.202558146862334
14,-4.614537935991692
15,-4.59511985013459
16,-4.808693950432649
17,-4.908777408989631
18,-5.525938682571655
19,-5.432848259505643
20,-5.601924589549577
21,-5.684162687786549
22,-5.805523544790816
23,-6.243778475721972
24,-6.349138991379798
25,-6.406297405219746
26,-6.531460548173753
27,-6.754604099487962
28,-6.841615476477592
29,-6.841615476477592
30,-7.630072836841863
31,-6.841615476477592
32,-7.853216388156072
33,-7.29360060022065
34,-7.630072836841863
35,-7.160069207596127
36,-8.140898460607852
37,-8.140898460607852
38,-7.29360060022065
39,-7.630072836841863
40,-9.239510749275963
41,-8.546363568716018
42,-7.853216388156072
43,-8.546363568716018
44,-8.546363568716018
45,-9.239510749275963
47,-8.140898460607852
49,-9.239510749275963
51,-8.546363568716018
60,-9.239510749275963
61,-9.239510749275963
62,-9.239510749275963
65,-9.239510749275963
68,-9.239510749275963
71,-9.239510749275963
77,-9.239510749275963
78,-9.239510749275963
89,-8.546363568716018
95,-9.239510749275963
96,-9.239510749275963
111,-9.239510749275963
128,-9.239510749275963
141,-9.239510749275963
142,-9.239510749275963
147,-8.546363568716018
155,-9.239510749275963
163,-9.239510749275963
198,-9.239510749275963
242,-9.239510749275963
