Degree,Log(Probability)
2,-1.8670855814946234
3,-1.7906870830663022
4,-1.910532130668636
5,-2.1839678798478315
6,-2.3932120502159147
7,-2.723389894394862
8,-2.9700457030988368
9,-3.2784196870316813
10,-3.5096025849053083
11,-3.6618865477447264
12,-3.9229461805855528
13,-4.1588830833596715
14,-4.342063377862044
15,-4.5600655296758354
16,-4.839236912459707
17,-4.946482442813306
18,-5.056044645324832
19,-5.4202667948989465
20,-5.738720526017482
21,-5.620937490361098
22,-5.825731903007111
23,-5.946359890795726
24,-6.35182499890389
25,-6.474427320996223
26,-6.565399099201949
27,-6.970864207310114
28,-6.776708192869156
29,-7.212026264127002
30,-7.4126969595891525
31,-7.212026264127002
32,-8.511309248257263
33,-8.916774356365426
34,-8.511309248257263
35,-7.530479995245536
36,-8.223627175805483
37,-8.916774356365426
38,-7.818162067697317
39,-9.609921536925372
40,-8.916774356365426
41,-8.223627175805483
42,-8.916774356365426
43,-8.223627175805483
44,-9.609921536925372
46,-9.609921536925372
47,-8.916774356365426
48,-8.916774356365426
49,-8.916774356365426
50,-9.609921536925372
52,-8.223627175805483
57,-8.511309248257263
58,-9.609921536925372
59,-8.511309248257263
60,-9.609921536925372
61,-8.916774356365426
63,-8.511309248257263
64,-8.916774356365426
65,-9.609921536925372
66,-9.609921536925372
67,-9.609921536925372
68,-8.511309248257263
69,-9.609921536925372
70,-8.916774356365426
71,-9.609921536925372
72,-8.511309248257263
73,-8.511309248257263
74,-8.511309248257263
75,-9.609921536925372
76,-8.916774356365426
77,-8.511309248257263
78,-8.916774356365426
79,-8.916774356365426
80,-8.916774356365426
81,-9.609921536925372
82,-8.916774356365426
83,-8.511309248257263
85,-9.609921536925372
86,-8.511309248257263
87,-8.511309248257263
88,-8.916774356365426
89,-8.223627175805483
90,-8.916774356365426
91,-8.916774356365426
92,-8.916774356365426
93,-8.916774356365426
94,-8.511309248257263
95,-8.223627175805483
97,-8.223627175805483
100,-8.511309248257263
101,-8.511309248257263
102,-8.916774356365426
104,-8.916774356365426
107,-8.916774356365426
108,-8.916774356365426
109,-9.609921536925372
113,-9.609921536925372
114,-9.609921536925372
128,-9.609921536925372
