Degree,Log(Probability)
2,-1.7730001883226423
3,-1.6895869468273619
4,-1.8596880977370758
5,-2.1891988520739156
6,-2.454745633413765
7,-2.792939444918276
8,-2.9858431110427675
9,-3.3489979709276847
10,-3.708682081410116
11,-3.8720071375134157
12,-4.0402349312315105
13,-4.320312404298073
14,-4.558723427743071
15,-4.618146848213871
16,-4.9641885358512345
17,-5.165928178502291
18,-5.360084192943249
19,-5.4496963516329355
20,-5.716759136881981
21,-6.312742568988279
22,-5.870909816709239
23,-6.053231373503194
24,-6.350482896971125
25,-6.207382053330452
26,-6.473085219063458
27,-6.5640569972691845
28,-6.7182076770964425
29,-7.305994341998562
30,-6.900529233890397
31,-7.411354857656388
32,-7.6626692859372945
33,-7.8168199657645525
34,-7.305994341998562
35,-8.222285073872717
36,-8.509967146324497
37,-7.6626692859372945
38,-8.915432254432663
39,-8.509967146324497
40,-8.915432254432663
41,-7.8168199657645525
42,-7.529137893312772
43,-8.509967146324497
45,-8.915432254432663
46,-8.222285073872717
48,-8.915432254432663
49,-8.915432254432663
50,-9.608579434992608
51,-9.608579434992608
54,-9.608579434992608
56,-8.509967146324497
60,-8.915432254432663
62,-9.608579434992608
63,-9.608579434992608
68,-9.608579434992608
70,-8.915432254432663
78,-9.608579434992608
87,-9.608579434992608
94,-9.608579434992608
96,-9.608579434992608
109,-9.608579434992608
118,-9.608579434992608
128,-9.608579434992608
136,-9.608579434992608
182,-9.608579434992608
202,-9.608579434992608
237,-9.608579434992608
