Degree,Log(Probability)
2,-1.7483312482000084
3,-1.7047480922384253
4,-1.9211740610394192
5,-2.153028601951842
6,-2.4742682515829446
7,-2.788761581485382
8,-3.0639614947556453
9,-3.3265166171300042
10,-3.592111902178942
11,-3.71965111278069
12,-4.0524536205129404
13,-4.335020592297951
14,-4.489171272125209
15,-4.792853685923431
16,-4.918733931812434
17,-5.214579314903376
18,-5.4542521681687965
19,-5.300101488341538
20,-5.4542521681687965
21,-5.611881112372379
22,-6.029616313072358
23,-6.106577354208486
24,-6.435081421180523
25,-6.147399348728742
26,-6.552864456836906
27,-6.617402977974478
28,-6.617402977974478
29,-7.022868086082641
30,-7.9391588179567965
31,-7.379543030021374
32,-6.927557906278317
33,-9.325453179076687
34,-7.246011637396851
35,-7.9391588179567965
36,-7.379543030021374
37,-8.632305998516742
38,-9.325453179076687
39,-7.716015266642587
40,-9.325453179076687
41,-7.9391588179567965
42,-9.325453179076687
44,-8.632305998516742
45,-9.325453179076687
46,-9.325453179076687
47,-9.325453179076687
48,-9.325453179076687
49,-9.325453179076687
51,-8.632305998516742
52,-9.325453179076687
54,-8.632305998516742
57,-8.226840890408578
58,-8.632305998516742
61,-9.325453179076687
64,-8.632305998516742
66,-9.325453179076687
72,-9.325453179076687
76,-9.325453179076687
85,-9.325453179076687
94,-9.325453179076687
101,-9.325453179076687
109,-9.325453179076687
138,-9.325453179076687
142,-9.325453179076687
149,-9.325453179076687
154,-9.325453179076687
155,-9.325453179076687
167,-9.325453179076687
200,-9.325453179076687
230,-9.325453179076687
