Degree,Log(Probability)
2,-1.7444916913467028
3,-1.6754618861004444
4,-1.9586727559184796
5,-2.128038113747221
6,-2.4928763683251143
7,-2.813088084074547
8,-3.0565989382131904
9,-3.281802222490411
10,-3.5257798607074626
11,-3.8267071599092644
12,-4.083752262899155
13,-4.322826636285559
14,-4.506609113719189
15,-4.668096583610302
16,-4.938742468909514
17,-5.165270118207965
18,-5.371606551205794
19,-5.2915638435322565
20,-6.151765108755368
21,-5.6874595006242705
22,-5.659288623657575
23,-6.844912289315314
24,-6.107313346184535
25,-6.409594218057468
26,-6.298368582947243
27,-7.296897413058371
28,-7.163366020433848
29,-6.677858204652147
30,-7.296897413058371
31,-7.856513200993794
32,-7.296897413058371
33,-6.940222469119639
34,-8.144195273445575
35,-7.451048092885629
36,-7.633369649679584
37,-8.549660381553739
38,-7.633369649679584
39,-8.144195273445575
40,-9.242807562113684
41,-9.242807562113684
42,-8.549660381553739
43,-8.549660381553739
44,-9.242807562113684
45,-9.242807562113684
46,-8.549660381553739
47,-9.242807562113684
48,-9.242807562113684
50,-9.242807562113684
52,-9.242807562113684
66,-8.549660381553739
67,-9.242807562113684
69,-9.242807562113684
84,-9.242807562113684
89,-9.242807562113684
91,-9.242807562113684
96,-9.242807562113684
103,-9.242807562113684
114,-9.242807562113684
117,-8.549660381553739
124,-9.242807562113684
128,-9.242807562113684
154,-9.242807562113684
