Degree,Log(Probability)
2,-1.7604546792440452
3,-1.6911028057787272
4,-1.9295782559866248
5,-2.163230408770238
6,-2.4328726603477597
7,-2.8066073880113427
8,-3.059139398325053
9,-3.287229373574588
10,-3.6286726229178217
11,-3.9241368358116575
12,-4.1317762005899015
13,-4.247158274708747
14,-4.4995009807152195
15,-4.94752570324218
16,-4.638337425569435
17,-4.9621245026633325
18,-5.310431196931548
19,-5.2898119097288125
20,-5.655271683223278
21,-5.655271683223278
22,-5.598113269383329
23,-5.849427697664235
24,-6.291260449943274
25,-6.542574878224181
26,-6.783736935041069
27,-6.8790471148453936
28,-6.783736935041069
29,-6.783736935041069
30,-7.102190666159603
31,-7.795337846719549
32,-7.572194295405339
33,-8.488485027279493
34,-8.08301991917133
35,-8.08301991917133
36,-6.8790471148453936
37,-8.488485027279493
38,-7.795337846719549
39,-7.795337846719549
40,-9.181632207839439
41,-8.488485027279493
42,-8.08301991917133
43,-7.795337846719549
45,-8.08301991917133
47,-8.488485027279493
49,-9.181632207839439
50,-9.181632207839439
51,-8.488485027279493
55,-9.181632207839439
58,-9.181632207839439
59,-9.181632207839439
61,-9.181632207839439
62,-9.181632207839439
66,-9.181632207839439
67,-9.181632207839439
69,-9.181632207839439
84,-9.181632207839439
98,-9.181632207839439
104,-9.181632207839439
107,-9.181632207839439
110,-9.181632207839439
131,-9.181632207839439
144,-9.181632207839439
198,-9.181632207839439
