Degree,Log(Probability)
2,-1.7285983088504806
3,-1.7193916367245776
4,-1.9048447764459975
5,-2.2036199479713026
6,-2.463973985829934
7,-2.749766055829105
8,-3.107304557679879
9,-3.3533873999403423
10,-3.5512994729634135
11,-3.776971470630982
12,-4.063248061474028
13,-4.339756833327684
14,-4.629911094924854
15,-4.6703206332627305
16,-4.914298271479782
17,-5.055376869739687
18,-5.040338992375147
19,-5.394884010056055
20,-5.843834230103957
21,-5.877735781779639
22,-5.811044407280967
23,-5.843834230103957
24,-6.300592632599672
25,-6.680082254304576
26,-6.472442889526332
27,-6.6059742821508545
28,-6.6059742821508545
29,-6.847136338967743
30,-6.411818267709897
31,-6.6059742821508545
32,-6.942446518772067
33,-8.146419323098003
34,-7.2991214627108
35,-8.146419323098003
36,-7.453272142538058
37,-9.245031611766112
38,-7.8587372506462225
39,-8.146419323098003
40,-9.245031611766112
41,-8.551884431206167
42,-9.245031611766112
43,-9.245031611766112
44,-8.551884431206167
45,-9.245031611766112
46,-9.245031611766112
49,-9.245031611766112
52,-9.245031611766112
54,-9.245031611766112
55,-9.245031611766112
61,-9.245031611766112
69,-9.245031611766112
75,-9.245031611766112
82,-9.245031611766112
83,-9.245031611766112
90,-9.245031611766112
101,-9.245031611766112
103,-9.245031611766112
111,-9.245031611766112
114,-9.245031611766112
118,-9.245031611766112
122,-9.245031611766112
142,-9.245031611766112
156,-9.245031611766112
159,-9.245031611766112
167,-9.245031611766112
182,-9.245031611766112
201,-9.245031611766112
251,-9.245031611766112
