Degree,Log(Probability)
2,-1.751754134614356
3,-1.5325398614400356
4,-1.9340756914083106
5,-2.1795250002368185
6,-2.5812377587264326
7,-2.9109910450989003
8,-3.241232731969477
9,-3.0995822149064503
10,-3.8509983035903717
11,-3.891820298110627
12,-4.179502370562408
13,-4.02535169073515
14,-4.6719788556602015
15,-4.504924770997036
16,-4.767289035464526
17,-5.278114659230518
18,-6.376726947898627
19,-5.971261839790462
20,-5.278114659230518
21,-5.971261839790462
22,-5.971261839790462
23,-5.971261839790462
24,-7.069874128458572
25,-6.376726947898627
26,-6.376726947898627
27,-6.376726947898627
28,-6.376726947898627
29,-7.069874128458572
30,-7.069874128458572
31,-7.069874128458572
33,-7.069874128458572
49,-7.069874128458572
55,-7.069874128458572
