Degree,Log(Probability)
2,-1.7835796613138901
3,-1.6598720980559742
4,-1.880098161412531
5,-2.1919241264358504
6,-2.493543706731413
7,-2.842727978940988
8,-3.1112471326715245
9,-3.347491308031432
10,-3.564472566651106
11,-3.8065658667449775
12,-4.035159022826752
13,-4.303002753058869
14,-4.3468053757172616
15,-4.649525325533583
16,-4.790297879414665
17,-5.150300613446072
18,-5.184202165121754
19,-5.581083529538526
20,-5.483445059974611
21,-5.555765721554237
22,-6.109150959739023
23,-5.912440665492969
24,-6.411431831611957
25,-6.300206196501732
26,-6.605587846052915
27,-6.759738525880173
28,-6.759738525880173
29,-7.858350814548283
30,-7.452885706440118
31,-7.29873502661286
32,-7.047420598331954
33,-7.452885706440118
34,-8.146032887000063
35,-7.858350814548283
36,-8.551497995108228
37,-8.146032887000063
38,-8.146032887000063
39,-7.635207263234073
40,-7.635207263234073
41,-8.146032887000063
43,-7.858350814548283
44,-9.244645175668174
45,-8.146032887000063
46,-8.551497995108228
47,-8.551497995108228
49,-8.551497995108228
50,-8.551497995108228
51,-9.244645175668174
52,-8.551497995108228
53,-9.244645175668174
55,-9.244645175668174
59,-8.551497995108228
61,-9.244645175668174
64,-9.244645175668174
74,-8.551497995108228
97,-9.244645175668174
106,-9.244645175668174
113,-9.244645175668174
119,-9.244645175668174
125,-9.244645175668174
147,-9.244645175668174
498,-9.244645175668174
