Degree,Log(Probability)
2,-1.7944103253321557
3,-1.695525045686791
4,-1.8557686613474302
5,-2.168722836899926
6,-2.5260073511105055
7,-2.782812184997847
8,-3.1056392037523977
9,-3.3492076599186484
10,-3.6133592349602353
11,-3.736973190927412
12,-4.155683525785597
13,-4.205807912968166
14,-4.490379563005554
15,-4.581351341211281
16,-4.75150236238498
17,-5.007435736522181
18,-5.1058758093354335
19,-5.428649201598485
20,-5.582799881425743
21,-5.834114309706649
22,-5.9341977682636315
23,-5.988264989533907
24,-6.3136873899685355
25,-6.3136873899685355
26,-7.086877278202017
27,-7.006834570528481
28,-7.374559350653798
29,-6.932726598374758
30,-7.086877278202017
31,-7.269198834995971
32,-7.625873778934704
33,-7.374559350653798
34,-7.962346015555917
35,-7.962346015555917
36,-7.780024458761962
37,-7.780024458761962
38,-7.962346015555917
39,-8.185489566870126
40,-7.780024458761962
41,-8.878636747430072
42,-8.185489566870126
43,-8.185489566870126
44,-8.878636747430072
45,-8.473171639321908
46,-9.571783927990017
48,-8.878636747430072
49,-8.473171639321908
50,-9.571783927990017
51,-8.473171639321908
52,-9.571783927990017
53,-9.571783927990017
54,-9.571783927990017
55,-8.185489566870126
56,-8.878636747430072
57,-9.571783927990017
59,-9.571783927990017
60,-9.571783927990017
61,-9.571783927990017
62,-8.185489566870126
63,-8.878636747430072
64,-9.571783927990017
65,-8.878636747430072
66,-9.571783927990017
67,-8.878636747430072
68,-8.878636747430072
70,-9.571783927990017
71,-9.571783927990017
72,-8.878636747430072
73,-9.571783927990017
79,-9.571783927990017
81,-8.878636747430072
82,-9.571783927990017
83,-9.571783927990017
84,-9.571783927990017
85,-9.571783927990017
86,-9.571783927990017
93,-9.571783927990017
101,-9.571783927990017
108,-9.571783927990017
120,-9.571783927990017
122,-9.571783927990017
137,-9.571783927990017
143,-9.571783927990017
144,-9.571783927990017
194,-9.571783927990017
264,-9.571783927990017
