Degree,Log(Probability)
2,-1.793234312084306
3,-1.6891689126567218
4,-1.8934611912223878
5,-2.197337949594149
6,-2.448943965572121
7,-2.856379517667584
8,-3.0494090887340106
9,-3.264807590906405
10,-3.600093587768112
11,-3.864534696180442
12,-3.9850240934345686
13,-4.108156778838192
14,-4.4501615330291315
15,-4.822210644217452
16,-4.767402407722456
17,-5.300700887340506
18,-5.213689510350876
19,-5.323690405565205
20,-5.826793983237285
21,-5.558529996642606
22,-5.717594691272293
23,-5.789053655254437
24,-5.949396305329617
25,-6.51994116379723
26,-5.906836690910821
27,-6.686995248460397
28,-7.475452608824667
29,-7.138980372203454
30,-7.293131052030712
31,-7.005448979578931
32,-7.138980372203454
33,-8.391743340698822
34,-7.475452608824667
35,-9.084890521258767
36,-9.084890521258767
38,-8.391743340698822
39,-7.293131052030712
40,-9.084890521258767
41,-9.084890521258767
42,-7.986278232590657
43,-9.084890521258767
44,-9.084890521258767
45,-9.084890521258767
46,-9.084890521258767
47,-8.391743340698822
48,-8.391743340698822
49,-9.084890521258767
50,-9.084890521258767
51,-8.391743340698822
53,-8.391743340698822
55,-9.084890521258767
59,-8.391743340698822
60,-9.084890521258767
63,-9.084890521258767
69,-9.084890521258767
79,-9.084890521258767
83,-9.084890521258767
86,-9.084890521258767
96,-9.084890521258767
108,-9.084890521258767
123,-9.084890521258767
129,-9.084890521258767
137,-9.084890521258767
142,-9.084890521258767
176,-9.084890521258767
196,-9.084890521258767
