Degree,Log(Probability)
2,-1.7200844325211642
3,-1.7284526821916806
4,-1.925674616254473
5,-2.1268003225309813
6,-2.4698019645695037
7,-2.8647406596906806
8,-3.032508945074599
9,-3.2807321807858325
10,-3.4256662055081666
11,-3.8473166380373485
12,-4.277561775144
13,-4.3328244538190495
14,-4.561666026247897
15,-4.590653563121149
16,-4.918340970186629
17,-5.1992433556530315
18,-5.344425365497529
19,-5.283800743681095
20,-5.976947924241039
21,-5.552064730275774
22,-6.037572546057475
23,-6.50757617530321
24,-6.1711039386819975
25,-6.864251119241942
26,-6.3252546185092555
27,-6.73071972661742
28,-6.864251119241942
29,-7.018401799069201
30,-6.73071972661742
31,-7.423866907177365
32,-7.711548979629146
33,-6.864251119241942
34,-8.11701408773731
35,-8.810161268297255
36,-8.11701408773731
37,-8.11701408773731
38,-8.810161268297255
39,-8.810161268297255
40,-8.11701408773731
41,-7.711548979629146
42,-8.810161268297255
43,-8.810161268297255
45,-8.810161268297255
46,-8.810161268297255
47,-8.810161268297255
48,-8.810161268297255
49,-8.810161268297255
50,-7.711548979629146
52,-8.810161268297255
53,-8.810161268297255
65,-8.810161268297255
68,-8.810161268297255
69,-8.810161268297255
71,-8.810161268297255
84,-8.810161268297255
88,-8.11701408773731
112,-8.810161268297255
180,-8.810161268297255
