Degree,Log(Probability)
2,0.1733371112842672
3,0.1844584543458242
4,0.14698590352057803
5,0.11071757455550046
6,0.08599560813203938
7,0.06318622936884608
8,0.047956364666713894
9,0.03527661684493873
10,0.02875965148402635
11,0.021109300842955304
12,0.01700077920238011
13,0.013954806261953672
14,0.010625487001487568
15,0.009279591981299143
16,0.007296167741021464
17,0.006233619040872706
18,0.004887724020684281
19,0.004604377700644613
20,0.003116809520436353
21,0.0038960119005454416
22,0.0026209534603669335
23,0.0021250974002975137
24,0.0016292413402280938
25,0.001204221860168591
26,0.0009917121201388397
27,0.0009208755401289225
28,0.0014875681802082596
29,0.0009917121201388397
30,0.0007792023801090883
31,0.0007792023801090883
32,0.0006375292200892541
33,0.0009208755401289225
34,0.0004958560600694198
35,0.0007792023801090883
36,7.083658000991713e-05
37,0.0003541829000495856
38,0.00042501948005950273
39,0.0002833463200396685
40,0.00021250974002975137
41,7.083658000991713e-05
42,0.00014167316001983425
43,0.00021250974002975137
44,0.0002833463200396685
45,0.00014167316001983425
46,0.00014167316001983425
47,0.00014167316001983425
48,7.083658000991713e-05
49,7.083658000991713e-05
50,0.00021250974002975137
51,0.00014167316001983425
56,7.083658000991713e-05
57,7.083658000991713e-05
58,7.083658000991713e-05
59,7.083658000991713e-05
61,7.083658000991713e-05
65,0.00014167316001983425
66,0.00014167316001983425
67,7.083658000991713e-05
69,7.083658000991713e-05
72,7.083658000991713e-05
78,7.083658000991713e-05
80,7.083658000991713e-05
87,7.083658000991713e-05
100,7.083658000991713e-05
103,0.00014167316001983425
105,7.083658000991713e-05
108,7.083658000991713e-05
117,7.083658000991713e-05
123,7.083658000991713e-05
124,7.083658000991713e-05
135,7.083658000991713e-05
165,7.083658000991713e-05
167,7.083658000991713e-05
190,7.083658000991713e-05
304,7.083658000991713e-05
