Degree,Log(Probability)
2,-1.7557580985943495
3,-1.6970553783042355
4,-1.9124466151957984
5,-2.1437579222356815
6,-2.476737086862847
7,-2.737576960791242
8,-3.1084971598660234
9,-3.3824055640803796
10,-3.6270040503958487
11,-3.7747495842258467
12,-4.06429559011569
13,-4.332272591488139
14,-4.467896764785793
15,-4.699455513025287
16,-4.851261525893291
17,-5.1554729002962825
18,-5.122683077473291
19,-5.612231302791997
20,-5.743259565198401
21,-5.666298524062273
22,-5.826641174137452
23,-6.287986740640073
24,-6.397186032605065
25,-6.4364067457583465
26,-6.519788354697398
27,-6.710843591460106
28,-7.016225241011289
29,-7.4580579932903275
30,-7.170375920838547
31,-7.709372421571234
32,-7.709372421571234
33,-6.882693848386766
34,-7.575841028946711
35,-7.575841028946711
36,-8.268988209506656
37,-8.045844658192447
38,-8.268988209506656
39,-7.863523101398492
40,-7.863523101398492
41,-9.655282570626547
42,-8.268988209506656
43,-8.556670281958437
44,-8.045844658192447
45,-9.655282570626547
46,-8.962135390066601
47,-8.962135390066601
48,-8.556670281958437
49,-9.655282570626547
50,-8.556670281958437
51,-8.556670281958437
56,-8.556670281958437
61,-9.655282570626547
62,-8.962135390066601
63,-9.655282570626547
64,-9.655282570626547
65,-9.655282570626547
66,-9.655282570626547
68,-9.655282570626547
69,-9.655282570626547
71,-8.962135390066601
73,-9.655282570626547
83,-9.655282570626547
85,-9.655282570626547
91,-9.655282570626547
93,-8.962135390066601
98,-9.655282570626547
107,-9.655282570626547
110,-9.655282570626547
117,-9.655282570626547
120,-9.655282570626547
136,-8.962135390066601
143,-9.655282570626547
154,-9.655282570626547
163,-9.655282570626547
179,-9.655282570626547
260,-9.655282570626547
