Degree,Log(Probability)
2,-1.764822810274162
3,-1.6606312018213174
4,-1.9199474845292526
5,-2.172334403528667
6,-2.453307977728296
7,-2.7597699448316733
8,-3.068202961388493
9,-3.3783578896923325
10,-3.5790285851544836
11,-3.8631328362583806
12,-4.147645333948883
13,-4.233506624555275
14,-4.677640873822593
15,-4.803521119711596
16,-5.005547747584884
17,-4.96174512492649
18,-5.298217361547703
19,-5.4725707486924815
20,-5.713732805509369
21,-5.776253162490703
22,-5.8090429853136945
23,-6.119197913617533
24,-6.502190165873639
25,-7.01301578963963
26,-6.812345094177479
27,-6.645291009514312
28,-6.907655273981804
29,-7.264330217920536
30,-6.377027022919633
31,-6.907655273981804
32,-7.418480897747794
33,-7.418480897747794
34,-7.418480897747794
35,-7.418480897747794
36,-7.264330217920536
37,-8.11162807830774
38,-8.11162807830774
39,-7.823946005855959
40,-7.823946005855959
41,-8.517093186415904
42,-8.517093186415904
43,-9.21024036697585
44,-8.11162807830774
45,-9.21024036697585
46,-9.21024036697585
47,-8.517093186415904
49,-9.21024036697585
50,-9.21024036697585
51,-9.21024036697585
52,-9.21024036697585
54,-9.21024036697585
55,-9.21024036697585
56,-9.21024036697585
58,-9.21024036697585
64,-9.21024036697585
65,-9.21024036697585
72,-9.21024036697585
75,-9.21024036697585
89,-9.21024036697585
96,-9.21024036697585
101,-9.21024036697585
112,-9.21024036697585
133,-9.21024036697585
171,-9.21024036697585
175,-9.21024036697585
185,-9.21024036697585
198,-9.21024036697585
232,-9.21024036697585
