Point Number,X Coords,Y Coords,Degree,Clustering Coefficient
0,-8.291754753744328,-14.958,2,0.0
1,-7.961346753744545,-14.953333333333333,5,0.4
2,-7.630938753744761,-14.977,2,1.0
3,-7.568987253744802,-14.954,5,0.5
4,-7.259229753745005,-14.955,3,0.6666666666666666
5,-7.217928753745031,-14.96,2,1.0
6,-6.846219753745275,-14.951,6,0.4
7,-6.742967253745342,-14.952,3,0.6666666666666666
8,-6.660365253745396,-14.968,2,1.0
9,-6.495161253745504,-14.948,10,0.26666666666666666
10,-6.433209753745545,-14.953,5,0.7
11,-6.309306753745626,-14.969,3,1.0
12,-5.875646253745909,-14.96,4,0.8333333333333334
13,-5.7104422537460175,-14.953,8,0.42857142857142855
14,-5.4626362537461794,-14.968,2,1.0
15,-5.111577753746409,-14.957,5,0.5
16,-4.739868753746652,-14.96,3,0.6666666666666666
17,-4.719218253746666,-14.966,2,1.0
18,-4.677917253746693,-14.954,6,0.4666666666666667
19,-4.388810253746882,-14.946,8,0.35714285714285715
20,-4.3681597537468955,-14.959,3,1.0
21,-3.9962999999999997,-14.973,3,1.0
22,-3.7886999999999995,-14.946,15,0.2571428571428571
23,-3.684899999999999,-14.98,5,0.9
24,-3.2696999999999994,-14.978,6,0.8666666666666667
25,-2.9582999999999995,-14.9765,5,0.9
26,-2.6468999999999996,-14.974333333333334,6,0.6666666666666666
27,-2.3354999999999997,-15.003,2,1.0
28,-2.2317,-14.966,8,0.5357142857142857
29,-2.0241,-14.984,2,1.0
30,-1.7127,-14.958,12,0.3181818181818182
31,-1.6089,-14.974,2,1.0
32,-1.5050999999999999,-14.961,11,0.38181818181818183
33,-1.4012999999999998,-14.989,5,0.8
34,-1.0898999999999999,-14.989,4,1.0
35,-0.9861,-14.987,4,1.0
36,-0.6747000000000001,-14.98,8,0.5
37,-0.5709000000000002,-14.996,2,1.0
38,-0.2595000000000003,-14.979,6,0.5333333333333333
39,-0.1557000000000004,-14.992,2,1.0
40,0.051899999999999835,-14.978,8,0.5
41,0.1556999999999995,-14.988,3,1.0
42,0.36329999999999973,-14.981,5,0.8
43,0.4670999999999994,-14.96,18,0.24836601307189543
44,0.5708999999999995,-14.99,2,1.0
45,0.7784999999999993,-14.972,9,0.4166666666666667
46,0.8822999999999994,-14.996,3,1.0
47,1.1936999999999998,-15.001,3,1.0
48,1.2974999999999994,-14.983,6,0.6
49,1.6088999999999993,-14.988,4,1.0
50,1.8164999999999996,-14.974,9,0.5
51,1.9202999999999992,-14.992,2,1.0
52,2.0240999999999993,-14.975,7,0.5238095238095238
53,2.231699999999999,-15.002,2,1.0
54,2.3354999999999992,-14.975,7,0.47619047619047616
55,2.543099999999999,-14.991,3,1.0
56,2.646899999999999,-14.979,3,1.0
57,2.7506999999999993,-14.966,13,0.28205128205128205
58,2.854499999999999,-14.994,2,1.0
59,2.958299999999999,-14.972,3,0.6666666666666666
60,3.062099999999999,-14.969,4,0.6666666666666666
61,3.373499999999999,-14.971,3,1.0
62,3.7886999999999986,-14.951,14,0.27472527472527475
63,3.8924999999999983,-14.964,2,1.0
64,4.387652246247377,-14.951,9,0.4722222222222222
65,4.532205746247283,-14.959,5,1.0
66,4.718060246247162,-14.962,5,1.0
67,5.048468246246945,-14.963,5,1.0
68,5.399526746246715,-14.961,5,1.0
69,5.66798324624654,-14.95,13,0.358974358974359
70,5.7299347462464985,-14.953,7,0.6666666666666666
71,5.95709024624635,-14.965,3,1.0
72,6.08099324624627,-14.961,4,0.8333333333333334
73,6.163595246246215,-14.957,7,0.6666666666666666
74,6.989615246245675,-14.959,5,1.0
75,7.2993727462454725,-14.957,6,0.7333333333333333
76,7.567829246245297,-14.975,2,1.0
77,8.18734424624489,-14.946,10,0.37777777777777777
