  2452088.63425   15.299    0.006
  2452088.64452   15.292    0.006
  2452088.65334   15.303    0.006
  2452088.66210   15.293    0.006
  2452088.67088   15.296    0.006
  2452088.68203   15.300    0.006
  2452088.69132   15.306    0.006
  2452088.70004   15.295    0.006
  2452088.70878   15.299    0.006
  2452088.71755   15.302    0.007
  2452088.72761   15.296    0.006
  2452088.74150   15.301    0.006
  2452088.75025   15.299    0.006
  2452088.75897   15.290    0.006
  2452088.76772   15.291    0.007
  2452088.77960   15.303    0.006
  2452088.78839   15.301    0.006
  2452088.79714   15.300    0.007
  2452088.80593   15.308    0.007
  2452088.81469   15.301    0.007
  2452088.82345   15.302    0.007
  2452088.83262   15.294    0.007
  2452088.84138   15.298    0.007
  2452088.85014   15.311    0.007
  2452089.61326   15.307    0.006
  2452089.62197   15.318    0.006
  2452089.63072   15.315    0.006
  2452089.63945   15.305    0.006
  2452089.64821   15.312    0.006
  2452089.65733   15.320    0.006
  2452090.64537   15.292    0.006
  2452090.65507   15.287    0.006
  2452090.66412   15.300    0.006
  2452090.67287   15.300    0.006
  2452090.68179   15.303    0.007
  2452090.71006   15.299    0.007
  2452090.71878   15.300    0.007
  2452090.72752   15.295    0.007
  2452090.73621   15.305    0.007
  2452090.74496   15.304    0.007
  2452090.75379   15.300    0.007
  2452090.76333   15.296    0.006
  2452090.77202   15.293    0.006
  2452090.78077   15.303    0.006
  2452090.78956   15.310    0.006
  2452090.79838   15.298    0.006
  2452090.80713   15.297    0.007
  2452090.81917   15.302    0.007
  2452090.83313   15.301    0.007
  2452090.84812   15.324    0.007
  2452091.58968   15.298    0.006
  2452091.59844   15.295    0.006
  2452091.60723   15.301    0.006
  2452091.61796   15.298    0.006
  2452091.63406   15.297    0.006
  2452091.65560   15.296    0.006
  2452091.66519   15.294    0.006
  2452091.67388   15.300    0.006
  2452091.68327   15.298    0.006
  2452091.69208   15.293    0.006
  2452091.70080   15.296    0.006
  2452091.70958   15.306    0.006
  2452091.71855   15.295    0.006
  2452091.72726   15.299    0.006
  2452091.73602   15.297    0.006
  2452091.74476   15.300    0.006
  2452091.75352   15.300    0.006
  2452091.76716   15.300    0.006
  2452091.77757   15.307    0.006
  2452091.78632   15.298    0.006
  2452091.79508   15.299    0.006
  2452091.80385   15.299    0.006
  2452091.81261   15.301    0.006
  2452091.82140   15.306    0.006
  2452091.83060   15.299    0.006
  2452091.83954   15.290    0.006
  2452091.84827   15.302    0.006
  2452091.85704   15.303    0.006
  2452091.86577   15.291    0.006
  2452091.87452   15.294    0.006
  2452092.64709   15.297    0.006
  2452092.65589   15.302    0.006
  2452092.66464   15.307    0.006
  2452092.67621   15.295    0.006
  2452092.68496   15.295    0.006
  2452092.69375   15.297    0.006
  2452092.70251   15.291    0.006
  2452092.71128   15.294    0.006
  2452092.72006   15.292    0.006
  2452092.73531   15.292    0.006
  2452092.74537   15.309    0.006
  2452092.75466   15.288    0.006
  2452092.76338   15.301    0.006
  2452092.77212   15.296    0.006
  2452092.78090   15.307    0.006
  2452092.78964   15.297    0.007
  2452092.80015   15.305    0.007
  2452092.80889   15.298    0.007
  2452092.81760   15.302    0.007
  2452092.83280   15.296    0.007
  2452101.55462   15.298    0.006
  2452101.56335   15.292    0.006
  2452101.57210   15.298    0.006
  2452101.58083   15.305    0.006
  2452101.58955   15.301    0.006
  2452101.59833   15.300    0.006
  2452101.61287   15.305    0.007
  2452101.62167   15.300    0.006
  2452101.63043   15.298    0.006
  2452101.63919   15.297    0.006
  2452101.64790   15.298    0.006
  2452101.65731   15.302    0.006
  2452101.66628   15.297    0.006
  2452101.67500   15.307    0.006
  2452101.68376   15.295    0.006
  2452101.69250   15.304    0.006
  2452101.70125   15.287    0.006
  2452101.70997   15.292    0.006
  2452101.72721   15.304    0.006
  2452101.74256   15.310    0.007
  2452101.76112   15.316    0.007
  2452101.76989   15.311    0.006
  2452101.77862   15.318    0.006
  2452102.53903   15.299    0.006
  2452102.54911   15.298    0.006
  2452102.55836   15.303    0.006
  2452102.56712   15.299    0.006
  2452102.58288   15.300    0.006
  2452102.59164   15.296    0.006
  2452102.60038   15.298    0.006
  2452102.60914   15.301    0.006
  2452102.61791   15.302    0.006
  2452102.62664   15.305    0.006
  2452102.63600   15.297    0.006
  2452102.64476   15.293    0.006
  2452102.65411   15.291    0.004
  2452103.50294   15.302    0.006
  2452103.51165   15.300    0.006
  2452103.52213   15.297    0.006
  2452103.53091   15.294    0.006
  2452103.53962   15.289    0.006
  2452103.54837   15.299    0.006
  2452103.55709   15.293    0.006
  2452103.56579   15.305    0.006
  2452103.57773   15.303    0.006
  2452103.58651   15.301    0.006
  2452103.59528   15.309    0.006
  2452103.60403   15.292    0.004
  2452103.61346   15.305    0.004
  2452103.62222   15.298    0.006
  2452103.63096   15.295    0.004
  2452103.63966   15.302    0.006
  2452103.64899   15.299    0.004
  2452103.65773   15.298    0.006
  2452103.66766   15.297    0.006
  2452103.67644   15.299    0.006
  2452103.71673   15.296    0.006
  2452103.72621   15.304    0.006
  2452103.73497   15.296    0.006
  2452103.74375   15.295    0.007
  2452103.75251   15.302    0.006
  2452103.76126   15.292    0.006
  2452103.76997   15.299    0.006
  2452103.77871   15.299    0.006
  2452103.78748   15.292    0.006
  2452103.79617   15.302    0.006
  2452105.50920   15.303    0.006
  2452105.52288   15.298    0.006
  2452105.53194   15.300    0.006
  2452105.54069   15.300    0.006
  2452105.54941   15.297    0.006
  2452105.55817   15.296    0.006
  2452105.56937   15.307    0.006
  2452105.57812   15.309    0.006
  2452105.58686   15.295    0.006
  2452105.59562   15.300    0.006
  2452105.61445   15.282    0.006
  2452105.62354   15.304    0.006
  2452105.63644   15.300    0.006
  2452105.64617   15.293    0.006
  2452105.65843   15.302    0.006
  2452105.66747   15.299    0.006
  2452105.67623   15.305    0.006
  2452105.68496   15.297    0.006
  2452105.69372   15.296    0.006
  2452105.70248   15.305    0.006
  2452105.71850   15.292    0.006
  2452105.72762   15.292    0.006
  2452105.73634   15.301    0.006
  2452105.74509   15.288    0.006
  2452105.75385   15.300    0.006
  2452105.76259   15.296    0.006
  2452105.77135   15.292    0.006
  2452105.78050   15.288    0.007
  2452105.78924   15.306    0.006
  2452105.79804   15.311    0.007
  2452105.80686   15.294    0.007
  2452106.59840   15.314    0.006
  2452106.60803   15.312    0.006
  2452106.61725   15.311    0.006
  2452106.62601   15.314    0.006
  2452106.63479   15.314    0.006
  2452106.64427   15.309    0.006
  2452106.65303   15.301    0.006
  2452106.66180   15.293    0.006
  2452106.67090   15.306    0.006
  2452106.67965   15.296    0.006
  2452106.68839   15.300    0.006
  2452106.69708   15.297    0.006
  2452106.70587   15.304    0.006
  2452106.72125   15.299    0.006
  2452106.73000   15.296    0.006
  2452106.73877   15.298    0.006
  2452106.74750   15.297    0.006
  2452106.75623   15.298    0.006
  2452106.76496   15.303    0.006
  2452111.51506   15.302    0.006
  2452111.52380   15.300    0.007
  2452111.53260   15.299    0.007
  2452111.54131   15.307    0.007
  2452111.55012   15.295    0.007
  2452111.55887   15.297    0.006
  2452111.56812   15.291    0.007
  2452111.57685   15.292    0.006
  2452111.58561   15.301    0.006
  2452111.59440   15.299    0.007
  2452111.60313   15.301    0.007
  2452111.61182   15.300    0.007
  2452111.62095   15.291    0.007
  2452111.63036   15.295    0.007
  2452111.63912   15.311    0.007
  2452111.64787   15.301    0.007
  2452111.65662   15.296    0.007
  2452111.66534   15.302    0.006
  2452111.67456   15.304    0.006
  2452111.68333   15.297    0.006
  2452111.69207   15.299    0.007
  2452111.70081   15.303    0.007
  2452111.70956   15.292    0.007
  2452111.71831   15.288    0.007
  2452111.72761   15.297    0.007
  2452111.73635   15.283    0.007
  2452111.74512   15.292    0.006
  2452111.75384   15.293    0.006
  2452112.50763   15.304    0.006
  2452112.51726   15.298    0.006
  2452112.53026   15.304    0.007
  2452112.53904   15.302    0.006
  2452112.55858   15.305    0.006
  2452112.56730   15.296    0.006
  2452112.58162   15.299    0.006
  2452112.59036   15.295    0.006
  2452112.60371   15.297    0.006
  2452112.61243   15.289    0.006
  2452112.62120   15.300    0.006
  2452112.62993   15.294    0.006
  2452112.63867   15.296    0.006
  2452112.64747   15.307    0.006
  2452112.66934   15.309    0.004
  2452112.67811   15.314    0.006
  2452112.68685   15.320    0.006
  2452112.69562   15.312    0.006
  2452112.70572   15.306    0.006
  2452112.71476   15.298    0.006
  2452112.73227   15.299    0.006
  2452112.74104   15.300    0.006
  2452112.74981   15.287    0.006
  2452112.75922   15.295    0.006
  2452113.51878   15.298    0.007
  2452113.52757   15.299    0.007
  2452113.53628   15.301    0.007
  2452113.54561   15.291    0.007
  2452113.55437   15.305    0.006
  2452113.56309   15.312    0.007
  2452113.57179   15.299    0.007
  2452113.58053   15.305    0.006
  2452113.58928   15.298    0.006
  2452113.59856   15.294    0.006
  2452113.60730   15.289    0.007
  2452113.61606   15.302    0.006
  2452113.62510   15.297    0.007
  2452113.63385   15.298    0.007
  2452113.64260   15.302    0.007
  2452113.65213   15.295    0.007
  2452113.66089   15.290    0.007
  2452113.71830   15.299    0.006
  2452113.72705   15.298    0.007
  2452113.73579   15.292    0.007
  2452113.74455   15.297    0.007
  2452113.75330   15.299    0.007
  2452113.76205   15.299    0.007
  2452113.77125   15.297    0.007
  2452113.77999   15.292    0.007
  2452114.69672   15.289    0.006
  2452114.70546   15.287    0.007
  2452114.71425   15.293    0.007
  2452114.72440   15.294    0.007
  2452114.73371   15.299    0.007
  2452114.74349   15.301    0.007
  2452114.75407   15.298    0.007
  2452114.76321   15.303    0.007
  2452114.77201   15.298    0.006
  2452114.78078   15.299    0.006
  2452114.80089   15.300    0.007
  2452115.55621   15.299    0.007
  2452115.56571   15.300    0.007
  2452115.57529   15.292    0.007
  2452115.58971   15.302    0.007
  2452115.59846   15.295    0.006
  2452115.60721   15.296    0.007
  2452115.62112   15.302    0.007
  2452115.62985   15.307    0.007
  2452115.63873   15.289    0.007
  2452115.64975   15.296    0.006
  2452115.65900   15.291    0.006
  2452115.66776   15.291    0.006
  2452115.67647   15.299    0.007
  2452115.68522   15.297    0.007
  2452115.69398   15.299    0.006
  2452115.70273   15.301    0.007
  2452115.73712   15.299    0.006
  2452115.74822   15.293    0.006
  2452116.51245   15.303    0.007
  2452116.52120   15.299    0.008
  2452116.52997   15.310    0.008
  2452116.56545   15.306    0.006
  2452116.57422   15.295    0.007
  2452116.58356   15.291    0.007
  2452116.59440   15.293    0.006
  2452116.60398   15.300    0.006
  2452116.61330   15.303    0.006
  2452116.62207   15.302    0.006
  2452116.63084   15.306    0.006
  2452116.63959   15.292    0.006
  2452116.65969   15.299    0.006
  2452116.66844   15.301    0.006
  2452116.67722   15.288    0.006
  2452116.68598   15.304    0.006
  2452116.69470   15.303    0.006
  2452116.70343   15.295    0.006
  2452116.71342   15.298    0.006
  2452116.72219   15.304    0.006
  2452116.73095   15.300    0.006
  2452116.73969   15.299    0.006
  2452116.74843   15.297    0.006
  2452116.76053   15.305    0.007
  2452116.76929   15.303    0.006
  2452117.50194   15.324    0.006
  2452117.51109   15.319    0.006
  2452117.51985   15.309    0.006
  2452117.52862   15.311    0.006
  2452117.55998   15.298    0.006
  2452117.56873   15.304    0.006
  2452117.57749   15.299    0.006
  2452117.59566   15.301    0.006
  2452117.60442   15.299    0.006
  2452117.61644   15.306    0.006
  2452117.62522   15.306    0.006
  2452117.63399   15.298    0.006
  2452117.64275   15.300    0.006
  2452117.65153   15.289    0.006
  2452117.66029   15.297    0.006
  2452117.66950   15.304    0.007
  2452117.67825   15.298    0.006
  2452117.68706   15.298    0.006
  2452117.69581   15.300    0.006
  2452117.70453   15.304    0.006
  2452117.71490   15.300    0.006
  2452117.72365   15.304    0.006
  2452117.73244   15.299    0.006
  2452117.74120   15.305    0.006
  2452117.74990   15.295    0.006
  2452117.75864   15.292    0.006
  2452118.50079   15.302    0.006
  2452118.50957   15.307    0.006
  2452118.51835   15.295    0.006
  2452118.52710   15.303    0.006
  2452118.65886   15.297    0.006
  2452118.66761   15.295    0.006
  2452118.67639   15.301    0.006
  2452118.68515   15.295    0.006
  2452118.69389   15.309    0.006
  2452118.70378   15.307    0.006
  2452118.71282   15.312    0.006
  2452118.72156   15.312    0.006
  2452118.73033   15.312    0.006
  2452118.73915   15.316    0.006
  2452125.64444   15.289    0.007
  2452128.57483   15.303    0.006
  2452131.56969   15.306    0.006
  2452134.67355   15.292    0.007
  2452155.65016   15.306    0.008
  2452156.48926   15.298    0.006
  2452158.49758   15.299    0.006
  2452158.54059   15.305    0.006
  2452162.50709   15.300    0.006
  2452168.54179   15.301    0.007
  2452173.49982   15.292    0.007
  2452180.49846   15.302    0.006
  2452184.50305   15.311    0.007
  2452194.55717   15.300    0.007
  2452321.87593   15.305    0.007
  2452324.87803   15.303    0.007
  2452341.83451   15.312    0.007
  2452350.84760   15.310    0.006
  2452358.88707   15.301    0.007
  2452370.81535   15.319    0.007
  2452381.81073   15.290    0.006
  2452384.79319   15.300    0.007
  2452388.85311   15.298    0.006
  2452391.69565   15.301    0.008
  2452399.77684   15.288    0.006
  2452399.92776   15.309    0.006
  2452399.93076   15.306    0.006
  2452399.93365   15.297    0.006
  2452399.93660   15.300    0.006
  2452399.93974   15.296    0.007
  2452400.69352   15.301    0.007
  2452402.80844   15.304    0.006
  2452404.84541   15.294    0.006
  2452410.71813   15.299    0.004
  2452414.86438   15.295    0.006
  2452415.72643   15.302    0.007
  2452416.74862   15.303    0.007
  2452417.72417   15.303    0.007
  2452424.76653   15.295    0.006
  2452426.67781   15.298    0.006
  2452431.81215   15.296    0.004
  2452433.73934   15.298    0.007
  2452434.81238   15.284    0.006
  2452436.58511   15.307    0.007
  2452437.55430   15.301    0.008
  2452437.55744   15.302    0.008
  2452437.56050   15.286    0.008
  2452437.56312   15.296    0.008
  2452437.56574   15.293    0.008
  2452437.56835   15.304    0.008
  2452437.57098   15.300    0.008
  2452437.57362   15.302    0.008
  2452437.57670   15.281    0.007
  2452437.57934   15.303    0.007
  2452437.58196   15.316    0.008
  2452437.58458   15.294    0.008
  2452437.58718   15.304    0.008
  2452437.59571   15.302    0.008
  2452437.59832   15.297    0.008
  2452437.60095   15.308    0.007
  2452437.60357   15.307    0.007
  2452437.60618   15.301    0.008
  2452437.60880   15.303    0.008
  2452437.61873   15.292    0.007
  2452437.62848   15.299    0.007
  2452437.63754   15.310    0.007
  2452437.64761   15.299    0.007
  2452437.65661   15.301    0.007
  2452437.66659   15.298    0.007
  2452437.67545   15.300    0.008
  2452437.68846   15.307    0.008
  2452437.69751   15.298    0.007
  2452437.70639   15.287    0.007
  2452437.71759   15.310    0.007
  2452437.72671   15.301    0.007
  2452437.73579   15.298    0.007
  2452437.74531   15.297    0.007
  2452437.75749   15.300    0.007
  2452437.76634   15.295    0.007
  2452437.77511   15.301    0.007
  2452437.78391   15.299    0.007
  2452437.79318   15.298    0.007
  2452437.80198   15.293    0.007
  2452437.81079   15.298    0.007
  2452437.81961   15.290    0.007
  2452437.83385   15.290    0.007
  2452437.84311   15.293    0.007
  2452437.85638   15.287    0.007
  2452437.86531   15.291    0.007
  2452437.87444   15.302    0.008
  2452437.89072   15.285    0.008
  2452437.90277   15.294    0.008
  2452437.92338   15.300    0.008
  2452437.93559   15.295    0.010
  2452438.61729   15.308    0.006
  2452439.61425   15.305    0.006
