5378.69390 15.412 0.004
5378.74842 15.384 0.004
5378.78659 15.400 0.004
5378.82481 15.409 0.004
5378.86471 15.412 0.004
5379.72888 15.408 0.004
5379.76948 15.393 0.004
5379.80736 15.400 0.004
5379.84544 15.400 0.005
5380.78692 15.399 0.005
5380.82488 15.405 0.005
5382.80795 15.384 0.006
5385.71239 15.396 0.004
5385.83558 15.396 0.004
5386.68088 15.393 0.004
5386.73076 15.403 0.004
5386.76911 15.393 0.004
5386.80833 15.408 0.004
5387.71312 15.409 0.004
5387.75145 15.400 0.004
5387.79520 15.393 0.004
5387.83528 15.412 0.004
5388.64000 15.392 0.004
5388.75013 15.394 0.004
5388.78988 15.399 0.004
5388.83399 15.419 0.004
5389.68945 15.409 0.004
5389.77145 15.389 0.004
5389.81063 15.400 0.004
5389.85035 15.396 0.005
5390.68509 15.406 0.005
5390.77308 15.377 0.004
5390.81081 15.384 0.004
5391.79669 15.390 0.004
5391.83440 15.390 0.004
5426.69396 15.390 0.005
5447.62211 15.393 0.004
5449.58187 15.390 0.004
5457.61218 15.397 0.004
5463.59016 15.384 0.004
5653.78839 15.399 0.003
5654.79375 15.398 0.004
5654.83983 15.405 0.004
5654.88397 15.402 0.004
5655.75086 15.395 0.004
5655.78917 15.392 0.004
5655.82720 15.399 0.004
5655.87368 15.386 0.003
5656.76486 15.385 0.004
5656.81062 15.395 0.004
5656.85059 15.389 0.003
5657.76034 15.382 0.003
5657.79928 15.399 0.003
5657.84001 15.409 0.003
5657.88618 15.402 0.003
5658.74979 15.428 0.006
5658.79538 15.399 0.004
5658.85214 15.391 0.004
5658.89265 15.386 0.004
5659.70882 15.416 0.004
5659.74684 15.383 0.004
5659.78502 15.397 0.004
5659.82503 15.399 0.004
5659.86937 15.398 0.004
5659.91538 15.398 0.004
5660.74275 15.408 0.004
5660.78728 15.383 0.004
5660.82898 15.402 0.003
5662.73785 15.418 0.004
5662.77826 15.394 0.004
5662.83934 15.398 0.004
5662.87803 15.386 0.003
5662.91940 15.401 0.004
5664.73948 15.413 0.005
5664.78462 15.404 0.005
5664.84480 15.399 0.004
5664.88527 15.398 0.004
5664.92767 15.387 0.004
5665.75170 15.411 0.004
5665.79741 15.396 0.004
5665.86161 15.388 0.004
5665.90930 15.404 0.003
5667.75851 15.395 0.004
5667.81044 15.404 0.004
5667.85265 15.406 0.003
5667.90612 15.400 0.003
5668.73548 15.403 0.004
5668.81251 15.401 0.004
5668.87097 15.394 0.004
5668.91177 15.401 0.004
5669.75284 15.395 0.004
5669.79987 15.377 0.003
5669.85016 15.404 0.003
5669.90158 15.404 0.004
5670.73553 15.405 0.004
5670.77450 15.420 0.004
5670.83824 15.401 0.004
5670.88067 15.397 0.004
5670.92065 15.399 0.004
5671.75761 15.393 0.004
5675.71981 15.393 0.004
5675.75824 15.397 0.004
5675.79673 15.403 0.004
5675.85446 15.410 0.004
5675.90987 15.410 0.004
5676.68452 15.412 0.003
5676.72351 15.416 0.003
5676.76293 15.405 0.003
5676.80232 15.398 0.003
5676.86251 15.401 0.003
5676.91259 15.385 0.003
5677.71742 15.400 0.004
5677.75952 15.408 0.003
5677.80183 15.403 0.004
5677.86267 15.397 0.003
5677.90466 15.390 0.003
5679.68205 15.407 0.004
5679.72364 15.398 0.004
5679.77423 15.406 0.004
5679.81676 15.410 0.004
5679.86859 15.401 0.004
5679.90706 15.407 0.004
5680.66965 15.407 0.005
5680.70821 15.412 0.004
5680.74752 15.396 0.004
5680.79739 15.394 0.004
5680.85178 15.403 0.004
5680.89384 15.392 0.004
5681.66053 15.409 0.005
5681.69881 15.396 0.004
5681.73761 15.395 0.003
5681.78888 15.398 0.004
5681.84193 15.386 0.003
5681.88465 15.384 0.004
5682.68734 15.391 0.004
5682.72872 15.392 0.004
5682.77734 15.390 0.003
5682.82943 15.411 0.004
5682.85572 15.405 0.003
5683.65825 15.391 0.004
5683.70972 15.391 0.004
5683.78899 15.397 0.004
5683.82906 15.399 0.003
5684.69201 15.396 0.004
5684.74227 15.395 0.003
5684.79229 15.399 0.004
5685.65488 15.399 0.004
5685.77866 15.380 0.003
5685.81789 15.390 0.003
5685.87270 15.380 0.003
5685.91490 15.374 0.004
5686.66825 15.395 0.004
5686.72824 15.392 0.003
5686.78439 15.388 0.003
5687.66868 15.405 0.004
5687.71349 15.411 0.004
5687.76401 15.393 0.003
5687.81590 15.384 0.003
5688.81578 15.397 0.003
5688.88148 15.377 0.004
5688.93831 15.373 0.004
5689.70065 15.394 0.003
5689.77546 15.405 0.003
5689.81543 15.397 0.003
5690.65294 15.396 0.004
5690.70309 15.396 0.004
5690.76454 15.393 0.004
5690.80488 15.396 0.004
5691.66192 15.388 0.004
5691.73286 15.396 0.004
5691.77590 15.387 0.004
5691.82539 15.395 0.003
5692.66481 15.396 0.004
5692.72027 15.387 0.004
5692.76749 15.396 0.003
5692.80728 15.392 0.004
5693.63525 15.377 0.004
5693.68382 15.393 0.003
5693.75326 15.392 0.003
5693.79104 15.389 0.003
5693.83030 15.364 0.003
5694.61375 15.393 0.004
5694.64733 15.397 0.004
5694.68524 15.388 0.004
5694.75150 15.392 0.004
5694.79972 15.399 0.004
5695.61759 15.389 0.004
5695.65901 15.389 0.004
5695.73997 15.397 0.004
5695.79569 15.399 0.003
5695.83996 15.388 0.004
5696.60916 15.386 0.004
5696.64546 15.398 0.004
5696.69503 15.410 0.004
5696.74260 15.418 0.004
5696.78210 15.386 0.004
5696.82603 15.394 0.004
5696.92597 15.399 0.004
5697.61547 15.387 0.004
5697.66286 15.388 0.004
5697.71041 15.393 0.004
5697.74909 15.396 0.004
5697.79128 15.390 0.004
5697.83034 15.396 0.003
5697.87064 15.383 0.004
5697.91263 15.372 0.004
5698.60803 15.375 0.005
5698.64540 15.383 0.005
5698.69607 15.395 0.005
5698.73607 15.399 0.004
5698.77422 15.411 0.005
5698.81655 15.398 0.004
5698.93920 15.368 0.005
5702.91777 15.367 0.006
5703.72939 15.405 0.006
5703.77863 15.386 0.005
5705.72313 15.390 0.004
5705.76551 15.392 0.004
5705.91571 15.395 0.005
5706.75310 15.404 0.005
5706.80511 15.403 0.005
5706.87073 15.401 0.005
5707.60143 15.402 0.004
5707.64874 15.388 0.004
5707.69597 15.390 0.004
5707.73411 15.385 0.004
5707.77422 15.394 0.003
5707.81413 15.377 0.003
5708.60924 15.390 0.004
5708.66524 15.387 0.004
5708.71565 15.396 0.004
5708.75377 15.410 0.004
5708.80482 15.403 0.004
5708.89971 15.412 0.006
5709.58442 15.401 0.004
5709.63739 15.396 0.004
5709.79296 15.383 0.003
5711.69639 15.376 0.003
5712.61052 15.387 0.004
5712.69420 15.392 0.003
5712.73392 15.394 0.004
5712.77658 15.390 0.004
5714.62679 15.402 0.004
5714.64069 15.397 0.004
5715.58267 15.393 0.004
5715.59036 15.387 0.004
5715.63107 15.388 0.004
5715.68385 15.390 0.003
5716.65092 15.401 0.004
5716.71531 15.394 0.004
5716.75543 15.394 0.004
5721.55961 15.390 0.004
5721.57356 15.385 0.003
5721.64904 15.410 0.003
5721.72512 15.396 0.004
5721.74014 15.399 0.004
5721.79087 15.405 0.003
5721.82996 15.400 0.004
5721.88192 15.406 0.005
5722.57035 15.393 0.004
5722.62977 15.424 0.003
5722.68424 15.418 0.004
5722.72571 15.409 0.004
5722.74044 15.398 0.004
5722.78961 15.396 0.003
5722.83113 15.394 0.004
5723.57134 15.399 0.004
5723.61952 15.399 0.004
5723.66709 15.399 0.004
5723.70847 15.388 0.004
5723.74913 15.396 0.004
5723.78758 15.407 0.003
5723.82663 15.409 0.004
5723.86612 15.403 0.004
5724.57052 15.411 0.005
5724.64753 15.401 0.004
5724.69966 15.400 0.004
5724.74959 15.398 0.004
5724.80004 15.400 0.004
5725.54062 15.387 0.004
5725.61674 15.394 0.003
5725.68191 15.389 0.003
5725.72399 15.399 0.003
5725.76317 15.410 0.003
5725.80263 15.403 0.004
5726.56460 15.395 0.004
5726.61164 15.400 0.004
5726.64951 15.397 0.004
5726.69731 15.393 0.004
5726.73858 15.405 0.004
5726.78410 15.405 0.004
5726.82810 15.395 0.004
5734.84434 15.379 0.006
5735.67945 15.405 0.005
5735.74421 15.394 0.004
5735.83743 15.396 0.004
5736.54017 15.392 0.004
5736.57815 15.395 0.004
5736.62031 15.390 0.003
5736.66393 15.396 0.003
5736.70735 15.393 0.003
5736.78717 15.393 0.003
5736.83425 15.394 0.004
5736.88239 15.400 0.004
5737.52339 15.389 0.004
5737.56147 15.386 0.004
5737.61475 15.394 0.003
5737.65732 15.397 0.003
5737.71144 15.398 0.003
5737.75228 15.406 0.003
5737.79143 15.397 0.003
5737.83854 15.397 0.003
5737.87938 15.405 0.004
5738.59086 15.392 0.004
5738.63166 15.388 0.004
5738.73847 15.394 0.003
5739.50442 15.402 0.004
5739.52964 15.401 0.004
5739.56789 15.407 0.004
5739.60849 15.398 0.004
5739.65722 15.394 0.003
5739.71512 15.413 0.004
5739.75349 15.396 0.003
5739.79225 15.402 0.004
5739.84708 15.384 0.004
5740.54756 15.413 0.005
5740.58863 15.411 0.005
5740.64846 15.424 0.005
5740.71211 15.403 0.004
5740.83555 15.407 0.004
5740.88296 15.401 0.004
5741.52240 15.389 0.004
5741.56163 15.416 0.004
5741.60580 15.405 0.004
5741.64366 15.431 0.004
5741.70472 15.412 0.004
5741.74381 15.380 0.004
5741.78474 15.392 0.004
5741.82301 15.374 0.004
5742.53658 15.390 0.004
5742.57893 15.399 0.004
5742.61690 15.396 0.004
5742.67869 15.395 0.003
5742.71752 15.400 0.003
5742.75609 15.396 0.003
5742.79433 15.394 0.003
5742.83235 15.390 0.003
5742.87261 15.394 0.004
5743.62850 15.391 0.005
5743.66827 15.398 0.004
5744.56354 15.404 0.005
5744.60171 15.409 0.004
5744.66076 15.387 0.004
5745.51389 15.404 0.004
5745.56009 15.420 0.005
5745.60083 15.416 0.005
5745.63997 15.400 0.004
5745.70053 15.397 0.004
5745.73857 15.407 0.004
5745.77674 15.404 0.004
5745.81465 15.394 0.005
5746.58313 15.388 0.004
5746.62080 15.403 0.004
5746.67627 15.413 0.004
5746.72731 15.394 0.004
5746.76503 15.393 0.004
5746.80733 15.410 0.005
5746.85312 15.429 0.005
5747.61571 15.424 0.006
5747.66056 15.408 0.004
5747.70582 15.412 0.005
5747.74956 15.425 0.005
5747.81590 15.408 0.005
5748.63187 15.423 0.004
5748.68923 15.392 0.004
5749.52704 15.399 0.005
5749.56502 15.404 0.004
5749.60440 15.406 0.004
5749.65371 15.391 0.004
5749.69336 15.398 0.004
5749.73164 15.393 0.004
5749.77003 15.396 0.005
5749.80930 15.401 0.005
5752.57143 15.422 0.005
5752.61533 15.397 0.004
5752.66635 15.404 0.004
5752.72254 15.400 0.004
5752.76196 15.389 0.003
5753.51154 15.415 0.006
5753.55489 15.415 0.005
5753.60546 15.402 0.004
5753.76976 15.415 0.005
5754.59852 15.393 0.006
5760.49229 15.389 0.006
5760.53391 15.399 0.004
5760.58650 15.387 0.004
5760.64273 15.408 0.004
5760.68764 15.400 0.004
5760.73738 15.414 0.004
5760.77565 15.389 0.004
5761.50674 15.411 0.003
5761.54997 15.386 0.003
5761.61581 15.403 0.003
5762.51332 15.396 0.004
5762.55160 15.405 0.004
5762.59325 15.394 0.004
5762.63160 15.397 0.004
5762.67136 15.401 0.004
5762.70759 15.392 0.004
5762.76894 15.400 0.005
5763.50361 15.384 0.004
5763.54763 15.391 0.003
5763.58928 15.391 0.003
5763.64617 15.395 0.004
5764.51146 15.400 0.004
5764.55131 15.393 0.004
5764.59188 15.393 0.003
5764.64009 15.391 0.004
5764.68911 15.400 0.003
5764.73475 15.395 0.003
5765.47044 15.392 0.004
5765.51045 15.402 0.004
5765.55335 15.389 0.004
5765.61739 15.394 0.003
5765.75251 15.411 0.004
5766.48283 15.408 0.004
5766.52178 15.398 0.004
5766.58617 15.403 0.004
5766.62603 15.398 0.003
5766.66675 15.399 0.003
5766.70795 15.405 0.003
5766.75163 15.397 0.004
5767.49999 15.391 0.004
5767.54556 15.389 0.004
5767.58894 15.410 0.004
5767.65684 15.417 0.004
5767.71277 15.402 0.004
5767.75352 15.400 0.004
5767.79509 15.405 0.005
5768.49928 15.400 0.004
5768.55054 15.391 0.004
5768.60061 15.392 0.003
5768.64827 15.397 0.003
5768.69603 15.395 0.003
5768.73856 15.388 0.004
5768.77884 15.398 0.004
5769.48408 15.398 0.004
5769.52623 15.402 0.004
5769.57904 15.401 0.004
5769.63477 15.401 0.003
5769.69143 15.404 0.004
5769.73886 15.394 0.004
5769.78399 15.414 0.004
5770.76528 15.412 0.004
5775.60652 15.403 0.004
5775.67187 15.403 0.005
5776.54043 15.407 0.005
5776.60768 15.425 0.005
5776.64873 15.398 0.004
5776.72338 15.410 0.005
5777.48023 15.381 0.004
5777.52475 15.380 0.003
5777.57680 15.397 0.003
5777.65719 15.400 0.003
5777.70730 15.399 0.003
5777.77212 15.394 0.004
5778.50498 15.420 0.005
5778.56142 15.389 0.004
5778.60973 15.396 0.004
5779.59979 15.397 0.004
5779.69823 15.418 0.004
5779.74281 15.422 0.004
5784.60315 15.392 0.004
5784.72050 15.393 0.006
5785.58041 15.410 0.005
5785.62696 15.383 0.006
5785.66931 15.369 0.004
5785.71119 15.401 0.005
5786.57058 15.394 0.005
5786.61499 15.401 0.005
5786.71298 15.405 0.004
5787.54928 15.385 0.003
5787.59137 15.382 0.003
5788.55694 15.394 0.004
5788.59652 15.388 0.004
5790.65682 15.397 0.004
5790.69699 15.395 0.004
5791.51308 15.390 0.005
5793.51638 15.400 0.004
5793.56951 15.404 0.004
5794.50804 15.414 0.004
5795.56860 15.422 0.005
5795.62998 15.410 0.005
5795.71172 15.400 0.004
5796.52949 15.391 0.004
5796.59816 15.407 0.004
5796.63711 15.395 0.004
5796.67844 15.399 0.004
5796.72043 15.396 0.006
5809.53049 15.391 0.007
5815.51910 15.389 0.004
5815.60475 15.379 0.003
5815.64253 15.392 0.003
5816.61423 15.390 0.004
5817.61595 15.401 0.004
5825.59694 15.396 0.004
5830.58259 15.384 0.005
5831.58890 15.412 0.004
5832.57626 15.396 0.004
5833.48139 15.385 0.005
5833.57260 15.389 0.004
5834.48173 15.385 0.004
5834.56999 15.395 0.004
5835.51243 15.394 0.006
5835.55333 15.392 0.004
5836.54917 15.383 0.004
5836.58075 15.394 0.004
5839.50120 15.408 0.005
5839.53964 15.391 0.005
5840.53146 15.383 0.005
