Log(Degree),Log(Probability)
0.6931471805599453,-1.7599188633723963
1.0986122886681098,-1.6858108912186744
1.3862943611198906,-1.8777018990287797
1.6094379124341003,-2.115373550905899
1.791759469228055,-2.5518008846180305
1.9459101490553132,-2.715430308399833
2.0794415416798357,-2.9385738597140425
2.1972245773362196,-3.2639962601486703
2.302585092994046,-3.7495040759303713
2.3978952727983707,-3.6888794541139363
2.4849066497880004,-4.324868220833933
2.5649493574615367,-4.037186148382152
2.6390573296152584,-4.7303333289420975
2.70805020110221,-4.576182649114839
2.772588722239781,-5.8289456176102075
2.833213344056216,-5.8289456176102075
2.8903717578961645,-5.8289456176102075
2.995732273553991,-5.8289456176102075
3.044522437723423,-5.423480509502043
3.091042453358316,-5.423480509502043
3.1354942159291497,-6.522092798170152
3.1780538303479458,-6.522092798170152
3.295836866004329,-5.8289456176102075
3.332204510175204,-5.8289456176102075
3.367295829986474,-6.522092798170152
3.4011973816621555,-6.522092798170152
3.4657359027997265,-6.522092798170152
3.6375861597263857,-6.522092798170152
