Log(Degree),Log(Probability)
0.6931471805599453,-1.6945957207744071
1.0986122886681098,-1.5623277521966565
1.3862943611198906,-2.0270356938676817
1.6094379124341003,-2.4185145600011064
1.791759469228055,-2.5520459526256287
1.9459101490553132,-2.993878704904668
2.0794415416798357,-2.678797658264773
2.1972245773362196,-3.1986731175506815
2.302585092994046,-3.345276591742557
2.3978952727983707,-4.210274029229161
2.4849066497880004,-3.7247662134474604
2.5649493574615367,-4.680277658474897
2.6390573296152584,-4.903421209789107
2.70805020110221,-5.596568390349052
2.772588722239781,-4.497956101680942
2.833213344056216,-5.191103282240888
2.8903717578961645,-5.596568390349052
2.9444389791664403,-4.497956101680942
2.995732273553991,-6.289715570908998
3.044522437723423,-5.596568390349052
3.091042453358316,-5.596568390349052
3.2188758248682006,-5.596568390349052
3.258096538021482,-5.596568390349052
3.295836866004329,-6.289715570908998
3.367295829986474,-6.289715570908998
3.7376696182833684,-6.289715570908998
