Log(Degree),Log(Probability)
0.6931471805599453,-1.7160221688116433
1.0986122886681098,-1.7137571621807912
1.3862943611198906,-1.888864981651054
1.6094379124341003,-2.1180916879186693
1.791759469228055,-2.542376855353604
1.9459101490553132,-2.907227244307578
2.0794415416798357,-2.907227244307578
2.1972245773362196,-3.3742502454151757
2.302585092994046,-3.514607603110098
2.3978952727983707,-4.091494977554182
2.4849066497880004,-4.167480884532104
2.5649493574615367,-4.249718982769076
2.6390573296152584,-4.627013213910543
2.70805020110221,-5.032478322018708
2.772588722239781,-4.860628065092048
2.833213344056216,-5.502481951264444
2.8903717578961645,-5.240117686796952
2.9444389791664403,-4.860628065092048
2.995732273553991,-5.502481951264444
3.044522437723423,-5.240117686796952
3.091042453358316,-5.60784246692227
3.1354942159291497,-6.7064547555903795
3.1780538303479458,-6.7064547555903795
3.2188758248682006,-6.013307575030434
3.258096538021482,-7.111919863698544
3.295836866004329,-6.7064547555903795
3.332204510175204,-7.8050670442584895
3.367295829986474,-7.8050670442584895
3.4011973816621555,-7.8050670442584895
3.4339872044851463,-6.418772683138599
3.4965075614664802,-7.8050670442584895
3.5263605246161616,-7.111919863698544
3.58351893845611,-7.8050670442584895
3.6375861597263857,-7.8050670442584895
3.7612001156935624,-7.8050670442584895
3.784189633918261,-7.111919863698544
3.871201010907891,-7.8050670442584895
3.9889840465642745,-7.8050670442584895
4.0943445622221,-7.8050670442584895
4.174387269895637,-7.8050670442584895
4.454347296253507,-7.8050670442584895
4.700480365792417,-7.8050670442584895
4.727387818712341,-7.8050670442584895
