Log(Degree),Log(Probability)
0.6931471805599453,-1.7352168189543606
1.0986122886681098,-1.7248000580961051
1.3862943611198906,-1.9376342397514534
1.6094379124341003,-2.1276778426393186
1.791759469228055,-2.5331429507474827
1.9459101490553132,-2.767982541824884
2.0794415416798357,-3.055664614276665
2.1972245773362196,-3.180827757230671
2.302585092994046,-3.432142185511577
2.3978952727983707,-3.6201944170145164
2.4849066497880004,-4.279440045898781
2.5649493574615367,-4.502583597212991
2.6390573296152584,-4.502583597212991
2.70805020110221,-4.908048705321154
2.772588722239781,-5.041580097945677
2.833213344056216,-5.195730777772936
2.8903717578961645,-5.195730777772936
2.9444389791664403,-5.8888779583328805
2.995732273553991,-5.37805233456689
3.044522437723423,-5.8888779583328805
3.091042453358316,-5.6011958858811
3.1354942159291497,-6.9874902470009905
3.1780538303479458,-6.294343066441045
3.2188758248682006,-5.6011958858811
3.367295829986474,-6.294343066441045
3.4339872044851463,-6.294343066441045
3.4657359027997265,-6.294343066441045
3.4965075614664802,-6.9874902470009905
3.5263605246161616,-6.9874902470009905
3.5553480614894135,-6.9874902470009905
3.7376696182833684,-6.9874902470009905
4.543294782270004,-6.9874902470009905
4.77912349311153,-6.9874902470009905
