Log(Degree),Log(Probability)
0.6931471805599453,-1.5276078941864681
1.0986122886681098,-1.8152899666382492
1.3862943611198906,-1.889397938791971
1.6094379124341003,-2.257122718917288
1.791759469228055,-2.5572273113676265
1.9459101490553132,-3.068052935133617
2.0794415416798357,-3.250374491927572
2.1972245773362196,-3.250374491927572
2.302585092994046,-3.355735007585398
2.3978952727983707,-5.552959584921617
2.4849066497880004,-4.454347296253507
2.5649493574615367,-4.454347296253507
2.6390573296152584,-4.859812404361672
2.70805020110221,-5.552959584921617
2.772588722239781,-5.552959584921617
2.833213344056216,-5.552959584921617
2.8903717578961645,-4.1666652238017265
2.9444389791664403,-4.859812404361672
3.044522437723423,-4.859812404361672
3.091042453358316,-5.552959584921617
3.1780538303479458,-4.454347296253507
3.2188758248682006,-5.552959584921617
3.258096538021482,-5.552959584921617
3.295836866004329,-5.552959584921617
3.332204510175204,-4.454347296253507
3.4339872044851463,-5.552959584921617
3.4965075614664802,-5.552959584921617
3.8066624897703196,-5.552959584921617
