Log(Degree),Log(Probability)
0.6931471805599453,-1.8915489398364258
1.0986122886681098,-1.7533986013556087
1.3862943611198906,-1.6610252812245936
1.6094379124341003,-2.0518915899116053
1.791759469228055,-2.414797083600974
1.9459101490553132,-2.9901612285045354
2.0794415416798357,-3.2414756567854415
2.1972245773362196,-3.3956263366127
2.302585092994046,-4.088773517172645
2.3978952727983707,-3.801091444720864
2.4849066497880004,-4.088773517172645
2.5649493574615367,-4.4942386252808095
2.6390573296152584,-5.187385805840755
2.70805020110221,-4.088773517172645
2.833213344056216,-5.187385805840755
2.9444389791664403,-4.4942386252808095
2.995732273553991,-4.4942386252808095
3.091042453358316,-5.187385805840755
3.1354942159291497,-5.187385805840755
3.1780538303479458,-4.4942386252808095
3.4657359027997265,-5.187385805840755
