Log(Degree),Log(Probability)
0.6931471805599453,-1.683337818560786
1.0986122886681098,-1.7694669722907246
1.3862943611198906,-1.863719510536914
1.6094379124341003,-2.2662818589871168
1.791759469228055,-2.446865795882531
1.9459101490553132,-2.680480647064036
2.0794415416798357,-2.8840796023052757
2.1972245773362196,-3.6439181573638932
2.302585092994046,-3.484853462734206
2.3978952727983707,-4.120842229454202
2.4849066497880004,-4.015481713796376
2.5649493574615367,-4.120842229454202
2.6390573296152584,-4.178000643294151
2.70805020110221,-4.7086288943563215
2.772588722239781,-4.931772445670531
2.833213344056216,-5.912601698682257
2.8903717578961645,-5.219454518122312
2.9444389791664403,-6.318066806790422
2.995732273553991,-5.912601698682257
3.044522437723423,-5.912601698682257
3.091042453358316,-5.624919626230477
3.1780538303479458,-6.318066806790422
3.2188758248682006,-5.912601698682257
3.258096538021482,-7.011213987350367
3.295836866004329,-5.912601698682257
3.332204510175204,-7.011213987350367
3.4011973816621555,-7.011213987350367
3.4657359027997265,-7.011213987350367
3.4965075614664802,-7.011213987350367
3.5263605246161616,-6.318066806790422
4.060443010546419,-7.011213987350367
4.174387269895637,-7.011213987350367
4.23410650459726,-7.011213987350367
