Log(Degree),Log(Probability)
0.6931471805599453,-1.583004655365945
1.0986122886681098,-2.320603598496724
1.3862943611198906,-1.6739764335716716
1.6094379124341003,-2.639057329615259
1.791759469228055,-2.320603598496724
1.9459101490553132,-2.639057329615259
2.0794415416798357,-3.109060958860994
2.1972245773362196,-3.619886582626985
2.302585092994046,-3.109060958860994
2.3978952727983707,-4.02535169073515
2.4849066497880004,-4.718498871295094
2.5649493574615367,-4.02535169073515
2.6390573296152584,-4.718498871295094
2.70805020110221,-4.718498871295094
2.833213344056216,-3.619886582626985
2.8903717578961645,-4.718498871295094
2.9444389791664403,-4.02535169073515
3.091042453358316,-4.718498871295094
3.2188758248682006,-4.718498871295094
3.258096538021482,-4.718498871295094
3.367295829986474,-4.718498871295094
