Log(Degree),Log(Probability)
0.6931471805599453,-1.8137383759468302
1.0986122886681098,-1.7773707317759553
1.3862943611198906,-1.7150668484398006
1.6094379124341003,-2.0940403411009885
1.791759469228055,-2.4849066497880004
1.9459101490553132,-2.6936614636501104
2.0794415416798357,-3.2850259499001133
2.1972245773362196,-3.3517173243987854
2.302585092994046,-3.7232808808312687
2.3978952727983707,-3.7232808808312687
2.4849066497880004,-4.321117881586889
2.5649493574615367,-4.154063796923723
2.6390573296152584,-4.639571612705423
2.70805020110221,-4.773103005329946
2.772588722239781,-5.62040086571715
2.833213344056216,-6.025865973825314
2.8903717578961645,-5.62040086571715
2.9444389791664403,-5.332718793265369
2.995732273553991,-6.71901315438526
3.044522437723423,-5.62040086571715
3.091042453358316,-5.62040086571715
3.1354942159291497,-6.71901315438526
3.1780538303479458,-5.62040086571715
3.2188758248682006,-6.025865973825314
3.258096538021482,-6.71901315438526
3.295836866004329,-6.71901315438526
3.332204510175204,-6.71901315438526
3.367295829986474,-5.332718793265369
3.4657359027997265,-6.025865973825314
3.58351893845611,-6.71901315438526
3.784189633918261,-6.71901315438526
3.8918202981106265,-6.71901315438526
3.970291913552122,-6.71901315438526
