Log(Degree),Log(Probability)
0.6931471805599453,-1.6808279085207734
1.0986122886681098,-1.6808279085207734
1.3862943611198906,-2.009331975492809
1.6094379124341003,-2.191653532286764
1.791759469228055,-2.5483284762254965
1.9459101490553132,-2.852010890023718
2.0794415416798357,-2.7894905330423847
2.1972245773362196,-3.577947893406655
2.302585092994046,-3.577947893406655
2.3978952727983707,-3.721048737047328
2.4849066497880004,-4.088773517172645
2.5649493574615367,-4.676560182074764
2.6390573296152584,-4.3400879454535515
2.70805020110221,-4.676560182074764
2.772588722239781,-5.5928509139489195
2.833213344056216,-4.3400879454535515
2.8903717578961645,-5.187385805840755
2.9444389791664403,-5.5928509139489195
2.995732273553991,-6.285998094508865
3.091042453358316,-4.899703733388974
3.1354942159291497,-5.5928509139489195
3.1780538303479458,-4.899703733388974
3.258096538021482,-6.285998094508865
3.295836866004329,-6.285998094508865
3.5263605246161616,-6.285998094508865
3.6109179126442243,-6.285998094508865
4.584967478670572,-6.285998094508865
