Log(Degree),Log(Probability)
0.6931471805599453,-1.649644332912141
1.0986122886681098,-1.6888650460654222
1.3862943611198906,-1.8711866028593769
1.6094379124341003,-2.409040899013287
1.791759469228055,-2.4228342211456226
1.9459101490553132,-2.98592827345737
2.0794415416798357,-2.98592827345737
2.1972245773362196,-3.332204510175204
2.302585092994046,-3.441403802140196
2.3978952727983707,-3.8091285822655134
2.4849066497880004,-4.060443010546419
2.5649493574615367,-3.926911617921897
2.6390573296152584,-4.907740870933623
2.70805020110221,-4.907740870933623
2.772588722239781,-4.7535901911063645
2.833213344056216,-5.313205979041787
2.8903717578961645,-6.0063531596017325
2.9444389791664403,-5.090062427727577
2.995732273553991,-5.600888051493568
3.044522437723423,-6.699500340161678
3.091042453358316,-6.699500340161678
3.1354942159291497,-5.090062427727577
3.2188758248682006,-6.0063531596017325
3.258096538021482,-6.0063531596017325
3.295836866004329,-6.0063531596017325
3.4339872044851463,-6.699500340161678
3.6635616461296463,-6.699500340161678
3.713572066704308,-6.699500340161678
4.04305126783455,-6.699500340161678
4.499809670330265,-6.699500340161678
