Time,Magnitude
-8.590103996602451,14.523
-8.586263996586055,14.516
-8.584583996577507,14.528
-8.583935996599863,14.524
-8.556047996606495,14.524
-8.553815996606417,14.528
-8.545991996588825,14.524
-8.540231996587167,14.526
-8.539775996607332,14.523
-8.535719996597365,14.525
-8.527127996604904,14.535
-8.525471996611387,14.526
-8.515463996611672,14.527
-8.512103996591676,14.524
-8.508311996599545,14.529
-8.477663996597371,14.531
-8.472335996611847,14.525
-8.46863999660242,14.527
-8.449823996597402,14.532
-8.440703996600988,14.526
-8.431079996610706,14.533
-8.422511996604626,14.519
-8.414111996607076,14.525
-8.408111996593917,14.528
-8.40573599660614,14.53
-8.390063996597192,14.524
-8.387855996602596,14.532
-8.386415996611348,14.526
-8.359247996609852,14.53
-8.35715999661248,14.518
-8.334215996585655,14.523
-8.332583996585683,14.532
-8.326343996582338,14.522
-8.316935996604556,14.528
-8.31230399657558,14.528
-8.295431996597564,14.525
-8.291327996611145,14.526
-8.279327996586872,14.533
-8.277503996589772,14.52
-8.270687996595385,14.526
-8.267447996591372,14.522
-8.266223996604268,14.529
-8.263223996609199,14.523
-8.258783996600116,14.535
-8.246903996602484,14.527
-8.229503996606937,14.536
-8.221271996593188,14.527
-8.206871996591516,14.531
-8.206607996593803,14.526
-8.197847996593154,14.529
-8.197511996601165,14.533
-8.188823996599055,14.522
-8.180423996610543,14.533
-8.166671996603569,14.523
-8.164079996598346,14.536
-8.139839996592187,14.526
-8.121167996604882,14.52
-8.120831996585949,14.516
-8.108351996604156,14.518
-8.088095996600899,14.529
-8.074079996609512,14.526
-8.073815996604466,14.537
-8.05977599660504,14.523
-8.053703996610736,14.536
-8.052503996593984,14.524
-8.051999996604891,14.519
-8.04052799660009,14.522
-8.040407996589224,14.53
-8.036927996610544,14.53
-8.03474399661171,14.53
-7.997447996595882,14.53
-7.9901519966043475,14.526
-7.97757599659353,14.472
-7.973111996599855,14.527
-7.954991996598111,14.529
-7.943783996609441,14.524
-7.9334639966013905,14.533
-7.926671996603106,14.529
-7.91392799660109,14.522
-7.908239996594731,14.528
-7.902503996593439,14.524
-7.89395999659233,14.534
-7.865783996591845,14.526
-7.860311996606684,14.527
-7.856447996599301,14.523
-7.821599996598949,14.533
-7.820015996605677,14.529
-7.8133919966036425,14.525
-7.799495996601295,14.538
-7.786607996600666,14.522
-7.773239996609605,14.528
-7.771583996592555,14.525
-7.7590319965972165,14.524
-7.730807996577071,14.528
-7.7110079965930405,14.525
-7.685207996598749,14.521
-7.683671996597789,14.528
-7.6835279966111765,14.522
-7.658903996595584,14.524
-7.652639996602375,14.526
-7.650959996607882,14.521
-7.647263996608346,14.534
-7.637975996604937,14.529
-7.637159996592502,14.523
-7.630823996606964,14.528
-7.619063996591124,14.523
-7.607111996604076,14.524
-7.594727996601066,14.528
-7.59362399659311,14.527
-7.58123999661244,14.527
-7.577687996600091,14.518
-7.570343996602603,14.523
-7.566743996593787,14.524
-7.552607996609951,14.52
-7.543463996610101,14.523
-7.533215996599055,14.528
-7.519751996587943,14.525
-7.515695996598439,14.523
-7.510319996604509,14.53
-7.505471996589805,14.523
-7.502927996602367,14.533
-7.48816799659197,14.534
-7.474847996613577,14.525
-7.468607996595396,14.519
-7.459439996614791,14.527
-7.454111996596013,14.522
-7.4327039965968575,14.524
-7.42977599659777,14.528
-7.41976799659976,14.519
-7.40687999660851,14.474
-7.402679996593279,14.524
-7.395527996577742,14.528
-7.385087996597364,14.527
-7.381319996597925,14.527
-7.377671996600932,14.526
-7.372415996589454,14.531
-7.366751996602049,14.528
-7.346399996611581,14.515
-7.344815996606614,14.522
-7.3091039965930955,14.539
-7.305335996612073,14.52
-7.285127996604431,14.523
-7.279079996605888,14.52
-7.265303996612702,14.526
-7.254935996609377,14.53
-7.235831996603722,14.529
-7.217543996587481,14.52
-7.2095999966052355,14.528
-7.199471996592949,14.524
-7.195463996599913,14.528
-7.170815996604589,14.534
-7.168607996597204,14.528
-7.1661119965929325,14.524
-7.158047996604595,14.519
-7.15588799659453,14.531
-7.154495996607253,14.523
-7.148567996592633,14.537
-7.1443919965970375,14.527
-7.141631996601874,14.53
-7.115543996597055,14.531
-7.101743996597535,14.53
-7.095863996575461,14.524
-7.090943996586604,14.529
-7.080119996575648,14.532
-7.0779119965992345,14.529
-7.070807996596089,14.526
-7.063871996603454,14.535
-7.061447996591753,14.537
-7.0488479966004585,14.528
-7.019999996606202,14.519
-7.008143996613186,14.524
-6.9994559966081775,14.52
-6.990551996603117,14.537
-6.989087996600589,14.53
-6.979247996597125,14.525
-6.963623996594024,14.527
-6.941687996592962,14.534
-6.935327996613879,14.518
-6.919871996607541,14.538
-6.902399996595038,14.525
-6.875087996595782,14.521
-6.87011999659238,14.527
-6.864431996601199,14.541
-6.858383996608283,14.526
-6.857951996606986,14.528
-6.853727996587126,14.518
-6.843743996602272,14.536
-6.839975996603685,14.535
-6.837719996601536,14.531
-6.8373599965941745,14.526
-6.810647996594512,14.527
-6.807551996602585,14.526
-6.804527996586686,14.524
-6.800423996603784,14.526
-6.79816799661272,14.53
-6.772151996596315,14.534
-6.770807996600454,14.525
-6.761831996607769,14.525
-6.751607996612777,14.534
-6.7387199966061795,14.529
-6.737903996599372,14.522
-6.722927996604782,14.529
-6.716399996592372,14.53
-6.687167996601276,14.521
-6.6843359966085965,14.524
-6.665855996604436,14.531
-6.658343996600807,14.529
-6.658343996586653,14.539
-6.646391996590567,14.525
-6.641231996594471,14.525
-6.617111996598838,14.523
-6.613943996581768,14.532
-6.60453599657312,14.531
-6.598943996598067,14.52
-6.595943996596518,14.526
-6.562103996604876,14.529
-6.547727996590269,14.523
-6.538823996595441,14.52
-6.531599996598076,14.53
-6.523127996610513,14.53
-6.509327996578421,14.521
-6.496775996599454,14.533
-6.469271996607952,14.534
-6.466367996594628,14.522
-6.4652879966132994,14.528
-6.464279996606636,14.525
-6.439199996587676,14.525
-6.429527996573982,14.523
-6.404423996602234,14.524
-6.389327996606668,14.527
-6.3763679966032365,14.516
-6.375335996596378,14.531
-6.375023996598785,14.525
-6.365039996606356,14.523
-6.3640319965898735,14.528
-6.359543996587306,14.528
-6.355943996600318,14.528
-6.346727996605339,14.525
-6.340439996586768,14.538
-6.3368399965938105,14.524
-6.331055996610545,14.525
-6.312191996598828,14.522
-6.305303996594305,14.524
-6.300911996591496,14.521
-6.2664959966120515,14.522
-6.262991996600946,14.537
-6.259415996599828,14.531
-6.252215996607945,14.527
-6.250415996597568,14.525
-6.246143996604773,14.526
-6.245567996605545,14.521
-6.233783996597013,14.525
-6.207599996597552,14.534
-6.206327996575781,14.535
-6.196223996592509,14.539
-6.184175996606897,14.53
-6.183887996592959,14.527
-6.173927996613245,14.531
-6.172919996605899,14.524
-6.172127996602868,14.524
-6.170735996610817,14.527
-6.164807996607963,14.537
-6.163271996611095,14.531
-6.122183996585975,14.523
-6.11911199660942,14.525
-6.05282399659619,14.526
-6.051479996599412,14.529
-6.049919996599783,14.521
-6.0421919966110105,14.528
-6.036407996598585,14.53
-6.0360479966036715,14.522
-6.033911996582376,14.53
-6.032303996590955,14.53
-6.0043199966131775,14.528
-6.0042719966068185,14.522
-6.000503996612495,14.521
-5.997263996602514,14.532
-5.99203199660191,14.521
-5.979815996599926,14.528
-5.968271996609375,14.526
-5.959415996604194,14.538
-5.9431439965854205,14.527
-5.94129599658966,14.517
-5.94076799660276,14.532
-5.929271996608677,14.526
-5.922839996591834,14.533
-5.918855996611954,14.519
-5.917007996589249,14.525
-5.916743996606031,14.527
-5.91040799660975,14.535
-5.907815996612201,14.518
-5.907023996612581,14.534
-5.892623996586011,14.529
-5.881103996609128,14.529
-5.878319996599445,14.522
-5.8612079965982256,14.533
-5.860631996594841,14.531
-5.859335996591356,14.529
-5.852591996582718,14.527
-5.85040799659241,14.524
-5.839679996594172,14.523
-5.82369599660963,14.523
-5.810687996596259,14.528
-5.787119996604603,14.527
-5.777783996615811,14.532
-5.777423996604186,14.533
-5.773463996605572,14.526
-5.770535996599663,14.525
-5.7602879966119795,14.523
-5.736239996600489,14.532
-5.717351996611328,14.523
-5.7025679966065335,14.528
-5.690135996596482,14.539
-5.686511996592928,14.529
-5.685023996589181,14.531
-5.6843519966007685,14.534
-5.6774399965946865,14.524
-5.673311996607496,14.531
-5.654159996596847,14.527
-5.651783996599179,14.53
-5.636879996610461,14.531
-5.605943996590939,14.525
-5.594999996601005,14.52
-5.582039996597744,14.53
-5.55967199660163,14.527
-5.553599996595282,14.532
-5.546447996586566,14.511
-5.537423996587862,14.528
-5.526095996606231,14.53
-5.482679996594173,14.532
-5.480903996603431,14.526
-5.476847996607618,14.523
-5.467703996602652,14.527
-5.432951996606833,14.529
-5.430479996597569,14.531
-5.419655996601521,14.527
-5.406407996589267,14.53
-5.404271996606512,14.519
-5.395919996575075,14.526
-5.372255996602932,14.521
-5.36131199660089,14.514
-5.357855996608422,14.525
-5.353631996606979,14.527
-5.351783996603545,14.532
-5.337863996601684,14.529
-5.303831996585971,14.53
-5.295239996605958,14.527
-5.28131999660171,14.524
-5.275799996589897,14.532
-5.2593839965928035,14.526
-5.251031996605982,14.531
-5.232023996599126,14.531
-5.225279996594751,14.527
-5.220287996596611,14.523
-5.210255996610173,14.533
-5.204855996611102,14.523
