Time,Magnitude
-4.710000004292809,14.167
-4.704288004293161,14.173
-4.697280004283655,14.17
-4.692288004285686,14.173
-4.688928004307812,14.173
-4.686240004281856,14.167
-4.67832000429776,14.167
-4.63238400430869,14.165
-4.630224004286859,14.172
-4.629072004292496,14.17
-4.613664004282285,14.17
-4.598112004306543,14.168
-4.552896004304742,14.169
-4.550736004287003,14.168
-4.54833600429852,14.174
-4.525536004294693,14.175
-4.504800004287972,14.167
-4.490736004293879,14.165
-4.483344004287986,14.171
-4.481280004298654,14.17
-4.471056004298546,14.17
-4.458096004283519,14.169
-4.448784004296115,14.165
-4.396128004285387,14.176
-4.39392000428559,14.168
-4.388736004294927,14.164
-4.376784004293725,14.17
-4.364640004295737,14.168
-4.363440004294674,14.168
-4.327056004300587,14.157
-4.306464004293915,14.168
-4.246656004294849,14.167
-4.221936004283592,14.173
-4.18948800429321,14.163
-4.176816004285641,14.169
-4.171296004296849,14.159
-4.156800004282559,14.164
-4.145280004295685,14.166
-4.124304004285889,14.164
-4.1203200042932195,14.17
-4.0620000042886915,14.164
-4.0159200042989625,14.166
-4.006800004298796,14.161
-4.004784004297065,14.168
-3.98635200429176,14.169
-3.9655200042870575,14.165
-3.9644160042939376,14.167
-3.9611520043076354,14.176
-3.929952004285454,14.167
-3.9122880042986736,14.162
-3.910128004302763,14.168
-3.896448004318202,14.162
-3.8710560042854496,14.169
-3.82713600430084,14.172
-3.823680004300016,14.165
-3.819888004287762,14.172
-3.8136000042868545,14.171
-3.8131200042830216,14.168
-3.802176004291553,14.168
-3.7909440042817124,14.164
-3.762720004296696,14.171
-3.730992004300745,14.168
-3.715008004308359,14.169
-3.66720000428991,14.169
-3.6642720043082164,14.171
-3.659184004296506,14.169
-3.64728000430064,14.17
-3.6156960042971633,14.175
-3.6080160042824474,14.167
-3.6060000043011797,14.165
-3.6013440042924714,14.168
-3.5991360042884963,14.167
-3.57792000429977,14.167
-3.570096004292239,14.163
-3.5657280043005386,14.163
-3.5602560042938904,14.169
-3.5227200042849773,14.172
-3.498576004294094,14.169
-3.493824004292449,14.168
-3.4680000042862957,14.168
-3.4586880042883905,14.165
-3.4576800042974156,14.167
-3.4342560042873203,14.165
-3.4309920042982895,14.171
-3.338592004287378,14.168
-3.320640004291775,14.169
-3.3095520042911204,14.165
-3.2694720042899945,14.171
-3.2693760042929654,14.168
-3.2573760043000703,14.166
-3.2369760043010984,14.169
-3.219120004292975,14.174
-3.21604800429391,14.161
-3.185856004299197,14.168
-3.151536004286257,14.168
-3.1504800042872176,14.165
-3.144528004291672,14.167
-3.127920004299085,14.172
-3.120432004285661,14.164
-3.106608004291914,14.174
-3.082176004297665,14.165
-3.0778080042841367,14.16
-3.0742560042917404,14.168
-3.0522720042858538,14.165
-2.9954400042806384,14.166
-2.984064004282075,14.167
-2.9740320042855757,14.17
-2.969760004293633,14.167
-2.9636160042900457,14.165
-2.9158560042837536,14.163
-2.8896960042993243,14.171
-2.8797600042875757,14.169
-2.8721280042945665,14.17
-2.827008004292523,14.163
-2.8254240042828798,14.169
-2.815152004292443,14.17
-2.81049600430147,14.166
-2.807232004305618,14.17
-2.805648004295975,14.171
-2.7984960042962967,14.169
-2.78904000428156,14.169
-2.7741600042987358,14.169
-2.7595680042936266,14.168
-2.7557760042922865,14.166
-2.742432004298692,14.165
-2.73604800431481,14.167
-2.732448004299343,14.16
-2.714016004287217,14.169
-2.688000004296967,14.168
-2.683728004298203,14.162
-2.67110400428642,14.171
-2.658096004281063,14.17
-2.6495520042971776,14.171
-2.6347200042882406,14.165
-2.6262240043137837,14.168
-2.61931200430395,14.172
-2.5647360042916745,14.162
-2.529120004283371,14.171
-2.5188960043023627,14.173
-2.5154880042918677,14.167
-2.5114080042830693,14.163
-2.5086240042873698,14.164
-2.50228800428836,14.166
-2.5014720042931486,14.17
-2.5006560042924804,14.167
-2.489472004297525,14.17
-2.461776004282868,14.164
-2.4560160042824037,14.169
-2.4535200042882934,14.171
-2.4387360042878328,14.165
-2.4346560042844914,14.168
-2.4101280043123126,14.17
-2.4087840042966064,14.176
-2.396352004288431,14.161
-2.390928004283026,14.164
-2.321184004285854,14.171
-2.316672004299974,14.165
-2.2670400042997727,14.165
-2.2617120042941252,14.165
-2.2497120043039587,14.171
-2.2403520042880274,14.17
-2.228640004299862,14.169
-2.212656004302019,14.162
-2.191488004291344,14.165
-2.191392004290222,14.17
-2.1538080043018937,14.171
-2.1511200042878045,14.166
-2.1496320042919734,14.171
-2.1372960042821916,14.171
-2.1207360042830743,14.167
-2.108496004294878,14.166
-2.102736004294414,14.172
-2.102016004293503,14.171
-2.0326080042982113,14.165
-2.017632004295095,14.169
-1.9764480042981207,14.171
-1.9248000043016449,14.171
-1.914960004300568,14.169
-1.8901440042895532,14.176
-1.883088004301911,14.171
-1.8765120042994143,14.169
-1.8615840043002694,14.17
-1.8595680042944454,14.174
-1.850400004288531,14.169
-1.8468960042909688,14.168
-1.8114720042958228,14.174
-1.802688004287987,14.17
-1.7892960042986064,14.17
-1.78761600428102,14.179
-1.7828160042904104,14.174
-1.7825760042910164,14.174
-1.774320004284576,14.172
-1.7439360042998973,14.179
-1.740576004300195,14.179
-1.7350080043006104,14.177
-1.7113920042961157,14.182
-1.6606080042851803,14.176
-1.655760004290599,14.177
-1.6252800042938846,14.177
-1.6104000042891615,14.174
-1.6072320042794248,14.183
-1.585392004297731,14.181
-1.550352004287973,14.175
-1.5499200042831944,14.174
-1.5324480042854278,14.177
-1.5156960042936165,14.168
-1.5006240042852854,14.17
-1.4856960042847762,14.175
-1.4645760042999003,14.177
-1.4534880042910603,14.167
-1.4453760042965345,14.174
-1.4374560042837887,14.17
-1.4373120042964305,14.174
-1.4342880042863302,14.174
-1.4309760042851425,14.173
-1.4051040042972576,14.176
-1.3899360042932616,14.175
-1.3654080042924337,14.17
-1.3265280042828211,14.172
-1.326240004298555,14.176
-1.3132320042822843,14.174
