Time,Magnitude
-127.41480000232741,15.254
-127.40136000233298,15.241
-127.3312800023258,15.237
-127.31784000231374,15.241
-127.30680000231911,15.248
-127.22640000232792,15.235
-127.21176000232362,15.237
-127.20912000232141,15.246
-127.20624000232021,15.238
-127.15656000231814,15.237
-127.14384000232377,15.239
-127.1251200023334,15.236
-127.10232000233492,15.238
-127.09128000231516,15.23
-127.09032000233111,15.251
-127.07016000233205,15.236
-127.05432000231923,15.232
-126.99792000232952,15.237
-126.98280000232802,15.243
-126.95856000233135,15.24
-126.92112000231367,15.241
-126.90816000233161,15.25
-126.89232000232056,15.241
-126.88872000233329,15.249
-126.88728000231725,15.23
-126.88680000232301,15.251
-126.85032000233082,15.246
-126.82848000233639,15.245
-126.81936000233048,15.238
-126.80328000231503,15.249
-126.78720000230686,15.249
-126.7852800023183,15.244
-126.78072000232623,15.242
-126.7701600023205,15.246
-126.75144000232189,15.239
-126.7363200023214,15.235
-126.71736000233153,15.243
-126.70992000233025,15.234
-126.69240000232054,15.235
-126.68928000232597,15.238
-126.6832800023264,15.252
-126.67368000233188,15.244
-126.65880000231499,15.246
-126.63816000232413,15.233
-126.63744000232356,15.241
-126.63000000234081,15.241
-126.60480000233355,15.242
-126.60408000233377,15.227
-126.5808000023082,15.245
-126.57000000232159,15.232
-126.53616000232518,15.239
-126.50208000233482,15.234
-126.50208000232789,15.249
-126.46824000231658,15.241
-126.46368000232872,15.24
-126.45528000231337,15.245
-126.41016000232781,15.243
-126.40560000232739,15.242
-126.37536000232006,15.241
-126.3672000023285,15.253
-126.36480000231757,15.246
-126.30096000232578,15.241
-126.27888000231911,15.25
-126.25920000231503,15.241
-126.2088000023154,15.236
-126.20064000233498,15.237
-126.19560000232133,15.247
-126.1855200023312,15.245
-126.10584000233177,15.246
-126.08712000233271,15.248
-126.06600000232805,15.235
-126.05328000231344,15.255
-126.03432000232561,15.242
-126.00432000232183,15.244
-126.0024000023422,15.241
-125.99760000232772,15.239
-125.99568000232,15.233
-125.99232000232115,15.235
-125.91984000233145,15.253
-125.89080000231598,15.242
-125.89056000232046,15.253
-125.8785600023296,15.241
-125.82936000231655,15.246
-125.82696000233062,15.246
-125.7720000023179,15.243
-125.7302400023209,15.246
-125.72448000233356,15.242
-125.70000000232909,15.249
-125.69904000231503,15.242
-125.6966400023345,15.247
-125.68920000231373,15.233
-125.65536000231884,15.244
-125.64984000231675,15.249
-125.63160000231909,15.248
-125.59848000233671,15.242
-125.5884000023155,15.249
-125.57952000232848,15.254
-125.55048000231614,15.24
-125.53416000233142,15.241
-125.45928000233499,15.242
-125.45112000232587,15.242
-125.41944000231894,15.256
-125.36424000233177,15.241
-125.35992000232716,15.24
-125.35776000232005,15.252
-125.29728000232797,15.243
-125.29488000231487,15.249
-125.28360000233198,15.253
-125.25648000231524,15.242
-125.24664000231274,15.248
-125.23368000230249,15.242
-125.21856000232304,15.245
-125.13552000231806,15.246
-125.12760000231418,15.239
-125.10336000231445,15.242
-125.09928000232713,15.242
-125.05368000233415,15.235
-125.02344000231909,15.225
-124.97352000231825,15.249
-124.95000000232625,15.236
-124.87824000232007,15.238
-124.872000002314,15.236
-124.84824000232715,15.24
-124.80048000232483,15.251
-124.79184000233482,15.256
-124.77312000231876,15.239
-124.76016000231567,15.24
-124.71912000232072,15.243
-124.71576000232648,15.242
-124.68072000233059,15.24
-124.64808000232819,15.241
-124.64784000232265,15.247
-124.62000000231905,15.239
-124.60488000231356,15.244
-124.60128000232788,15.244
-124.57368000232412,15.239
-124.5031200023231,15.242
-124.49160000230603,15.234
-124.49016000231614,15.259
-124.44936000233093,15.241
-124.44744000233976,15.239
-124.42320000232593,15.233
-124.37952000231445,15.247
-124.36512000231454,15.25
-124.29744000233558,15.237
-124.29000000234345,15.247
-124.28088000232316,15.252
-124.25976000231543,15.239
-124.25784000232755,15.237
-124.17312000232056,15.243
-124.16112000231436,15.249
-124.13376000231864,15.241
-124.1265600023309,15.245
-124.10616000233216,15.238
-124.07880000231506,15.25
-124.06704000231406,15.242
-124.04592000232907,15.245
-124.02456000232536,15.24
-124.01568000232322,15.24
-123.95208000232748,15.243
-123.90936000232699,15.238
-123.78696000231702,15.239
-123.78168000231511,15.239
-123.76176000232311,15.232
-123.73872000231887,15.244
-123.72360000232726,15.233
-123.65400000233484,15.243
-123.62112000231986,15.237
-123.56208000232522,15.234
-123.46152000230967,15.241
-123.45048000231776,15.242
-123.43704000232202,15.239
-123.41664000233226,15.24
-123.41496000230671,15.243
-123.34920000232586,15.243
-123.33048000231582,15.244
-123.3187200023329,15.238
-123.28536000232128,15.257
-123.27168000233127,15.24
-123.22200000231618,15.242
-123.17304000233315,15.237
-123.15960000233162,15.246
-123.14688000233224,15.247
-123.10560000231698,15.251
-123.09144000232146,15.239
-123.08112000231296,15.251
-123.07920000232122,15.245
-123.074880002322,15.245
-123.05808000232895,15.238
-123.05328000233402,15.252
-123.04704000231726,15.237
-122.99568000233347,15.242
-122.9066400023134,15.258
-122.87064000233016,15.24
-122.8687200023233,15.253
-122.8552800023154,15.242
-122.84112000232693,15.245
-122.80560000232748,15.241
-122.77848000233502,15.232
-122.74728000233125,15.251
-122.72592000231901,15.238
-122.69904000232685,15.24
-122.62416000233287,15.242
-122.6174400023271,15.236
-122.60040000232033,15.245
-122.57880000231722,15.245
-122.5156800023164,15.243
-122.51448000231807,15.228
-122.51232000232352,15.252
-122.4432000023258,15.232
-122.41632000232886,15.245
-122.3671200023245,15.243
-122.35248000231678,15.248
-122.33736000232324,15.22
-122.32920000233361,15.242
-122.30184000231264,15.238
-122.29872000232507,15.233
-122.22024000231471,15.232
-122.16288000233266,15.246
