Time,Magnitude
-153.97824000312812,15.307
-153.97080000312917,15.306
-153.8532000031273,15.308
-153.83400000312395,15.304
-153.7939200031392,15.304
-153.78816000310735,15.313
-153.7454400031197,15.309
-153.6895200031463,15.3
-153.67536000313157,15.308
-153.66936000312853,15.309
-153.66408000312322,15.306
-153.61800000313724,15.313
-153.5952000031184,15.314
-153.56712000312245,15.314
-153.42000000313374,15.31
-153.34608000313756,15.309
-153.33000000312313,15.306
-153.31032000312825,15.309
-153.27360000312,15.302
-153.22104000312993,15.312
-153.18264000313002,15.303
-153.16776000313303,15.305
-153.0885600031247,15.314
-153.0842400031329,15.302
-153.05640000312405,15.319
-153.05376000313345,15.312
-153.04080000313616,15.302
-153.00504000313776,15.297
-152.97984000312363,15.31
-152.97744000312377,15.309
-152.97144000312983,15.322
-152.9433600031325,15.302
-152.86272000313375,15.306
-152.84424000310582,15.309
-152.72808000312898,15.305
-152.71032000313016,15.312
-152.68632000312527,15.301
-152.64528000313203,15.302
-152.6452800031252,15.313
-152.6193600031329,15.306
-152.56344000311992,15.305
-152.4919200031236,15.295
-152.4319200031291,15.301
-152.39904000312072,15.31
-152.39856000312466,15.324
-152.36232000312475,15.324
-152.27136000312748,15.305
-152.26008000312186,15.301
-152.25288000312003,15.309
-152.2384800031209,15.304
-152.098320003131,15.307
-152.06232000311957,15.317
-152.04624000313424,15.306
-152.044320003135,15.314
-152.023680003123,15.318
-151.9989600031322,15.302
-151.95432000311894,15.304
-151.93152000312648,15.3
-151.92840000312572,15.301
-151.8998400031328,15.306
-151.88424000312853,15.308
-151.85160000311816,15.302
-151.80504000313204,15.315
-151.78056000313518,15.3
-151.76208000312727,15.296
-151.75464000313104,15.32
-151.73088000312418,15.305
-151.66464000313044,15.297
-151.65672000313543,15.325
-151.64856000314512,15.311
-151.6339200031366,15.309
-151.58232000313728,15.311
-151.57752000311984,15.305
-151.5340800031163,15.303
-151.48080000313757,15.316
-151.46616000313497,15.313
-151.3936800031297,15.304
-151.38048000310982,15.311
-151.36512000313496,15.315
-151.32456000313732,15.301
-151.2504000031272,15.305
-151.24248000312218,15.309
-151.24176000313264,15.301
-151.22280000311912,15.301
-151.16880000312585,15.309
-151.155840003124,15.308
-151.15200000312052,15.304
-151.10928000313697,15.316
-151.05840000313037,15.306
-151.05528000312597,15.307
-150.99408000312587,15.309
-150.94536000313406,15.31
-150.93624000313048,15.308
-150.92808000313198,15.316
-150.92736000312152,15.308
-150.90360000312648,15.303
-150.9012000031371,15.303
-150.81744000312074,15.299
-150.78432000311977,15.308
-150.7658400031255,15.315
-150.66264000313095,15.313
-150.65568000314306,15.314
-150.6544800031188,15.31
-150.62616000313164,15.303
-150.62208000312148,15.304
-150.62040000312163,15.307
-150.60168000311842,15.318
-150.56832000312716,15.301
-150.55536000311804,15.294
-150.54552000313743,15.305
-150.5097600031172,15.308
-150.48336000311292,15.306
-150.47040000311972,15.304
-150.43032000313087,15.305
-150.4224000031386,15.309
-150.40584000313947,15.316
-150.27408000312016,15.313
-150.26568000313273,15.306
-150.23040000312812,15.303
-150.19008000312897,15.312
-150.18408000311956,15.306
-150.1780800031279,15.309
-150.1596000031209,15.304
-150.13080000311493,15.305
-150.0912000031235,15.308
-150.09096000312002,15.31
-150.0828000031379,15.31
-150.05880000313164,15.317
-150.02544000312173,15.303
-150.00336000313519,15.312
-149.96952000312513,15.31
-149.96496000313346,15.307
-149.93736000312447,15.308
-149.90184000313775,15.309
-149.85912000312965,15.308
-149.8531200031366,15.307
-149.81664000313594,15.311
-149.7703200031233,15.302
-149.6978400031112,15.318
-149.66424000313418,15.306
-149.65032000314113,15.31
-149.6340000031264,15.313
-149.62944000312837,15.313
-149.62488000312487,15.31
-149.57760000311873,15.301
-149.55768000313628,15.314
-149.55648000313113,15.311
-149.53008000312002,15.31
-149.4969600031368,15.305
-149.4223200031247,15.305
-149.41320000313135,15.307
-149.3726400031219,15.308
-149.37024000313477,15.308
-149.3630400031252,15.312
-149.34288000313427,15.316
-149.33016000311864,15.304
-149.32248000313893,15.306
-149.31696000312468,15.31
-149.29152000314662,15.3
-149.27616000312264,15.304
-149.26920000313748,15.302
-149.25984000311337,15.311
-149.21784000312937,15.306
-149.19768000312297,15.307
-149.08872000312385,15.308
-149.0820000031381,15.315
-149.0740800031199,15.308
-149.0563200031247,15.309
-149.05632000311698,15.31
-149.03040000311694,15.309
-149.02368000312435,15.304
-148.99032000311308,15.3
-148.91952000311858,15.306
-148.87944000312154,15.307
-148.85568000311878,15.309
-148.84296000311815,15.314
-148.8028800031252,15.306
-148.75464000312786,15.314
-148.74000000313936,15.303
-148.72992000313343,15.305
-148.69608000312064,15.307
-148.68936000311714,15.31
-148.67856000311303,15.306
-148.62936000312402,15.308
-148.5938400031264,15.306
-148.53576000313114,15.307
-148.53144000313796,15.304
-148.52448000312415,15.304
-148.48992000312546,15.307
-148.46280000313664,15.303
-148.45656000312738,15.304
-148.43976000313023,15.309
-148.41768000314278,15.304
-148.3807200031365,15.31
-148.37568000311785,15.301
-148.36368000311813,15.317
-148.35048000312145,15.301
-148.3404000031387,15.31
-148.2969600031215,15.305
-148.2849600031177,15.31
-148.2463200031293,15.302
-148.19040000313134,15.307
-148.1558400031381,15.311
-148.14264000313415,15.316
-148.14096000313748,15.304
-148.0564800031202,15.315
-148.03152000313275,15.305
-148.02528000313077,15.307
-147.9818400031354,15.3
-147.97008000312007,15.311
-147.93696000312457,15.309
-147.8942400031233,15.288
