Log(Degree),Log(Probability)
0.6931471805599453,-1.6108453722019802
1.0986122886681098,-1.7544880744308233
1.3862943611198906,-1.8938435953413346
1.6094379124341003,-2.2491843162669305
1.791759469228055,-2.47232786758114
1.9459101490553132,-2.9031107836735943
2.0794415416798357,-3.0701648683367604
2.1972245773362196,-3.7940837075634595
2.302585092994046,-3.270835563798912
2.3978952727983707,-3.431178213874091
2.4849066497880004,-4.620762280747927
2.5649493574615367,-4.774912960575186
2.6390573296152584,-4.487230888123405
2.70805020110221,-5.18037806868335
2.772588722239781,-4.774912960575186
2.833213344056216,-4.487230888123405
2.8903717578961645,-5.18037806868335
2.9444389791664403,-6.566672429803241
2.995732273553991,-5.873525249243295
3.044522437723423,-6.566672429803241
3.091042453358316,-6.566672429803241
3.1354942159291497,-6.566672429803241
3.1780538303479458,-5.873525249243295
3.2188758248682006,-5.4680601411351315
3.258096538021482,-6.566672429803241
3.295836866004329,-6.566672429803241
3.367295829986474,-5.873525249243295
3.4011973816621555,-5.873525249243295
3.4339872044851463,-5.873525249243295
3.4965075614664802,-6.566672429803241
3.5553480614894135,-5.873525249243295
3.9889840465642745,-6.566672429803241
