Log(Degree),Log(Probability)
0.6931471805599453,-1.7185001774274025
1.0986122886681098,-1.7318337082968676
1.3862943611198906,-1.8682455637867443
1.6094379124341003,-2.2139914371932865
1.791759469228055,-2.391974592388643
1.9459101490553132,-2.728446829009856
2.0794415416798357,-3.2392724527758467
2.1972245773362196,-3.368484184255853
2.302585092994046,-3.5577261838943812
2.3978952727983707,-3.600285798313177
2.4849066497880004,-4.538555436906107
2.5649493574615367,-4.538555436906107
2.6390573296152584,-4.433194921248281
2.70805020110221,-4.65633847256249
2.772588722239781,-4.789869865187013
2.833213344056216,-5.637167725574217
2.8903717578961645,-4.944020545014272
2.9444389791664403,-5.126342101808226
2.995732273553991,-5.637167725574217
3.044522437723423,-6.042632833682381
3.091042453358316,-6.042632833682381
3.1354942159291497,-5.637167725574217
3.2188758248682006,-6.7357800142423265
3.258096538021482,-6.7357800142423265
3.295836866004329,-6.7357800142423265
3.367295829986474,-6.7357800142423265
3.4011973816621555,-6.7357800142423265
3.4657359027997265,-6.7357800142423265
3.5263605246161616,-6.7357800142423265
3.6109179126442243,-6.7357800142423265
3.7376696182833684,-6.7357800142423265
3.8501476017100584,-6.7357800142423265
4.219507705176107,-6.7357800142423265
4.290459441148391,-6.7357800142423265
