Log(Degree),Log(Probability)
0.6931471805599453,-1.6036742077173503
1.0986122886681098,-1.7655172331677642
1.3862943611198906,-2.017797378568629
1.6094379124341003,-2.2088526153313386
1.791759469228055,-2.393281654464858
1.9459101490553132,-2.8309038742075536
2.0794415416798357,-3.0491574402275714
2.1972245773362196,-3.4668926409275502
2.302585092994046,-3.4305249967566755
2.3978952727983707,-3.6716870535735633
2.4849066497880004,-4.56550492959566
2.5649493574615367,-4.197780149470343
2.6390573296152584,-4.123672177316621
2.70805020110221,-4.56550492959566
2.772588722239781,-4.683287965252044
2.833213344056216,-4.970970037703824
2.8903717578961645,-5.66411721826377
3.044522437723423,-5.66411721826377
3.091042453358316,-6.762729506931879
3.1354942159291497,-5.376435145811989
3.1780538303479458,-5.376435145811989
3.2188758248682006,-6.762729506931879
3.258096538021482,-5.153291594497779
3.295836866004329,-6.0695823263719335
3.4011973816621555,-6.762729506931879
3.4657359027997265,-6.762729506931879
4.23410650459726,-6.762729506931879
