Log(Degree),Log(Probability)
0.6931471805599453,-1.7608822306636158
1.0986122886681098,-1.7813607620071563
1.3862943611198906,-1.7676619176489945
1.6094379124341003,-2.363645349755292
1.791759469228055,-2.509599262378372
1.9459101490553132,-2.6976514938813114
2.0794415416798357,-3.094532858298084
2.1972245773362196,-3.499997966406249
2.302585092994046,-3.390798674441257
2.3978952727983707,-3.499997966406249
2.4849066497880004,-4.119037174812472
2.5649493574615367,-4.36019923162936
2.6390573296152584,-4.273187854639731
2.70805020110221,-4.4555094114336855
2.772588722239781,-4.560869927091511
2.833213344056216,-5.371800143307841
2.8903717578961645,-5.14865659199363
2.9444389791664403,-5.371800143307841
2.995732273553991,-5.14865659199363
3.044522437723423,-5.659482215759621
3.1354942159291497,-6.7580945044277305
3.2188758248682006,-6.7580945044277305
3.258096538021482,-5.659482215759621
3.295836866004329,-5.659482215759621
3.332204510175204,-6.7580945044277305
3.4965075614664802,-6.7580945044277305
3.6109179126442243,-6.7580945044277305
3.6888794541139363,-6.7580945044277305
3.7612001156935624,-6.7580945044277305
3.871201010907891,-6.7580945044277305
4.1588830833596715,-6.7580945044277305
