Log(Degree),Log(Probability)
0.6931471805599453,-1.692871468075846
1.0986122886681098,-1.6609198682692439
1.3862943611198906,-1.885636984030884
1.6094379124341003,-2.2871728139991587
1.791759469228055,-2.45315795147342
1.9459101490553132,-2.8586230595815842
2.0794415416798357,-3.146305132033365
2.1972245773362196,-3.0922379107630893
2.302585092994046,-3.5109482456212744
2.3978952727983707,-3.5943298545603257
2.4849066497880004,-4.331928797691105
2.5649493574615367,-4.532599493153256
2.6390573296152584,-4.4272389774954295
2.70805020110221,-4.650382528809639
2.772588722239781,-5.631211781821365
2.833213344056216,-6.03667688992953
2.8903717578961645,-5.120386158055375
2.9444389791664403,-6.03667688992953
2.995732273553991,-5.343529709369585
3.044522437723423,-6.729824070489475
3.091042453358316,-6.729824070489475
3.1354942159291497,-6.03667688992953
3.1780538303479458,-6.729824070489475
3.2188758248682006,-6.729824070489475
3.258096538021482,-6.729824070489475
3.332204510175204,-6.729824070489475
3.367295829986474,-6.729824070489475
3.4011973816621555,-6.729824070489475
3.4965075614664802,-6.729824070489475
3.58351893845611,-6.03667688992953
3.6109179126442243,-6.729824070489475
3.6375861597263857,-6.729824070489475
4.007333185232471,-6.729824070489475
