Log(Degree),Log(Probability)
0.6931471805599453,-1.808172498869385
1.0986122886681098,-1.9366508236425164
1.3862943611198906,-1.8224584561168617
1.6094379124341003,-2.0120002608843035
1.791759469228055,-2.5522397698565875
1.9459101490553132,-2.7495992040150825
2.0794415416798357,-2.9502698994772336
2.1972245773362196,-3.322945184762407
2.302585092994046,-3.578878558899608
2.3978952727983707,-3.812493410081113
2.4849066497880004,-3.7612001156935624
2.5649493574615367,-4.559707811911334
2.6390573296152584,-4.359037116449183
2.70805020110221,-4.81102224019224
2.772588722239781,-4.454347296253507
2.833213344056216,-4.81102224019224
2.8903717578961645,-5.147494476813453
2.9444389791664403,-4.965172920019499
2.995732273553991,-5.147494476813453
3.044522437723423,-6.756932389247553
3.091042453358316,-6.063785208687608
3.1354942159291497,-6.063785208687608
3.258096538021482,-5.658320100579444
3.295836866004329,-5.658320100579444
3.4011973816621555,-6.063785208687608
3.4657359027997265,-6.063785208687608
3.5553480614894135,-6.756932389247553
3.6109179126442243,-6.756932389247553
3.6635616461296463,-6.756932389247553
4.189654742026425,-6.756932389247553
4.663439094112067,-6.756932389247553
