Log(Degree),Log(Probability)
0.6931471805599453,-1.6840814554298662
1.0986122886681098,-1.8104953802855248
1.3862943611198906,-2.0679073884345494
1.6094379124341003,-2.248395764146843
1.791759469228055,-2.3166040141733766
1.9459101490553132,-2.6003721873040213
2.0794415416798357,-2.930613874174598
2.1972245773362196,-3.2328947460475317
2.302585092994046,-3.427050760488489
2.3978952727983707,-3.668212817305377
2.4849066497880004,-4.456670177669648
2.5649493574615367,-4.274348620875693
2.6390573296152584,-4.456670177669648
2.70805020110221,-4.361359997865323
2.772588722239781,-4.361359997865323
2.833213344056216,-6.066108090103747
2.8903717578961645,-5.660642981995584
2.9444389791664403,-5.660642981995584
2.995732273553991,-6.066108090103747
3.044522437723423,-5.660642981995584
3.091042453358316,-5.660642981995584
3.1780538303479458,-6.759255270663693
3.2188758248682006,-6.759255270663693
3.332204510175204,-6.759255270663693
3.367295829986474,-6.066108090103747
3.4657359027997265,-6.759255270663693
3.58351893845611,-6.759255270663693
3.6109179126442243,-6.759255270663693
3.6375861597263857,-6.066108090103747
3.6635616461296463,-6.759255270663693
3.784189633918261,-6.759255270663693
