Log(Degree),Log(Probability)
0.6931471805599453,-1.674422762523513
1.0986122886681098,-1.6602381275315565
1.3862943611198906,-1.9716742859914447
1.6094379124341003,-2.411372565741851
1.791759469228055,-2.724244887022191
1.9459101490553132,-2.7448641742249267
2.0794415416798357,-2.9784790254064317
2.1972245773362196,-3.0325462466767075
2.302585092994046,-3.5250227317745013
2.3978952727983707,-3.7256934272366524
2.4849066497880004,-3.9770078555175585
2.5649493574615367,-4.218169912334447
2.6390573296152584,-5.517452896464707
2.70805020110221,-4.536623643452981
2.772588722239781,-4.670155036077504
2.833213344056216,-4.824305715904762
2.8903717578961645,-4.824305715904762
2.9444389791664403,-5.229770824012927
2.995732273553991,-5.006627272698717
3.044522437723423,-5.922918004572872
3.091042453358316,-5.517452896464707
3.1354942159291497,-5.517452896464707
3.1780538303479458,-6.616065185132817
3.2188758248682006,-5.922918004572872
3.367295829986474,-6.616065185132817
3.4011973816621555,-6.616065185132817
3.4657359027997265,-6.616065185132817
3.58351893845611,-6.616065185132817
3.6888794541139363,-6.616065185132817
3.7376696182833684,-6.616065185132817
3.828641396489095,-5.922918004572872
