Log(Degree),Log(Probability)
0.6931471805599453,-1.7529860833020943
1.0986122886681098,-1.6631821884407911
1.3862943611198906,-2.122203401017918
1.6094379124341003,-2.1719649105769814
1.791759469228055,-2.3874845367805317
1.9459101490553132,-2.7679483426832787
2.0794415416798357,-2.995732273553991
2.1972245773362196,-3.2015843277581397
2.302585092994046,-3.461095523243224
2.3978952727983707,-3.9237190451913375
2.4849066497880004,-3.7612001156935624
2.5649493574615367,-4.454347296253507
2.6390573296152584,-4.272025739459553
2.70805020110221,-4.677490847567718
2.772588722239781,-4.965172920019499
2.833213344056216,-5.658320100579444
2.8903717578961645,-4.677490847567718
2.9444389791664403,-4.965172920019499
2.995732273553991,-6.063785208687608
3.044522437723423,-6.063785208687608
3.091042453358316,-6.756932389247553
3.1354942159291497,-6.063785208687608
3.1780538303479458,-6.063785208687608
3.2188758248682006,-6.756932389247553
3.332204510175204,-6.756932389247553
3.4339872044851463,-6.756932389247553
3.5553480614894135,-6.756932389247553
3.58351893845611,-6.756932389247553
3.6375861597263857,-6.756932389247553
3.6888794541139363,-6.756932389247553
3.828641396489095,-6.756932389247553
4.02535169073515,-6.756932389247553
4.23410650459726,-6.756932389247553
